slug	status	subject	subject_label	relation	object	object_label	prior	accepted	posterior
HHAT-Related_Chondrodysplasia_with_46XY_Disorder_of_Sex_Development	ALL_MAPPINGS_CONSISTENT	ORDO:1422	Chondrodysplasia-difference of sex development syndrome	ProperSubClassOf	ICD10:Q87.1	Congenital malformation syndromes predominantly associated with short stature	0.9	True	0.9
HNRNPU-Related_Developmental_and_Epileptic_Encephalopathy	ALL_MAPPINGS_CONSISTENT	dismech:HNRNPU-Related_Developmental_and_Epileptic_Encephalopathy	HNRNPU-Related Developmental and Epileptic Encephalopathy (dismech entry)	EquivalentTo	MONDO:0033363	developmental and epileptic encephalopathy, 54	0.9	True	0.890542734293
HNRNPU-Related_Developmental_and_Epileptic_Encephalopathy	ALL_MAPPINGS_CONSISTENT	dismech:HNRNPU-Related_Developmental_and_Epileptic_Encephalopathy	HNRNPU-Related Developmental and Epileptic Encephalopathy (dismech entry)	ProperSubClassOf	MONDO:0033363	developmental and epileptic encephalopathy, 54	0.07	False	0.007447788698
HNRNPU-Related_Developmental_and_Epileptic_Encephalopathy	ALL_MAPPINGS_CONSISTENT	MONDO:0033363	developmental and epileptic encephalopathy, 54	ProperSubClassOf	dismech:HNRNPU-Related_Developmental_and_Epileptic_Encephalopathy	HNRNPU-Related Developmental and Epileptic Encephalopathy (dismech entry)	0.03	False	0.00306028431
HNRNPU-Related_Developmental_and_Epileptic_Encephalopathy	ALL_MAPPINGS_CONSISTENT	MONDO:0033363	developmental and epileptic encephalopathy, 54	EquivalentTo	DOID:0080418	developmental and epileptic encephalopathy 54	0.95	True	0.95
HNRNPU-Related_Developmental_and_Epileptic_Encephalopathy	ALL_MAPPINGS_CONSISTENT	MONDO:0033363	developmental and epileptic encephalopathy, 54	EquivalentTo	OMIM:617391	developmental and epileptic encephalopathy 54	0.95	True	0.95
HROB-related_gametogenic_failure	ALL_MAPPINGS_CONSISTENT	dismech:HROB-related_gametogenic_failure	HROB-related gametogenic failure (dismech entry)	EquivalentTo	MONDO:0971176	ovarian dysgenesis 11	0.9	True	0.890542734293
HROB-related_gametogenic_failure	ALL_MAPPINGS_CONSISTENT	dismech:HROB-related_gametogenic_failure	HROB-related gametogenic failure (dismech entry)	ProperSubClassOf	MONDO:0971176	ovarian dysgenesis 11	0.07	False	0.007447788698
HROB-related_gametogenic_failure	ALL_MAPPINGS_CONSISTENT	MONDO:0971176	ovarian dysgenesis 11	ProperSubClassOf	dismech:HROB-related_gametogenic_failure	HROB-related gametogenic failure (dismech entry)	0.03	False	0.00306028431
HROB-related_gametogenic_failure	ALL_MAPPINGS_CONSISTENT	MONDO:0971176	ovarian dysgenesis 11	EquivalentTo	OMIM:620897	OMIM:620897	0.95	True	0.95
HSD10_Mitochondrial_Disease	RETRACTED	dismech:HSD10_Mitochondrial_Disease	HSD10 Mitochondrial Disease (dismech entry)	EquivalentTo	MONDO:0010327	HSD10 mitochondrial disease	0.9	True	0.890542734293
HSD10_Mitochondrial_Disease	RETRACTED	dismech:HSD10_Mitochondrial_Disease	HSD10 Mitochondrial Disease (dismech entry)	ProperSubClassOf	MONDO:0010327	HSD10 mitochondrial disease	0.07	False	0.007447788698
HSD10_Mitochondrial_Disease	RETRACTED	MONDO:0010327	HSD10 mitochondrial disease	ProperSubClassOf	dismech:HSD10_Mitochondrial_Disease	HSD10 Mitochondrial Disease (dismech entry)	0.03	False	0.00306028431
HSD10_Mitochondrial_Disease	RETRACTED	MONDO:0010327	HSD10 mitochondrial disease	EquivalentTo	DOID:0060810	syndromic X-linked intellectual disability type 10	0.95	True	0.95
HSD10_Mitochondrial_Disease	RETRACTED	MONDO:0010327	HSD10 mitochondrial disease	EquivalentTo	MESH:C536080	Hydroxyacyl-CoA Dehydrogenase, Type 2, Deficiency	0.95	False	0.487179487179
HSD10_Mitochondrial_Disease	RETRACTED	MONDO:0010327	HSD10 mitochondrial disease	EquivalentTo	MESH:C564560	Mental Retardation, X-Linked, Syndromic 10	0.95	True	0.487179487179
HSD10_Mitochondrial_Disease	RETRACTED	MONDO:0010327	HSD10 mitochondrial disease	EquivalentTo	OMIM:300438	hsd10 mitochondrial disease	0.95	True	0.95
HSD10_Mitochondrial_Disease	RETRACTED	MONDO:0010327	HSD10 mitochondrial disease	EquivalentTo	ORDO:391417	HSD10 disease	0.95	True	0.95
HSD10_Mitochondrial_Disease	RETRACTED	ORDO:391417	HSD10 disease	ProperSubClassOf	ICD10:E72.8	Other specified disorders of amino-acid metabolism	0.9	True	0.9
Hallermann-Streiff_Syndrome	ALL_MAPPINGS_CONSISTENT	dismech:Hallermann-Streiff_Syndrome	Hallermann-Streiff Syndrome (dismech entry)	EquivalentTo	MONDO:0009318	Hallermann-Streiff syndrome	0.9	True	0.890542734293
Hallermann-Streiff_Syndrome	ALL_MAPPINGS_CONSISTENT	dismech:Hallermann-Streiff_Syndrome	Hallermann-Streiff Syndrome (dismech entry)	ProperSubClassOf	MONDO:0009318	Hallermann-Streiff syndrome	0.07	False	0.007447788698
Hallermann-Streiff_Syndrome	ALL_MAPPINGS_CONSISTENT	MONDO:0009318	Hallermann-Streiff syndrome	ProperSubClassOf	dismech:Hallermann-Streiff_Syndrome	Hallermann-Streiff Syndrome (dismech entry)	0.03	False	0.00306028431
Hallermann-Streiff_Syndrome	ALL_MAPPINGS_CONSISTENT	MONDO:0009318	Hallermann-Streiff syndrome	EquivalentTo	DOID:4534	Hallermann-Streiff syndrome	0.95	True	0.95
Hallermann-Streiff_Syndrome	ALL_MAPPINGS_CONSISTENT	MONDO:0009318	Hallermann-Streiff syndrome	EquivalentTo	MESH:D006210	Hallermann's Syndrome	0.95	True	0.95
Hallermann-Streiff_Syndrome	ALL_MAPPINGS_CONSISTENT	MONDO:0009318	Hallermann-Streiff syndrome	EquivalentTo	NCIT:C84746	Hallermann Syndrome	0.95	True	0.95
Hallermann-Streiff_Syndrome	ALL_MAPPINGS_CONSISTENT	MONDO:0009318	Hallermann-Streiff syndrome	EquivalentTo	OMIM:234100	hallermann-streiff syndrome	0.95	True	0.95
Hallermann-Streiff_Syndrome	ALL_MAPPINGS_CONSISTENT	MONDO:0009318	Hallermann-Streiff syndrome	EquivalentTo	ORDO:2108	Hallermann-Streiff syndrome	0.95	True	0.95
Hallermann-Streiff_Syndrome	ALL_MAPPINGS_CONSISTENT	ORDO:2108	Hallermann-Streiff syndrome	ProperSubClassOf	ICD10:Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	0.9	True	0.9
Hand-Foot-Genital_Syndrome	ALL_MAPPINGS_CONSISTENT	dismech:Hand-Foot-Genital_Syndrome	Hand-Foot-Genital Syndrome (dismech entry)	EquivalentTo	MONDO:0007698	hand-foot-genital syndrome	0.9	True	0.890542734293
Hand-Foot-Genital_Syndrome	ALL_MAPPINGS_CONSISTENT	dismech:Hand-Foot-Genital_Syndrome	Hand-Foot-Genital Syndrome (dismech entry)	ProperSubClassOf	MONDO:0007698	hand-foot-genital syndrome	0.07	False	0.007447788698
Hand-Foot-Genital_Syndrome	ALL_MAPPINGS_CONSISTENT	MONDO:0007698	hand-foot-genital syndrome	ProperSubClassOf	dismech:Hand-Foot-Genital_Syndrome	Hand-Foot-Genital Syndrome (dismech entry)	0.03	False	0.00306028431
Hand-Foot-Genital_Syndrome	ALL_MAPPINGS_CONSISTENT	MONDO:0007698	hand-foot-genital syndrome	EquivalentTo	DOID:0060739	hand-foot-genital syndrome	0.95	True	0.95
Hand-Foot-Genital_Syndrome	ALL_MAPPINGS_CONSISTENT	MONDO:0007698	hand-foot-genital syndrome	EquivalentTo	MESH:C535627	Hand foot uterus syndrome	0.95	True	0.95
Hand-Foot-Genital_Syndrome	ALL_MAPPINGS_CONSISTENT	MONDO:0007698	hand-foot-genital syndrome	EquivalentTo	OMIM:140000	hand-foot-genital syndrome	0.95	True	0.95
Hand-Foot-Genital_Syndrome	ALL_MAPPINGS_CONSISTENT	MONDO:0007698	hand-foot-genital syndrome	EquivalentTo	ORDO:2438	Hand-foot-genital syndrome	0.95	True	0.95
Hand-Foot-Genital_Syndrome	ALL_MAPPINGS_CONSISTENT	ORDO:2438	Hand-foot-genital syndrome	ProperSubClassOf	ICD10:Q51.2	Other doubling of uterus	0.9	True	0.9
Hao-Fountain_syndrome	ALL_MAPPINGS_CONSISTENT	dismech:Hao-Fountain_syndrome	Hao-Fountain syndrome (dismech entry)	EquivalentTo	MONDO:0014805	Hao-Fountain syndrome	0.9	True	0.890542734293
Hao-Fountain_syndrome	ALL_MAPPINGS_CONSISTENT	dismech:Hao-Fountain_syndrome	Hao-Fountain syndrome (dismech entry)	ProperSubClassOf	MONDO:0014805	Hao-Fountain syndrome	0.07	False	0.007447788698
Hao-Fountain_syndrome	ALL_MAPPINGS_CONSISTENT	MONDO:0014805	Hao-Fountain syndrome	ProperSubClassOf	dismech:Hao-Fountain_syndrome	Hao-Fountain syndrome (dismech entry)	0.03	False	0.00306028431
Hao-Fountain_syndrome	ALL_MAPPINGS_CONSISTENT	MONDO:0014805	Hao-Fountain syndrome	EquivalentTo	ORDO:643549	Hao-Fountain syndrome	0.95	True	0.95
Hao-Fountain_syndrome	ALL_MAPPINGS_CONSISTENT	ORDO:643549	Hao-Fountain syndrome	ProperSubClassOf	ICD10:Q87.0	Congenital malformation syndromes predominantly affecting facial appearance	0.9	True	0.9
Harderoporphyria	ALL_MAPPINGS_CONSISTENT	dismech:Harderoporphyria	Harderoporphyria (dismech entry)	EquivalentTo	MONDO:0030048	harderoporphyria	0.9	True	0.890542734293
Harderoporphyria	ALL_MAPPINGS_CONSISTENT	dismech:Harderoporphyria	Harderoporphyria (dismech entry)	ProperSubClassOf	MONDO:0030048	harderoporphyria	0.07	False	0.007447788698
Harderoporphyria	ALL_MAPPINGS_CONSISTENT	MONDO:0030048	harderoporphyria	ProperSubClassOf	dismech:Harderoporphyria	Harderoporphyria (dismech entry)	0.03	False	0.00306028431
Harderoporphyria	ALL_MAPPINGS_CONSISTENT	MONDO:0030048	harderoporphyria	EquivalentTo	MESH:C562816	Harderoporphyria	0.95	True	0.95
Harderoporphyria	ALL_MAPPINGS_CONSISTENT	MONDO:0030048	harderoporphyria	EquivalentTo	OMIM:618892	harderoporphyria	0.95	True	0.95
Harderoporphyria	ALL_MAPPINGS_CONSISTENT	MONDO:0030048	harderoporphyria	EquivalentTo	ORDO:659672	Harderoporphyria	0.95	True	0.95
Harderoporphyria	ALL_MAPPINGS_CONSISTENT	MONDO:0030048	harderoporphyria	EquivalentTo	icd11f:1664486132	Harderoporphyria	0.95	True	0.95
Harderoporphyria	ALL_MAPPINGS_CONSISTENT	ORDO:659672	Harderoporphyria	ProperSubClassOf	ICD10:E80.2	Other porphyria	0.9	True	0.9
Hartnup_Disease	ALL_MAPPINGS_CONSISTENT	dismech:Hartnup_Disease	Hartnup Disease (dismech entry)	EquivalentTo	MONDO:0009324	Hartnup disease	0.9	True	0.890542734293
Hartnup_Disease	ALL_MAPPINGS_CONSISTENT	dismech:Hartnup_Disease	Hartnup Disease (dismech entry)	ProperSubClassOf	MONDO:0009324	Hartnup disease	0.07	False	0.007447788698
Hartnup_Disease	ALL_MAPPINGS_CONSISTENT	MONDO:0009324	Hartnup disease	ProperSubClassOf	dismech:Hartnup_Disease	Hartnup Disease (dismech entry)	0.03	False	0.00306028431
Hartnup_Disease	ALL_MAPPINGS_CONSISTENT	MONDO:0009324	Hartnup disease	EquivalentTo	DOID:1060	Hartnup disease	0.95	True	0.95
Hartnup_Disease	ALL_MAPPINGS_CONSISTENT	MONDO:0009324	Hartnup disease	EquivalentTo	MESH:D006250	Hartnup Disease	0.95	True	0.95
Hartnup_Disease	ALL_MAPPINGS_CONSISTENT	MONDO:0009324	Hartnup disease	EquivalentTo	NCIT:C84748	Hartnup Disease	0.95	True	0.95
Hartnup_Disease	ALL_MAPPINGS_CONSISTENT	MONDO:0009324	Hartnup disease	EquivalentTo	OMIM:234500	hartnup disorder	0.95	True	0.95
Hartnup_Disease	ALL_MAPPINGS_CONSISTENT	MONDO:0009324	Hartnup disease	EquivalentTo	ORDO:2116	Hartnup disease	0.95	True	0.95
Hartnup_Disease	ALL_MAPPINGS_CONSISTENT	ORDO:2116	Hartnup disease	ProperSubClassOf	ICD10:E72.0	Disorders of amino-acid transport	0.9	True	0.9
Hartsfield_Syndrome	ALL_MAPPINGS_CONSISTENT	dismech:Hartsfield_Syndrome	Hartsfield Syndrome (dismech entry)	EquivalentTo	MONDO:0014196	Hartsfield-Bixler-Demyer syndrome	0.9	True	0.890542734293
Hartsfield_Syndrome	ALL_MAPPINGS_CONSISTENT	dismech:Hartsfield_Syndrome	Hartsfield Syndrome (dismech entry)	ProperSubClassOf	MONDO:0014196	Hartsfield-Bixler-Demyer syndrome	0.07	False	0.007447788698
Hartsfield_Syndrome	ALL_MAPPINGS_CONSISTENT	MONDO:0014196	Hartsfield-Bixler-Demyer syndrome	ProperSubClassOf	dismech:Hartsfield_Syndrome	Hartsfield Syndrome (dismech entry)	0.03	False	0.00306028431
Hartsfield_Syndrome	ALL_MAPPINGS_CONSISTENT	MONDO:0014196	Hartsfield-Bixler-Demyer syndrome	EquivalentTo	MESH:C564484	Holoprosencephaly, Ectrodactyly, and Bilateral Cleft Lip-Palate	0.95	True	0.95
Hartsfield_Syndrome	ALL_MAPPINGS_CONSISTENT	MONDO:0014196	Hartsfield-Bixler-Demyer syndrome	EquivalentTo	OMIM:615465	hartsfield syndrome	0.95	True	0.95
Hartsfield_Syndrome	ALL_MAPPINGS_CONSISTENT	MONDO:0014196	Hartsfield-Bixler-Demyer syndrome	EquivalentTo	ORDO:2117	Hartsfield syndrome	0.95	True	0.95
Hartsfield_Syndrome	ALL_MAPPINGS_CONSISTENT	ORDO:2117	Hartsfield syndrome	ProperSubClassOf	ICD10:Q87.8	Other specified congenital malformation syndromes, not elsewhere classified	0.9	True	0.9
Hearing_Loss_Autosomal_Dominant_75	ALL_MAPPINGS_CONSISTENT	dismech:Hearing_Loss_Autosomal_Dominant_75	Hearing Loss Autosomal Dominant 75 (dismech entry)	EquivalentTo	MONDO:0032911	hearing loss, autosomal dominant 75	0.9	True	0.890542734293
Hearing_Loss_Autosomal_Dominant_75	ALL_MAPPINGS_CONSISTENT	dismech:Hearing_Loss_Autosomal_Dominant_75	Hearing Loss Autosomal Dominant 75 (dismech entry)	ProperSubClassOf	MONDO:0032911	hearing loss, autosomal dominant 75	0.07	False	0.007447788698
Hearing_Loss_Autosomal_Dominant_75	ALL_MAPPINGS_CONSISTENT	MONDO:0032911	hearing loss, autosomal dominant 75	ProperSubClassOf	dismech:Hearing_Loss_Autosomal_Dominant_75	Hearing Loss Autosomal Dominant 75 (dismech entry)	0.03	False	0.00306028431
Hearing_Loss_Autosomal_Dominant_75	ALL_MAPPINGS_CONSISTENT	MONDO:0032911	hearing loss, autosomal dominant 75	EquivalentTo	DOID:0112166	autosomal dominant nonsyndromic deafness 75	0.95	True	0.95
Hearing_Loss_Autosomal_Dominant_75	ALL_MAPPINGS_CONSISTENT	MONDO:0032911	hearing loss, autosomal dominant 75	EquivalentTo	OMIM:618778	deafness, autosomal dominant 75	0.95	True	0.95
Hearing_Loss_Autosomal_Dominant_76	ALL_MAPPINGS_CONSISTENT	dismech:Hearing_Loss_Autosomal_Dominant_76	Hearing Loss Autosomal Dominant 76 (dismech entry)	EquivalentTo	MONDO:0032917	hearing loss, autosomal dominant 76	0.95	True	0.944982302154
Hearing_Loss_Autosomal_Dominant_76	ALL_MAPPINGS_CONSISTENT	dismech:Hearing_Loss_Autosomal_Dominant_76	Hearing Loss Autosomal Dominant 76 (dismech entry)	ProperSubClassOf	MONDO:0032917	hearing loss, autosomal dominant 76	0.07	False	0.003743563166
Hearing_Loss_Autosomal_Dominant_76	ALL_MAPPINGS_CONSISTENT	MONDO:0032917	hearing loss, autosomal dominant 76	ProperSubClassOf	dismech:Hearing_Loss_Autosomal_Dominant_76	Hearing Loss Autosomal Dominant 76 (dismech entry)	0.03	False	0.00153822404
Hearing_Loss_Autosomal_Dominant_76	ALL_MAPPINGS_CONSISTENT	MONDO:0032917	hearing loss, autosomal dominant 76	EquivalentTo	DOID:0112167	autosomal dominant nonsyndromic deafness 76	0.95	True	0.95
Hearing_Loss_Autosomal_Dominant_76	ALL_MAPPINGS_CONSISTENT	MONDO:0032917	hearing loss, autosomal dominant 76	EquivalentTo	OMIM:618787	deafness, autosomal dominant 76	0.95	True	0.95
Hearing_Loss_Autosomal_Dominant_78	ALL_MAPPINGS_CONSISTENT	dismech:Hearing_Loss_Autosomal_Dominant_78	Hearing Loss Autosomal Dominant 78 (dismech entry)	EquivalentTo	MONDO:0033665	hearing loss, autosomal dominant 78	0.9	True	0.890542734293
Hearing_Loss_Autosomal_Dominant_78	ALL_MAPPINGS_CONSISTENT	dismech:Hearing_Loss_Autosomal_Dominant_78	Hearing Loss Autosomal Dominant 78 (dismech entry)	ProperSubClassOf	MONDO:0033665	hearing loss, autosomal dominant 78	0.07	False	0.007447788698
Hearing_Loss_Autosomal_Dominant_78	ALL_MAPPINGS_CONSISTENT	MONDO:0033665	hearing loss, autosomal dominant 78	ProperSubClassOf	dismech:Hearing_Loss_Autosomal_Dominant_78	Hearing Loss Autosomal Dominant 78 (dismech entry)	0.03	False	0.00306028431
Hearing_Loss_Autosomal_Dominant_78	ALL_MAPPINGS_CONSISTENT	MONDO:0033665	hearing loss, autosomal dominant 78	EquivalentTo	DOID:0112159	autosomal dominant nonsyndromic deafness 78	0.95	True	0.95
Hearing_Loss_Autosomal_Dominant_78	ALL_MAPPINGS_CONSISTENT	MONDO:0033665	hearing loss, autosomal dominant 78	EquivalentTo	OMIM:619081	deafness, autosomal dominant 78	0.95	True	0.95
Hearing_Loss_Autosomal_Dominant_82	ALL_MAPPINGS_CONSISTENT	dismech:Hearing_Loss_Autosomal_Dominant_82	Hearing Loss Autosomal Dominant 82 (dismech entry)	EquivalentTo	MONDO:0030719	hearing loss, autosomal dominant 82	0.95	True	0.944982302154
Hearing_Loss_Autosomal_Dominant_82	ALL_MAPPINGS_CONSISTENT	dismech:Hearing_Loss_Autosomal_Dominant_82	Hearing Loss Autosomal Dominant 82 (dismech entry)	ProperSubClassOf	MONDO:0030719	hearing loss, autosomal dominant 82	0.07	False	0.003743563166
Hearing_Loss_Autosomal_Dominant_82	ALL_MAPPINGS_CONSISTENT	MONDO:0030719	hearing loss, autosomal dominant 82	ProperSubClassOf	dismech:Hearing_Loss_Autosomal_Dominant_82	Hearing Loss Autosomal Dominant 82 (dismech entry)	0.03	False	0.00153822404
Hearing_Loss_Autosomal_Dominant_82	ALL_MAPPINGS_CONSISTENT	MONDO:0030719	hearing loss, autosomal dominant 82	EquivalentTo	DOID:0070603	autosomal dominant nonsyndromic deafness 82	0.95	True	0.95
Hearing_Loss_Autosomal_Dominant_82	ALL_MAPPINGS_CONSISTENT	MONDO:0030719	hearing loss, autosomal dominant 82	EquivalentTo	OMIM:619804	deafness, autosomal dominant 82	0.95	True	0.95
Hearing_Loss_Autosomal_Dominant_83	ALL_MAPPINGS_CONSISTENT	dismech:Hearing_Loss_Autosomal_Dominant_83	Hearing Loss Autosomal Dominant 83 (dismech entry)	EquivalentTo	MONDO:0030723	hearing loss, autosomal dominant 83	0.9	True	0.890542734293
Hearing_Loss_Autosomal_Dominant_83	ALL_MAPPINGS_CONSISTENT	dismech:Hearing_Loss_Autosomal_Dominant_83	Hearing Loss Autosomal Dominant 83 (dismech entry)	ProperSubClassOf	MONDO:0030723	hearing loss, autosomal dominant 83	0.07	False	0.007447788698
Hearing_Loss_Autosomal_Dominant_83	ALL_MAPPINGS_CONSISTENT	MONDO:0030723	hearing loss, autosomal dominant 83	ProperSubClassOf	dismech:Hearing_Loss_Autosomal_Dominant_83	Hearing Loss Autosomal Dominant 83 (dismech entry)	0.03	False	0.00306028431
Hearing_Loss_Autosomal_Dominant_83	ALL_MAPPINGS_CONSISTENT	MONDO:0030723	hearing loss, autosomal dominant 83	EquivalentTo	DOID:0070609	autosomal dominant nonsyndromic deafness 83	0.95	True	0.95
Hearing_Loss_Autosomal_Dominant_83	ALL_MAPPINGS_CONSISTENT	MONDO:0030723	hearing loss, autosomal dominant 83	EquivalentTo	OMIM:619808	deafness, autosomal dominant 83	0.95	True	0.95
Hearing_Loss_Autosomal_Recessive_106	ALL_MAPPINGS_CONSISTENT	dismech:Hearing_Loss_Autosomal_Recessive_106	Hearing Loss Autosomal Recessive 106 (dismech entry)	EquivalentTo	MONDO:0033198	hearing loss, autosomal recessive 106	0.9	True	0.890542734293
Hearing_Loss_Autosomal_Recessive_106	ALL_MAPPINGS_CONSISTENT	dismech:Hearing_Loss_Autosomal_Recessive_106	Hearing Loss Autosomal Recessive 106 (dismech entry)	ProperSubClassOf	MONDO:0033198	hearing loss, autosomal recessive 106	0.07	False	0.007447788698
Hearing_Loss_Autosomal_Recessive_106	ALL_MAPPINGS_CONSISTENT	MONDO:0033198	hearing loss, autosomal recessive 106	ProperSubClassOf	dismech:Hearing_Loss_Autosomal_Recessive_106	Hearing Loss Autosomal Recessive 106 (dismech entry)	0.03	False	0.00306028431
Hearing_Loss_Autosomal_Recessive_106	ALL_MAPPINGS_CONSISTENT	MONDO:0033198	hearing loss, autosomal recessive 106	EquivalentTo	DOID:0080261	autosomal recessive nonsyndromic deafness 106	0.95	True	0.95
Hearing_Loss_Autosomal_Recessive_106	ALL_MAPPINGS_CONSISTENT	MONDO:0033198	hearing loss, autosomal recessive 106	EquivalentTo	OMIM:617637	deafness, autosomal recessive 106	0.95	True	0.95
Hearing_Loss_Autosomal_Recessive_120	ALL_MAPPINGS_CONSISTENT	dismech:Hearing_Loss_Autosomal_Recessive_120	Hearing Loss Autosomal Recessive 120 (dismech entry)	EquivalentTo	MONDO:0859374	hearing loss, autosomal recessive 120	0.9	True	0.890542734293
Hearing_Loss_Autosomal_Recessive_120	ALL_MAPPINGS_CONSISTENT	dismech:Hearing_Loss_Autosomal_Recessive_120	Hearing Loss Autosomal Recessive 120 (dismech entry)	ProperSubClassOf	MONDO:0859374	hearing loss, autosomal recessive 120	0.07	False	0.007447788698
Hearing_Loss_Autosomal_Recessive_120	ALL_MAPPINGS_CONSISTENT	MONDO:0859374	hearing loss, autosomal recessive 120	ProperSubClassOf	dismech:Hearing_Loss_Autosomal_Recessive_120	Hearing Loss Autosomal Recessive 120 (dismech entry)	0.03	False	0.00306028431
Hearing_Loss_Autosomal_Recessive_120	ALL_MAPPINGS_CONSISTENT	MONDO:0859374	hearing loss, autosomal recessive 120	EquivalentTo	DOID:0070674	DOID:0070674	0.95	True	0.95
Hearing_Loss_Autosomal_Recessive_120	ALL_MAPPINGS_CONSISTENT	MONDO:0859374	hearing loss, autosomal recessive 120	EquivalentTo	OMIM:620238	deafness, autosomal recessive 120	0.95	True	0.95
Heart_Defect_Tongue_Hamartoma_Polysyndactyly_Syndrome	ALL_MAPPINGS_CONSISTENT	dismech:Heart_Defect_Tongue_Hamartoma_Polysyndactyly_Syndrome	Heart Defect-Tongue Hamartoma-Polysyndactyly Syndrome (dismech entry)	EquivalentTo	MONDO:0009008	heart defect - tongue hamartoma - polysyndactyly syndrome	0.95	True	0.944982302154
Heart_Defect_Tongue_Hamartoma_Polysyndactyly_Syndrome	ALL_MAPPINGS_CONSISTENT	dismech:Heart_Defect_Tongue_Hamartoma_Polysyndactyly_Syndrome	Heart Defect-Tongue Hamartoma-Polysyndactyly Syndrome (dismech entry)	ProperSubClassOf	MONDO:0009008	heart defect - tongue hamartoma - polysyndactyly syndrome	0.07	False	0.003743563166
Heart_Defect_Tongue_Hamartoma_Polysyndactyly_Syndrome	ALL_MAPPINGS_CONSISTENT	MONDO:0009008	heart defect - tongue hamartoma - polysyndactyly syndrome	ProperSubClassOf	dismech:Heart_Defect_Tongue_Hamartoma_Polysyndactyly_Syndrome	Heart Defect-Tongue Hamartoma-Polysyndactyly Syndrome (dismech entry)	0.03	False	0.00153822404
Heart_Defect_Tongue_Hamartoma_Polysyndactyly_Syndrome	ALL_MAPPINGS_CONSISTENT	MONDO:0009008	heart defect - tongue hamartoma - polysyndactyly syndrome	EquivalentTo	DOID:0111591	congenital heart defects, hamartomas of tongue, and polysyndactyly	0.95	True	0.95
Heart_Defect_Tongue_Hamartoma_Polysyndactyly_Syndrome	ALL_MAPPINGS_CONSISTENT	MONDO:0009008	heart defect - tongue hamartoma - polysyndactyly syndrome	EquivalentTo	MESH:C535849	Heart defect, tongue hamartoma and polysyndactyly	0.95	True	0.95
Heart_Defect_Tongue_Hamartoma_Polysyndactyly_Syndrome	ALL_MAPPINGS_CONSISTENT	MONDO:0009008	heart defect - tongue hamartoma - polysyndactyly syndrome	EquivalentTo	OMIM:217085	congenital heart defects, hamartomas of tongue, and polysyndactyly	0.95	True	0.95
Heart_Defect_Tongue_Hamartoma_Polysyndactyly_Syndrome	ALL_MAPPINGS_CONSISTENT	MONDO:0009008	heart defect - tongue hamartoma - polysyndactyly syndrome	EquivalentTo	ORDO:1338	Heart defect-tongue hamartoma-polysyndactyly syndrome	0.95	True	0.95
Heart_Defect_Tongue_Hamartoma_Polysyndactyly_Syndrome	ALL_MAPPINGS_CONSISTENT	ORDO:1338	Heart defect-tongue hamartoma-polysyndactyly syndrome	ProperSubClassOf	ICD10:Q87.8	Other specified congenital malformation syndromes, not elsewhere classified	0.9	True	0.9
Heme_Oxygenase_1_Deficiency	ALL_MAPPINGS_CONSISTENT	dismech:Heme_Oxygenase_1_Deficiency	Heme Oxygenase 1 Deficiency (dismech entry)	EquivalentTo	MONDO:0013536	heme oxygenase 1 deficiency	0.9	True	0.890542734293
Heme_Oxygenase_1_Deficiency	ALL_MAPPINGS_CONSISTENT	dismech:Heme_Oxygenase_1_Deficiency	Heme Oxygenase 1 Deficiency (dismech entry)	ProperSubClassOf	MONDO:0013536	heme oxygenase 1 deficiency	0.07	False	0.007447788698
Heme_Oxygenase_1_Deficiency	ALL_MAPPINGS_CONSISTENT	MONDO:0013536	heme oxygenase 1 deficiency	ProperSubClassOf	dismech:Heme_Oxygenase_1_Deficiency	Heme Oxygenase 1 Deficiency (dismech entry)	0.03	False	0.00306028431
Heme_Oxygenase_1_Deficiency	ALL_MAPPINGS_CONSISTENT	MONDO:0013536	heme oxygenase 1 deficiency	EquivalentTo	MESH:C564200	Heme Oxygenase 1 Deficiency	0.95	True	0.95
Heme_Oxygenase_1_Deficiency	ALL_MAPPINGS_CONSISTENT	MONDO:0013536	heme oxygenase 1 deficiency	EquivalentTo	OMIM:614034	heme oxygenase 1 deficiency	0.95	True	0.95
Heme_Oxygenase_1_Deficiency	ALL_MAPPINGS_CONSISTENT	MONDO:0013536	heme oxygenase 1 deficiency	EquivalentTo	ORDO:562509	Heme oxygenase-1 deficiency	0.95	True	0.95
Heme_Oxygenase_1_Deficiency	ALL_MAPPINGS_CONSISTENT	ORDO:562509	Heme oxygenase-1 deficiency	ProperSubClassOf	ICD10:E88.8	Other specified metabolic disorders	0.9	True	0.9
Hemophagocytic_Lymphohistiocytosis	ALL_MAPPINGS_CONSISTENT	dismech:Hemophagocytic_Lymphohistiocytosis	Hemophagocytic Lymphohistiocytosis (dismech entry)	EquivalentTo	MONDO:0015541	hereditary hemophagocytic lymphohistiocytosis	0.9	True	0.890542734293
Hemophagocytic_Lymphohistiocytosis	ALL_MAPPINGS_CONSISTENT	dismech:Hemophagocytic_Lymphohistiocytosis	Hemophagocytic Lymphohistiocytosis (dismech entry)	ProperSubClassOf	MONDO:0015541	hereditary hemophagocytic lymphohistiocytosis	0.07	False	0.007447788698
