dataset	platform	probe_id	gene_symbol	case_n	control_n	case_mean_log2	control_mean_log2	log2_mean_diff	fold_change	case_sd_log2	control_sd_log2	cohen_d_pooled	p_value_welch	q_value_bh
GSE197406	GPL570	236775_s_at		7	8	6.2541914285714295	6.2430875	0.011103928571429833	1.0077263521814477	0.12812813826121766	0.3014419665896383	0.04671229762174931	0.9263599044641465	0.9775592494414591
GSE197406	GPL570	236776_at		7	8	6.412308571428571	6.505173749999999	-0.09286517857142851	0.9376587175950083	0.1139572802162536	0.12111804323970161	-0.7878800989243168	0.15038983590579594	0.46844210551754073
GSE197406	GPL570	236777_at	ZSCAN16-AS1	7	8	6.294738571428572	6.340588749999999	-0.04585017857142759	0.9687187838029027	0.10379464203072185	0.10135449647330474	-0.4473714655352257	0.40424753535301017	0.7239949715327932
GSE197406	GPL570	236778_at		7	8	6.4777	6.252526250000001	0.22517374999999884	1.1689180179340333	0.45984371769113036	0.2766615357093779	0.6043764580945256	0.2863628461532329	0.6268020582660637
GSE197406	GPL570	236779_at	MRPS5	7	8	6.630508571428571	6.736808749999999	-0.10630017857142793	0.9289673658237062	0.10404044957428363	0.16544545432062233	-0.7566901314004726	0.15755742724544244	0.4781291188679894
GSE197406	GPL570	236780_at		7	8	6.010691428571428	5.92880875	0.08188267857142772	1.0583983213470443	0.1292559497571352	0.14896688696653354	0.5839824931398185	0.2749225411849608	0.6156873080727341
GSE197406	GPL570	236781_at		7	8	6.775478571428571	6.81181875	-0.036340178571428794	0.975125505851909	0.10140072722102342	0.22221520080688187	-0.2052933929369709	0.6863396867180517	0.8861668722266443
GSE197406	GPL570	236782_at	SAMD3	7	8	6.428001428571427	6.2219500000000005	0.20605142857142678	1.153526724750952	0.07093124685885885	0.12014220538297822	2.050862469619944	0.0015856726612085768	0.0416610537009029
GSE197406	GPL570	236783_at	KCNIP4	7	8	6.267687142857143	6.33712125	-0.06943410714285747	0.9530117407723108	0.23162887541023353	0.27101549515203005	-0.27379561117184503	0.6017046443785137	0.8445614312477918
GSE197406	GPL570	236784_s_at		7	8	6.661295714285714	7.0062275000000005	-0.3449317857142864	0.7873452033700351	0.22208859169688283	0.2706330856528817	-1.3830197344620918	0.01789055086166719	0.1647078568263425
GSE197406	GPL570	236785_at	LOC101928461	7	8	6.620238571428571	6.59458625	0.02565232142857088	1.0179398544121392	0.16109609941776704	0.16858781899206135	0.155306407472273	0.7681752719534772	0.9210999466558863
GSE197406	GPL570	236786_at	FAM135B	7	8	6.173187142857143	6.080245	0.09294214285714375	1.0665430078501075	0.20095000644557373	0.1565032741784384	0.5209804974403311	0.3432946737273803	0.677384109352359
GSE197406	GPL570	236787_at	LOC101928173	7	8	6.250484285714285	6.233663749999999	0.016820535714286322	1.0117273392108566	0.04401280944495722	0.12822564630230127	0.17037138929286344	0.7357637203736905	0.9084422441079891
GSE197406	GPL570	236788_at	LOC102724323	7	8	6.4362314285714275	6.49798	-0.061748571428572596	0.9581021788521694	0.06400452937841472	0.09832892032066962	-0.7329814904461658	0.17030167770160626	0.4950152469368653
GSE197406	GPL570	236789_at	MAPT-AS1	7	8	6.032241428571429	6.0984675	-0.06622607142857095	0.9551332545355046	0.07675626433253345	0.10169046966863997	-0.7274792941354753	0.1757402100703346	0.5017413305269715
GSE197406	GPL570	236790_s_at	MAPT-AS1	7	8	6.1495114285714285	6.067281250000001	0.08223017857142789	1.058653287022222	0.09759570284743965	0.14307702615199974	0.6622216464711299	0.21291247665085097	0.5475005474899215
GSE197406	GPL570	236791_at		7	8	5.536092857142856	5.6319662500000005	-0.09587339285714425	0.9357056093049723	0.08346659785293065	0.09352668021746527	-1.0769273626188667	0.0560537012363514	0.29032373108532966
GSE197406	GPL570	236792_at	CFL1	7	8	5.901875714285715	5.876569999999999	0.025305714285715375	1.017695323977887	0.05918692897848941	0.05088550677747039	0.4611670136811832	0.39538939945323665	0.7184173711568913
GSE197406	GPL570	236793_at		7	8	5.469997142857143	5.51552	-0.0455228571428572	0.9689385935201781	0.03947367085129251	0.11011066264704557	-0.5347252847362063	0.30329602755472135	0.6430647344225536
GSE197406	GPL570	236794_at		7	8	6.730535714285714	6.50126125	0.22927446428571407	1.172245275263488	0.16179112561748074	0.09500165629195247	1.7615046221402255	0.008862386755444913	0.1128517171962593
GSE197406	GPL570	236795_at		7	8	6.091305714285714	6.4487525	-0.357446785714286	0.7805447296360004	0.11697032313898281	0.2541337955683975	-1.7633525990126282	0.0050139299196391976	0.0825712705892389
GSE197406	GPL570	236796_at		7	8	6.691875714285714	6.93626	-0.24438428571428616	0.8441759972176005	0.2080021537434283	0.5617345417543772	-0.5608366296944868	0.28175526249711674	0.6220459914003577
GSE197406	GPL570	236797_at		7	8	5.911104285714286	6.146885	-0.23578071428571423	0.8492253165710729	0.08872812760659056	0.24364379209939138	-1.249672866613913	0.03105547115973709	0.21833938960603597
GSE197406	GPL570	236798_at	LINC00888	7	8	6.513221428571428	6.7135774999999995	-0.2003560714285717	0.8703357293054081	0.1322933575340012	0.4141872983411524	-0.6321566436159552	0.2291019511680551	0.5671020092409187
GSE197406	GPL570	236799_at		7	8	5.961570000000001	5.974701250000001	-0.013131249999999817	0.9909394078882335	0.14115529013584055	0.06678759261109588	-0.12193152238123871	0.8273645989736551	0.944555125597796
GSE197406	GPL570	236800_at	UCMA	7	8	6.158635714285714	6.12103125	0.037604464285714734	1.0264081025124296	0.10956706193881803	0.18108183930694358	0.24690010878988117	0.6310133793288449	0.8590529838013051
GSE197406	GPL570	236801_at		7	8	6.43532	6.3641625	0.07115749999999998	1.0505592280168623	0.14040382877020596	0.11848487652137589	0.5513319881073048	0.31355009621132696	0.6523411677690895
GSE197406	GPL570	236802_at		7	8	7.21016	7.4036100000000005	-0.19345000000000034	0.8745119478890352	0.1100990738683422	0.2794881222623142	-0.8861568583771785	0.10340247234085402	0.3931510698375456
GSE197406	GPL570	236803_at	LOC101927060	7	8	6.6321714285714295	6.6478987499999995	-0.01572732142857003	0.9891578558625359	0.04114453970600546	0.08694155531776185	-0.22579701729749546	0.6575112278257277	0.8724530125317719
GSE197406	GPL570	236804_at		7	8	6.537014285714285	6.791465	-0.2544507142857144	0.8383062471520031	0.1512073249831879	0.19750496724314118	-1.4323747551788044	0.014641675386171431	0.1482979630697206
GSE197406	GPL570	236805_at	STKLD1	7	8	6.328268571428572	6.341329999999999	-0.013061428571427669	0.9909873670739257	0.1196612336875191	0.09210208590781993	-0.12354946529399778	0.8189130157235317	0.9413588980710945
GSE197406	GPL570	236806_at		7	8	7.013240000000001	7.11420875	-0.10096874999999983	0.9324066829388268	0.20442017830928538	0.25445656168377456	-0.4338942028188272	0.4100282130161274	0.7274030979651194
GSE197406	GPL570	236807_at		7	8	6.899561428571428	6.93574625	-0.03618482142857182	0.9752305182525128	0.16717606800701362	0.13825968185550608	-0.23760548704990986	0.6588509248459242	0.873192279923181
GSE197406	GPL570	236808_at	FGFR1OP2	7	8	6.009794285714285	5.941123749999999	0.06867053571428627	1.0487498001277964	0.2849549045525825	0.2252276286615388	0.2697812476533317	0.617938808633814	0.85258234211114
GSE197406	GPL570	236809_at		7	8	6.260012857142859	6.432824999999999	-0.17281214285714075	0.8871118108106125	0.1791111589408734	0.3622876545745701	-0.5910712004471704	0.2591969844780849	0.600224999455755
GSE197406	GPL570	236810_at	ZNF740	7	8	6.469335714285714	6.52791625	-0.05858053571428545	0.9602084015171782	0.1336631427453784	0.05485278946872264	-0.5897728708500973	0.3115268841782625	0.6504767001125263
GSE197406	GPL570	236811_at	DMRTC2	7	8	5.75522	5.8644325	-0.10921250000000082	0.9270939812050276	0.04156990578130605	0.07345699086637604	-1.7946991753310153	0.004015352070542913	0.07262301503702738
GSE197406	GPL570	236812_at	STMN4	7	8	7.2679414285714286	7.28696	-0.019018571428571107	0.9869038416540742	0.1471429782477541	0.11559971700410236	-0.14506410850629853	0.7878225232628046	0.9289361737594011
GSE197406	GPL570	236813_at	MORN4	7	8	7.258368571428572	7.38403	-0.12566142857142815	0.9165837231504421	0.11108517969386868	0.1956024270226289	-0.7749050023570653	0.1478711053083243	0.46419318382802044
GSE197406	GPL570	236814_at	MDM4	7	8	9.348997142857142	9.2104275	0.13856964285714213	1.1008131756208512	0.8467311071942945	1.1386510460534305	0.13660098741408788	0.7919116317167167	0.9305772753613353
GSE197406	GPL570	236815_at		7	8	6.004191428571429	6.0682849999999995	-0.06409357142857086	0.9565461156735752	0.11929389764059907	0.152630773811462	-0.4636161334410827	0.3788188796446919	0.7052666072319296
GSE197406	GPL570	236816_at	NAA25	7	8	6.882971428571429	6.62192625	0.26104517857142984	1.198346547452606	0.3561944079866393	0.19025681500371308	0.9344012975923269	0.11724751830907867	0.4169978575130993
GSE197406	GPL570	236817_at	ADAT2	7	8	5.957472857142858	5.88328875	0.07418410714285795	1.0527654930657413	0.274619599125426	0.11181249846282851	0.3639835311027505	0.5236356848902006	0.8016530982754368
GSE197406	GPL570	236818_at		7	8	6.136005714285714	6.229783750000001	-0.093778035714287	0.9370656069981756	0.07720183500779912	0.17525689804541233	-0.6752099385213928	0.20123937704568745	0.5333166534834127
GSE197406	GPL570	236819_at	PTBP1	7	8	6.3051642857142856	6.48176	-0.17659571428571486	0.8847883443922088	0.1154854943065929	0.15997587675289413	-1.25072456508926	0.028548437458648445	0.2092340238675072
GSE197406	GPL570	236820_at		7	8	6.855391428571429	6.92272	-0.06732857142857096	0.9544036255258577	0.09039752032524097	0.13847447707068644	-0.5670760945778399	0.2812493681662205	0.6214811948627128
GSE197406	GPL570	236821_at		7	8	5.952374285714285	6.023455	-0.07108071428571527	0.9519246497939703	0.1158116136745568	0.1417091127224055	-0.5451095761724793	0.3048404165672068	0.6444897635749596
GSE197406	GPL570	236822_at		7	8	6.682257142857142	6.9539075	-0.2716503571428577	0.8283713960978485	0.04265071070696841	0.1845219275200491	-1.9618321820914497	0.0038761261609139806	0.07092610369744709
GSE197406	GPL570	236823_at	IDS	7	8	6.104628571428571	6.08164	0.022988571428570914	1.016062094040955	0.08321024004062864	0.06786610662599878	0.3051417346780901	0.5722351355688597	0.8289512321275472
GSE197406	GPL570	236824_at	TMEM132B	7	8	5.734374285714287	5.75730625	-0.022931964285713313	0.9842304360297751	0.04080006448407594	0.08646546411098785	-0.33120197242144134	0.517829733418217	0.7985424237150963
GSE197406	GPL570	236825_at	BFSP2-AS1	7	8	6.813425714285715	6.8127112499999996	0.0007144642857150885	1.0004953515513335	0.11803040976193994	0.15679014140267702	0.0050946350024467235	0.9921439286586491	0.9975336822672114
GSE197406	GPL570	236826_at	TTC39B	7	8	6.4238742857142865	6.420801249999999	0.0030730357142871867	1.0021323362433954	0.0945137106204074	0.19916784339112445	0.019250721541519068	0.9697008348334818	0.9906910689200202
GSE197406	GPL570	236827_at		7	8	5.5670271428571425	5.59188125	-0.02485410714285763	0.9829199915225308	0.07206826756954943	0.08611337733103448	-0.3109163318299859	0.5534236676221093	0.818813633902658
GSE197406	GPL570	236828_at		7	8	5.90489	5.8379337499999995	0.0669562500000005	1.0475043608502639	0.10150664214720134	0.0992464624684427	0.6675867668148344	0.22087137545297805	0.5563327218580013
GSE197406	GPL570	236829_at		7	8	6.291658571428571	6.0861712500000005	0.20548732142857062	1.153075773270768	0.21522072185151167	0.05983528329326882	1.3460109481409637	0.04537949221397394	0.2606903277058979
GSE197406	GPL570	236830_at		7	8	7.4007314285714285	7.6770575	-0.2763260714285716	0.8256910248820296	0.11796470367989613	0.16982619676346414	-1.8650106872973957	0.0028932586474520934	0.059202438828384434
GSE197406	GPL570	236831_at	CCDC50	7	8	6.195905714285714	6.46172125	-0.2658155357142862	0.8317284371226348	0.19316471294874588	0.4570876652846335	-0.7380306010384508	0.16576984476103068	0.489175156635291
GSE197406	GPL570	236832_at	ADCY10P1	7	8	6.158695714285714	6.164149999999999	-0.005454285714285412	0.9962265147917835	0.1384877291624474	0.11188214551801495	-0.0436803926560874	0.9351660300564703	0.9808190309870156
GSE197406	GPL570	236833_at	TTC16	7	8	6.35334	6.24111375	0.11222624999999997	1.0808948996041117	0.11232220706521039	0.18482492418019367	0.7211661908792096	0.17599121991258368	0.5019467891872985
GSE197406	GPL570	236834_at	SCFD2	7	8	5.998714285714286	5.928716250000001	0.06999803571428487	1.049715254393726	0.06580028618406422	0.09867092116692003	0.8226103017745161	0.12774450719313868	0.4341931450195734
GSE197406	GPL570	236835_at	FUT8-AS1	7	8	5.710421428571428	5.740158749999999	-0.029737321428570773	0.9795986416861179	0.03509426944130681	0.0656941666115472	-0.5529441514710424	0.2900375799582152	0.6298081659644772
GSE197406	GPL570	236836_at	LOC105379045	7	8	7.606128571428572	7.8112812499999995	-0.2051526785714275	0.8674468815000368	0.3599300291458778	0.33485602153068306	-0.5918080645284076	0.27676352528106396	0.6173034945370373
GSE197406	GPL570	236837_x_at	MIPEPP3	7	8	5.513749999999999	5.51507	-0.001320000000000654	0.9990854641646977	0.053217294807859875	0.05657363899000502	-0.023978205682328776	0.9635967967133722	0.988885787052451
GSE197406	GPL570	236838_at	SRCIN1	7	8	6.72415	6.80775875	-0.08360874999999979	0.943694140228371	0.10273200750820857	0.13885846292821238	-0.6769672092532621	0.20507767889113268	0.5382919871998406
GSE197406	GPL570	236839_at		7	8	5.858432857142858	5.827833749999999	0.030599107142858628	1.0214362088758129	0.07563899495063935	0.1353725908043111	0.2735960724224454	0.5938523951044784	0.841074818267988
GSE197406	GPL570	236840_at	C12orf56	7	8	5.9196671428571435	5.84766625	0.07200089285714384	1.051173559639282	0.10514277970364647	0.11049203616259919	0.6663290645626293	0.21902920802932244	0.5541008794108142
GSE197406	GPL570	236841_at	LOC100134445	7	8	6.235252857142856	6.114016250000001	0.12123660714285567	1.0876667574636156	0.283922396833729	0.16634372013029441	0.5311224412025947	0.34659110151944267	0.6803171031647235
GSE197406	GPL570	236842_at	THCAT158	7	8	5.830167142857142	5.93118875	-0.10102160714285713	0.9323725222541216	0.06490246469749432	0.09036391037474135	-1.2686278889666212	0.026711560485281456	0.20295366447092325
GSE197406	GPL570	236843_at	NOX4	7	8	5.865364285714286	5.855672500000001	0.009691785714284862	1.0067404492023775	0.10288056114691825	0.06227929689253561	0.11605764827237616	0.8328308475544057	0.9466741494810215
GSE197406	GPL570	236844_at	DHX30	7	8	6.5142871428571425	6.45995	0.05433714285714242	1.0383819012646414	0.09078734084189741	0.20402163694779338	0.33558376327500944	0.511890406226175	0.7950944869304032
GSE197406	GPL570	236845_at	TRIM62	7	8	7.356722857142857	7.4223912499999996	-0.06566839285714288	0.9555025358439694	0.26045860315440306	0.1717429588024333	-0.3022875147443943	0.5825183522813413	0.8343480833434334
GSE197406	GPL570	236846_at	MIR646HG	7	8	6.190871428571429	6.2065487500000005	-0.015677321428571922	0.9891921380555423	0.12186549093550794	0.20777262877877553	-0.09036333544226396	0.8596596546911738	0.9553532084383859
GSE197406	GPL570	236847_at	C19orf18	7	8	6.222781428571429	6.130146250000001	0.09263517857142833	1.0663161021104346	0.10049642106870793	0.19543232748648756	0.5832319688242503	0.2654718934367096	0.6061926066510231
GSE197406	GPL570	236848_s_at	TEX13A	7	8	6.657512857142856	6.62093125	0.036581607142855965	1.0256806467828463	0.0706414197937455	0.20790749333280076	0.22873130605947536	0.6513330676415204	0.8693691213506476
GSE197406	GPL570	236849_at	VTI1A	7	8	5.838107142857142	5.81110875	0.026998392857142228	1.0188900615862755	0.09267801783851548	0.042963201010532574	0.38342234593293295	0.4990445033507974	0.7872942903512955
GSE197406	GPL570	236850_at	CAPRIN1	7	8	5.907637142857142	5.878308750000001	0.02932839285714106	1.0205369321055997	0.1282034710547113	0.11102793476514962	0.24591387584803379	0.64655920778692	0.8673882564830476
GSE197406	GPL570	236851_x_at		7	8	6.409531428571429	6.44427125	-0.03473982142857057	0.9762077962110367	0.03682246073099582	0.058013710556212475	-0.703570032436577	0.18644903382552297	0.515426277905272
GSE197406	GPL570	236852_at	FBXO43	7	8	6.684912857142857	6.7129975	-0.028084642857143294	0.9807214634137605	0.09608040308586768	0.06695680179894228	-0.3437580595923265	0.530918269405471	0.805798625304434
GSE197406	GPL570	236853_at	TEX29	7	8	6.213764285714285	6.257246250000001	-0.04348196428571516	0.970310261948066	0.061567281856827784	0.12096685212280266	-0.44312239842725143	0.3915301416582401	0.7151718488905752
GSE197406	GPL570	236854_at	LINC00494	7	8	6.641414285714285	6.649265	-0.007850714285714488	0.9945730787592884	0.1867496442528644	0.2093375240405516	-0.03940511899456104	0.9399830676649616	0.982487321206996
GSE197406	GPL570	236855_at	LINC01561	7	8	6.639875714285714	6.683881250000001	-0.04400553571428656	0.96995818854222	0.10662609622056936	0.15695555917315307	-0.3234275126778634	0.5328511746655462	0.8070733788067929
GSE197406	GPL570	236856_x_at		7	8	6.002788571428572	6.19449875	-0.19171017857142836	0.875567203765862	0.18866510968985695	0.28584577992024707	-0.7798978511691415	0.14672798551249044	0.4625167257362592
GSE197406	GPL570	236857_at	SLC38A1	7	8	6.139631428571428	6.31385375	-0.17422232142857208	0.886245116994835	0.11755273106547706	0.18402851851489135	-1.110493095352515	0.047160751578502906	0.2661554595948231
GSE197406	GPL570	236858_s_at	RUNX2	7	8	6.07485	6.174252500000001	-0.09940250000000095	0.9334194922564734	0.0904297897081857	0.15395875400805994	-0.7729679788475937	0.1489923186874103	0.4660005162310027
GSE197406	GPL570	236859_at	RUNX2	7	8	6.141241428571429	6.07425375	0.0669876785714294	1.0475271805892166	0.24640553202857604	0.3303237330229457	0.227402185078276	0.6613651399238658	0.8743442772896377
GSE197406	GPL570	236860_at	NPY6R	7	8	5.977294285714286	5.9590337500000015	0.01826053571428421	1.0127376807258863	0.07574014410186607	0.09834170150733165	0.2060326573270646	0.6918271805666396	0.8890226732255088
GSE197406	GPL570	236861_at		7	8	5.997442857142857	6.0339125	-0.036469642857142937	0.9750380041559429	0.07349242630237166	0.16559467777420525	-0.27760827345620676	0.586073848745002	0.8364943138364526
GSE197406	GPL570	236862_at	GOPC	7	8	5.880215714285713	6.00538375	-0.12516803571428703	0.9168972427709556	0.28772027589640736	0.33945382467123364	-0.3953146500494716	0.45343953559301975	0.7572148322609541
GSE197406	GPL570	236863_at	C17orf67	7	8	8.34785857142857	8.42121	-0.07335142857142962	0.950427556743237	0.05285318673097215	0.14383433555905298	-0.6579423424574115	0.21203465705837146	0.54649669097155
GSE197406	GPL570	236864_at	SYTL3	7	8	5.765715714285714	5.819073749999999	-0.0533580357142851	0.9636906175678266	0.0692386796660998	0.16867530735854622	-0.4029739500005375	0.4325917864176582	0.7432539411155282
GSE197406	GPL570	236865_at		7	8	7.358927142857143	7.47300625	-0.11407910714285752	0.9239719070050266	0.10614971670778425	0.184346929374055	-0.744178437210654	0.1632218524555472	0.4858266628989804
GSE197406	GPL570	236866_at	GALNS	7	8	6.084791428571428	6.0839437499999995	0.000847678571428645	1.0005877386625288	0.2121565896084439	0.08174618329884623	0.00542979165953898	0.9923229078039255	0.9975481354122583
GSE197406	GPL570	236867_at		7	8	6.807588571428572	6.9830387499999995	-0.17545017857142753	0.8854911673176757	0.11766246943815914	0.16590368758818222	-1.204701808268582	0.033738974646944475	0.22759758652951131
GSE197406	GPL570	236868_at		7	8	6.396511428571428	6.29153625	0.10497517857142835	1.0754758868396408	0.0789323415820094	0.15590889802679186	0.8308309106405324	0.12307676205474224	0.42671033388351504
GSE197406	GPL570	236869_at		7	8	6.546231428571429	6.311905	0.23432642857142838	1.1763573863844525	0.1634568217632788	0.16171016992490894	1.4418433159208022	0.015797765710132507	0.154377630062823
GSE197406	GPL570	236870_at	IQCF4	7	8	5.841338571428572	5.8018237500000005	0.03951482142857188	1.02776812994503	0.042502185209928336	0.10378564598488563	0.485154713492022	0.34827261305332874	0.6812555169916301
GSE197406	GPL570	236871_s_at	IQCF4;IQCF3	7	8	6.489879999999999	6.460473750000001	0.029406249999998302	1.020592008356285	0.05442604554194011	0.14563095608298007	0.2600484533161189	0.6085014459285837	0.8475306726823414
GSE197406	GPL570	236872_at	RBM22	7	8	6.015785714285714	6.01478875	0.0009969642857141636	1.0006912818089742	0.19838634528424104	0.09506949479760281	0.006569281901473929	0.9906042003191293	0.9970781416135566
GSE197406	GPL570	236873_at		7	8	6.278801428571429	6.35069875	-0.07189732142857164	0.9513859853589399	0.07689998058703067	0.12781543741298013	-0.6696868092439525	0.20636359073658414	0.5399047432061794
GSE197406	GPL570	236874_at		7	8	7.304239999999999	7.19885375	0.10538624999999957	1.0757823690737365	0.07520178278028597	0.3024024954988444	0.46281291386585255	0.3687543122947615	0.6978107789827339
GSE197406	GPL570	236875_at	LOC100130705	7	8	5.821534285714286	5.8631850000000005	-0.04165071428571476	0.9715426837796481	0.07034450294968413	0.1046716710207958	-0.46042361844406704	0.3783005881760709	0.7048178511049776
GSE197406	GPL570	236876_at	H1FNT	7	8	6.7134985714285715	6.622475	0.09102357142857187	1.0651256057732172	0.22157553139795405	0.26397890635427684	0.3710393022685168	0.48078583519806534	0.7751540387553252
GSE197406	GPL570	236877_at		7	8	6.162638571428571	6.244533750000001	-0.08189517857142992	0.9448156856721657	0.13335977347368416	0.21389321674527909	-0.45189323476730214	0.38544636858479625	0.7104568048536472
GSE197406	GPL570	236878_at		7	8	6.196455714285714	6.193243750000001	0.0032119642857137976	1.0022288441772662	0.07682227560136089	0.11107445815918782	0.03318695314976305	0.9486113340108886	0.9848723611926616
GSE197406	GPL570	236879_at		7	8	5.8514042857142865	5.88614625	-0.034741964285713856	0.9762063462356527	0.07367929805518471	0.1131621756516471	-0.35831902412986055	0.4895338411034255	0.7806432885920573
GSE197406	GPL570	236880_at	RAD52	7	8	6.631454285714285	6.8738512499999995	-0.24239696428571467	0.8453396562154775	0.10593217151510094	0.2468032317707773	-1.2438320663587485	0.030672762014657726	0.21657893841915657
GSE197406	GPL570	236881_at		7	8	6.438108571428571	6.3681325000000015	0.06997607142856932	1.0496992731436314	0.1191485261383974	0.23201195614204265	0.37119940063014895	0.47067542127325246	0.768941902713571
GSE197406	GPL570	236882_at		7	8	5.688632857142857	5.6963325000000005	-0.007699642857143196	0.9946772306684719	0.08053405319372371	0.11032289022294002	-0.0788015391165841	0.8787868782849798	0.9618961095920256
GSE197406	GPL570	236883_at		7	8	7.280234285714286	7.07162375	0.20861053571428645	1.155574710034888	0.24190847545143593	0.15619063808943787	1.0411654037118951	0.07926024119825281	0.34570118399487215
GSE197406	GPL570	236884_at	RIMKLA	7	8	6.151071428571429	6.139576250000001	0.0114951785714279	1.007999678415434	0.15557786286707267	0.19601918178276767	0.0644001420327787	0.901304885326805	0.9694071803368427
GSE197406	GPL570	236885_at	MEX3A	7	8	6.804315714285715	7.4579225000000005	-0.6536067857142855	0.6356890815184839	0.2441007937893103	0.670482321525759	-1.258882792063729	0.03011224089130131	0.21462479086584527
GSE197406	GPL570	236886_at	LOC100049716	7	8	6.302472857142857	6.33188625	-0.029413392857143172	0.9798186158360263	0.031407617289592765	0.13345002659503027	-0.29347884988594936	0.5624721383241387	0.8229116200422201
GSE197406	GPL570	236887_at	KIN	7	8	6.006175714285715	6.00236	0.0038157142857144777	1.0026483523045575	0.13928615280028647	0.09866634062043932	0.032025176576523554	0.9529390611078165	0.9862800961907666
GSE197406	GPL570	236888_at	CAPZA3	7	8	5.746588571428572	5.817385	-0.07079642857142776	0.9521122467815802	0.055398684529680546	0.09282802470929014	-0.9097112718474152	0.09484363719579887	0.3774112808873204
GSE197406	GPL570	236889_at		7	8	6.566752857142857	6.49529625	0.07145660714285729	1.050777058075416	0.3775906739541414	0.12531859854415636	0.2622192482849899	0.6467885704102951	0.8674884113132071
GSE197406	GPL570	236890_at	MTG2	7	8	6.427107142857142	6.50565125	-0.07854410714285809	0.9470128408202845	0.05121499738497364	0.19412217820136607	-0.5356454795057506	0.30236085754735664	0.6421527302051634
GSE197406	GPL570	236891_at		7	8	5.952535714285714	6.03308375	-0.08054803571428604	0.9456983366150963	0.06820717138667627	0.07075310633009095	-1.1574717476179168	0.043231788649560926	0.25519205567299463
GSE197406	GPL570	236892_s_at	HOXB-AS3	7	8	5.720282857142857	5.73105625	-0.010773392857142738	0.9925602659699149	0.09180138664789429	0.11107934705007673	-0.1049702997610842	0.840309632590093	0.9491959002926127
GSE197406	GPL570	236893_at	HOXB-AS3	7	8	6.2041971428571445	6.302208750000001	-0.0980116071428565	0.9343198298216693	0.01198697586867474	0.1586896379223562	-0.8396381702442473	0.12462880053444315	0.42923917686539376
GSE197406	GPL570	236894_at	L1TD1	7	8	6.324864285714286	6.3697075000000005	-0.044843214285714694	0.9693951607880944	0.07802719394697027	0.0781001267147316	-0.5744234630203183	0.28752658835114275	0.6277158687948702
GSE197406	GPL570	236895_at		7	8	6.697121428571429	6.7863675	-0.08924607142857077	0.940013856577572	0.11943798243280516	0.1330164694153107	-0.7031119533610182	0.19420703553223279	0.5243589959370285
GSE197406	GPL570	236896_at	ZIC1	7	8	5.607544285714286	5.6676287499999995	-0.06008446428571368	0.9592079597180089	0.05873453324270218	0.08268955046048518	-0.827359039357059	0.12651381732575262	0.43215426565216725
GSE197406	GPL570	236897_at		7	8	5.814157142857143	5.770895	0.04326214285714247	1.0304411714627204	0.06780277125955958	0.06323330474181654	0.661682927411438	0.2266088569392403	0.5638243098698328
GSE197406	GPL570	236898_at		7	8	6.142078571428572	6.07590875	0.06616982142857175	1.0469335105680848	0.12278338262003957	0.04262224584734389	0.7427668507853673	0.21570765858527705	0.5505484183710145
GSE197406	GPL570	236899_at		7	8	6.122281428571427	6.1189675	0.003313928571427205	1.0022996804639828	0.0918254556987642	0.07291623643410476	0.040322317074245176	0.9402229967708081	0.982518904076329
GSE197406	GPL570	236900_x_at	CCDC163	7	8	8.720094285714286	8.6308425	0.0892517857142856	1.0638183191146968	0.14336039723451566	0.24729743489802486	0.43336426277980256	0.4033988356860059	0.7234503670788327
GSE197406	GPL570	236901_at		7	8	6.3021271428571435	6.329529999999999	-0.02740285714285573	0.9811850401795057	0.24571308374567583	0.2227802445075799	-0.11728440938776542	0.8256545284386204	0.9439529377575971
GSE197406	GPL570	236902_at	LINC00643	7	8	6.08917	6.0301525	0.05901750000000039	1.0417560655114744	0.15539807248911855	0.04913588381795371	0.5290227524067492	0.3671532940682967	0.6963102911693716
GSE197406	GPL570	236903_at		7	8	6.63928	6.7283175	-0.08903749999999988	0.9401497648605678	0.15800081624261725	0.10846728166989854	-0.6662974347417696	0.23698529705449706	0.5766687932909621
GSE197406	GPL570	236904_x_at	TECTA	7	8	6.800648571428573	7.102541249999999	-0.3018926785714262	0.8111874972019592	0.09549536034603484	0.44942043981864666	-0.8982088488598666	0.10240619154760985	0.39160404760710793
GSE197406	GPL570	236905_at		7	8	6.6730599999999995	6.695675	-0.02261500000000005	0.9844466980676326	0.1492590053117958	0.12158438222074404	-0.1674394418872959	0.7554904568591739	0.9160684111857207
GSE197406	GPL570	236906_x_at	IPO5	7	8	7.641342857142857	7.678995	-0.03765214285714258	0.974239145064251	0.10215857309664642	0.07248328004246425	-0.43060498092081845	0.4342656301822394	0.7439596844810885
GSE197406	GPL570	236907_at		7	8	7.472205714285715	7.33525125	0.136954464285715	1.0995814427305675	0.6254038658834026	0.5586207097444179	0.2319755583951133	0.6643820442866821	0.8759365389769556
GSE197406	GPL570	236908_at		7	8	6.454695714285713	6.2737575	0.180938214285713	1.1336208626187665	0.08430165139883954	0.13504808061787268	1.5808343540352903	0.008440027520560688	0.1102385343255269
GSE197406	GPL570	236909_at	CCDC173	7	8	6.128551428571429	6.1279175	0.0006339285714291876	1.0004395023548334	0.07661453679047485	0.1938213404695896	0.0041857047456611346	0.9933796659937929	0.9979243971302434
