dataset	gene_symbol	best_probe_id	n_probes	all_probes	case_n	control_n	case_mean_log2	control_mean_log2	log2_mean_diff	fold_change	cohen_d_pooled	p_value_welch	q_value_bh
GSE197406	NUP210L	232598_at	1	232598_at	7	8	6.184912857142856	6.1170275	0.06788535714285615	1.0481791793059465	0.3820004235488961	0.45447927817075157	0.7581042675259748
GSE197406	ANKRD42	232600_at	1	232600_at	7	8	5.8205085714285705	5.8308175	-0.010308928571429732	0.9928798643596848	-0.07803191364563335	0.8805683781471594	0.9623304555965044
GSE197406	WFDC3	232602_at	1	232602_at	7	8	6.631225714285714	6.874745000000001	-0.24351928571428694	0.844682293536758	-1.730626125316894	0.006806287298160005	0.09763896041811111
GSE197406	DCDC5	232603_at	1	232603_at	7	8	5.648214285714286	5.78721125	-0.13899696428571406	0.9081503286465129	-0.9606287211608893	0.08427213094526725	0.3557151825393721
GSE197406	DCDC1	232603_at	1	232603_at	7	8	5.648214285714286	5.78721125	-0.13899696428571406	0.9081503286465129	-0.9606287211608893	0.08427213094526725	0.3557151825393721
GSE197406	ZNF541	232604_at	1	232604_at	7	8	6.373125714285714	6.179164999999999	0.1939607142857147	1.1438998234928641	1.1586103433224963	0.06891766689737625	0.3231623874454585
GSE197406	SPG20-AS1	232605_s_at	1	232605_s_at	7	8	6.160984285714285	6.050485	0.11049928571428502	1.0796017988148592	0.3872663426089449	0.45102438897510694	0.7556029636009247
GSE197406	CRB3	232609_at	1	232609_at	7	8	8.638208571428573	8.648463750000001	-0.010255178571428658	0.9929168564372575	-0.04635593861334458	0.9268085170808218	0.9778026105887961
GSE197406	LOC100129935	232616_at	1	232616_at	7	8	6.520415714285714	6.5243525	-0.003936785714286017	0.9972749477955789	-0.01901560360185327	0.9712098858814805	0.9911137337023339
GSE197406	ACTL10	232619_at	1	232619_at	7	8	7.306274285714287	7.264882500000001	0.04139178571428648	1.0291061393266558	0.22927763994056552	0.6659371252750456	0.8765288615643945
GSE197406	WDR93	232620_at	1	232620_at	7	8	6.389842857142857	6.44182625	-0.05198339285714315	0.9646092883251212	-0.4329457100343697	0.416448347807539	0.7322015664321563
GSE197406	LOC100128751	232623_at	1	232623_at	7	8	6.879841428571427	6.93840875	-0.05856732142857268	0.9602171965333887	-0.18134126209414053	0.7241088877016586	0.9030608058799675
GSE197406	PROK2	232629_at	1	232629_at	7	8	5.788191428571428	5.82414875	-0.035957321428571554	0.9753843154380469	-0.3939916367184896	0.45690392247202444	0.7597926324145483
GSE197406	LOC101927254	232634_at	1	232634_at	7	8	6.409757142857143	6.3936874999999995	0.016069642857143407	1.0112008931211327	0.1267570938710622	0.8031870608891268	0.9354209434710965
GSE197406	COL20A1	232733_s_at	2	232638_at,232733_s_at	7	8	6.761312857142857	6.8185762500000004	-0.0572633928571431	0.9610854469846977	-0.6609997072056979	0.22304214514933354	0.5590680904895325
GSE197406	EFCAB12	232639_at	1	232639_at	7	8	6.744708571428572	6.318792500000001	0.42591607142857146	1.3434252698808395	2.902588605010351	7.557705158586202e-05	0.007186391818186097
GSE197406	ZNF596	232641_at	1	232641_at	7	8	6.081031428571428	6.148374999999999	-0.06734357142857039	0.954393702444712	-0.5266313011749785	0.3574159032162462	0.6888845167763453
GSE197406	LOC153684	232645_at	1	232645_at	7	8	6.796968571428572	6.54366	0.25330857142857166	1.191937485356788	1.9461039964703974	0.004984387788533528	0.08234484754448175
GSE197406	PROCA1	236286_at	2	232647_at,236286_at	7	8	6.8829585714285715	7.1513825	-0.26842392857142894	0.8302260305645394	-1.1346053724671505	0.046594442459787166	0.2643968524540037
GSE197406	LINC00954	232664_at	1	232664_at	7	8	6.020651428571428	6.0379337500000005	-0.017282321428572445	0.9880922725047183	-0.10638271800959608	0.8391526306444702	0.9487203990268829
GSE197406	LOC149401	232670_at	1	232670_at	7	8	6.839537142857144	6.94026625	-0.10072910714285577	0.9325615757984792	-0.40665510487808976	0.4290677246145645	0.7412328302095269
GSE197406	SLFNL1-AS1	232671_at	1	232671_at	7	8	6.558432857142857	6.4816275	0.07680535714285686	1.0546800141042925	0.281951113027689	0.5805337643551982	0.8331981510991064
GSE197406	CTXN2	232672_x_at	1	232672_x_at	7	8	6.060261428571429	6.146275	-0.08601357142857147	0.9421224113200023	-0.7373525909867777	0.1918302161965459	0.5217549035193586
GSE197406	SLC24A5	232672_x_at	1	232672_x_at	7	8	6.060261428571429	6.146275	-0.08601357142857147	0.9421224113200023	-0.7373525909867777	0.1918302161965459	0.5217549035193586
GSE197406	UCN2	232674_at	1	232674_at	7	8	7.432509999999999	7.293254999999999	0.13925499999999946	1.101336244864111	0.6546816798301558	0.21409371161532204	0.5487040827579237
GSE197406	HDGFL1	232680_at	1	232680_at	7	8	8.746688571428573	8.562106250000001	0.18458232142857156	1.1364878978952622	0.4065606164353982	0.4284487829853271	0.7408315986355497
GSE197406	ZNF503-AS1	232684_at	1	232684_at	7	8	7.0808671428571435	7.070696249999999	0.010170892857144231	1.0070748349356118	0.1341984789062852	0.8028266207911645	0.9353496025049132
GSE197406	SIGLEC17P	232686_at	1	232686_at	7	8	6.11609	6.07745625	0.0386337499999998	1.0271406510573662	0.6018102082652996	0.258669640344211	0.5995756484975341
GSE197406	LOC284561	233737_s_at	3	232689_at,233737_s_at,233769_at	7	8	5.9956828571428575	5.9763375	0.0193453571428579	1.0134994860041926	0.3346747282171047	0.5120310635376439	0.7951651328648301
GSE197406	TDRD6	232692_at	1	232692_at	7	8	6.1305757142857145	6.286211249999999	-0.15563553571428468	0.8977368149329342	-1.3407016400800822	0.021035771337181586	0.17990470793999738
GSE197406	LRFN2	232697_at	1	232697_at	7	8	6.129045714285715	6.2388125	-0.10976678571428522	0.9267378586483702	-0.9785898557364502	0.07519454576051762	0.3367856877653484
GSE197406	BPIFB2	232698_at	1	232698_at	7	8	6.632785714285715	6.7248425	-0.0920567857142851	0.9381842680363878	-0.5888703300493092	0.2700324111571677	0.6108660714145452
GSE197406	ISX	232707_at	1	232707_at	7	8	6.161847142857142	6.08616125	0.075685892857142	1.0538619488731975	0.9293442397030962	0.09085105170355377	0.36958367416944776
GSE197406	LINC00589	232718_at	1	232718_at	7	8	6.34368	6.46399625	-0.12031625000000012	0.9199859604250509	-1.006018480496212	0.08114325161431755	0.3496065628063682
GSE197406	LINGO2	232720_at	2	232720_at,243686_at	7	8	6.8433142857142855	6.8161950000000004	0.027119285714285013	1.0189754446285653	0.15170442320325167	0.7651235223890853	0.9199284134045376
GSE197406	TRIM55	236175_at	2	232721_at,236175_at	7	8	6.371352857142855	6.867856249999999	-0.49650339285714384	0.7088226485021486	-1.9458227918986954	0.002266433561147991	0.051245660241186555
GSE197406	LOC100652999	232732_at	1	232732_at	7	8	6.59196	6.66340125	-0.07144124999999946	0.9516867894399313	-0.6840058897476259	0.19748079040637143	0.5285374861078231
GSE197406	ANKRD34A	232735_at	1	232735_at	7	8	6.832821428571429	6.74062125	0.09220017857142881	1.0659946359870491	0.5502444457762085	0.2915973190862571	0.6318747961202277
GSE197406	CCSER1	232738_at	1	232738_at	7	8	5.948962857142858	5.952451249999999	-0.0034883928571414202	0.9975849512603407	-0.04451559738110058	0.9307004439497234	0.9791725774098259
GSE197406	LOC105373878	232750_at	1	232750_at	7	8	5.9861514285714295	5.9228749999999994	0.06327642857143001	1.0448359401920042	0.3436198282619476	0.512057541698061	0.7951651328648301
GSE197406	LOXL1-AS1	232752_at	1	232752_at	7	8	5.665208571428571	5.6579875	0.00722107142857098	1.005017812567101	0.06316756093163098	0.9057422335532517	0.9708391473996628
GSE197406	LOC101928291	232758_s_at	1	232758_s_at	7	8	6.032285714285714	6.084219999999999	-0.051934285714285267	0.9646421227156045	-0.49616955775695615	0.35957921303520585	0.69051155032911
GSE197406	COX4I2	232761_at	1	232761_at	7	8	7.030087142857143	7.00832	0.021767142857142652	1.0152022296681715	0.1281802393437547	0.8218275814613559	0.9425735356170342
GSE197406	SLC22A31	232765_x_at	1	232765_x_at	7	8	7.521902857142858	7.766222500000001	-0.24431964285714347	0.8442138230708968	-0.963560565966048	0.07890914427533717	0.34516681142415623
GSE197406	BANF2	232766_at	1	232766_at	7	8	6.011217142857143	6.07236	-0.0611428571428565	0.9585045216927086	-0.46350696127746943	0.37130056456045374	0.6997854751220949
GSE197406	LOC221272	232772_at	1	232772_at	7	8	5.905421428571429	6.08798	-0.18255857142857135	0.8811389393450428	-1.0347340252806256	0.0649990506366278	0.3130018578084926
GSE197406	ZIK1	235773_at	2	232774_x_at,235773_at	7	8	6.38884	6.39689875	-0.008058750000000003	0.9944296722889029	-0.08899389834480334	0.8635075059026733	0.9565365689171675
GSE197406	ZNF691	232780_s_at	1	232780_s_at	7	8	7.067338571428571	6.947067500000001	0.12027107142856952	1.0869390709276787	0.7854472415089618	0.14795564075020834	0.4642846540565299
GSE197406	RGAG1	232785_at	1	232785_at	7	8	6.390681428571428	6.456036249999999	-0.06535482142857063	0.9557102379918427	-0.2476044267508674	0.6412339560214211	0.8650096749476899
GSE197406	RNASEH1-AS1	232790_at	1	232790_at	7	8	5.856204285714286	5.862207499999999	-0.006003214285713376	0.9958475343704883	-0.0764252924042271	0.8801806939053848	0.9622383879154732
GSE197406	LOC153682	232794_at	1	232794_at	7	8	5.968078571428571	5.923993750000001	0.04408482142857029	1.0310289350538637	0.4127590821524128	0.4491758328992369	0.7540233442023572
GSE197406	GPR1-AS	232799_at	1	232799_at	7	8	5.740022857142857	5.8949	-0.15487714285714294	0.8982088593710306	-2.4859784367386366	0.00032668880617835465	0.01667343624684187
GSE197406	SYT8	232802_at	1	232802_at	7	8	6.10456	6.109094999999999	-0.0045349999999988455	0.9968615129158723	-0.03583650029136027	0.9463861787935928	0.9840566035057565
GSE197406	LINC01426	232804_at	1	232804_at	7	8	5.769758571428571	5.850462500000001	-0.08070392857143016	0.945596153099849	-0.45298337956377466	0.3819824004274144	0.7078423231102824
GSE197406	LOC401052	232812_at	1	232812_at	7	8	5.95437857142857	5.9657	-0.011321428571429593	0.9921832942916264	-0.0782277815495398	0.8791076855299621	0.962003369502511
GSE197406	GOLGA6D	232813_s_at	1	232813_s_at	7	8	6.381304285714286	6.34742875	0.033875535714286364	1.023758574848357	0.31164587238486696	0.5493306634423221	0.816657718895293
GSE197406	GOLGA6C	232813_s_at	1	232813_s_at	7	8	6.381304285714286	6.34742875	0.033875535714286364	1.023758574848357	0.31164587238486696	0.5493306634423221	0.816657718895293
GSE197406	GOLGA6B	232813_s_at	1	232813_s_at	7	8	6.381304285714286	6.34742875	0.033875535714286364	1.023758574848357	0.31164587238486696	0.5493306634423221	0.816657718895293
GSE197406	GTSF1L	232820_s_at	2	232820_s_at,232821_at	7	8	7.891012857142857	7.6302562499999995	0.26075660714285753	1.198106875184465	0.4903014899747089	0.3477487378886457	0.6810123288834877
GSE197406	LINC00629	232822_x_at	1	232822_x_at	7	8	5.631114285714285	5.6659925	-0.03487821428571447	0.9761141563893072	-0.4336558298698624	0.4096284578910705	0.7271081943089287
GSE197406	LOC101929188	232827_at	1	232827_at	7	8	5.682468571428572	5.7020275	-0.019558928571427714	0.9865342689667183	-0.2959057181448085	0.5612748502395629	0.8227311986921138
GSE197406	NALCN-AS1	232828_at	1	232828_at	7	8	7.032724285714287	7.038959999999999	-0.006235714285712568	0.9956870597798739	-0.060674009021060855	0.9057703514151918	0.9708487348289672
GSE197406	OR52K3P	232829_at	1	232829_at	7	8	5.879407142857143	5.7882325	0.09117464285714227	1.0652371459583783	0.953309125842537	0.0895441063591476	0.36675586299995466
GSE197406	LOC93429	232832_at	1	232832_at	7	8	6.142281428571429	6.13166375	0.010617678571428257	1.007386762484747	0.1216823847321033	0.82247697990106	0.9428630110434465
GSE197406	LINC00687	232836_at	1	232836_at	7	8	6.754971428571429	6.82697375	-0.07200232142857033	0.9513167455747183	-0.19626499739674708	0.7000856445358596	0.8922917699593215
GSE197406	STK24-AS1	232839_at	1	232839_at	7	8	5.952537142857143	5.94625	0.00628714285714338	1.0043674248671637	0.052574305655350866	0.920475384224124	0.9753244676355631
GSE197406	MIR4500HG	232848_at	1	232848_at	7	8	5.851974285714285	5.85703625	-0.005061964285714815	0.9964974619740835	-0.04067243739301978	0.9395390596318193	0.9822796788544004
GSE197406	LOC100128988	232849_at	1	232849_at	7	8	6.35186	6.303987500000001	0.04787249999999954	1.0337393741854917	0.3378872274738687	0.5140375619335104	0.7966659651336802
GSE197406	LRRC55	232856_at	1	232856_at	7	8	6.2536257142857155	6.3405024999999995	-0.08687678571428403	0.9415588755408	-0.947153578648183	0.08679394497373945	0.3609601811800321
GSE197406	ZNF890P	232863_at	1	232863_at	7	8	6.606207142857143	6.7252075	-0.1190003571428564	0.9208254692523058	-0.8994490473879083	0.11326413659582978	0.4102223548209455
GSE197406	ZNF815P	232863_at	1	232863_at	7	8	6.606207142857143	6.7252075	-0.1190003571428564	0.9208254692523058	-0.8994490473879083	0.11326413659582978	0.4102223548209455
GSE197406	NR2F2-AS1	232878_at	1	232878_at	7	8	6.151521428571428	6.11801	0.03351142857142797	1.0235002314252633	0.16822732747854538	0.7413458485127243	0.9108739871502631
GSE197406	GNAS-AS1	232881_at	1	232881_at	7	8	5.775347142857142	5.789885000000001	-0.014537857142858712	0.9899737269005405	-0.16288432386158935	0.7735887527259052	0.923089590905475
GSE197406	PIRT	232887_at	1	232887_at	7	8	6.321492857142857	6.35504375	-0.033550892857142856	0.9770126230682491	-0.18561726963134637	0.7238381038121148	0.9030419470734143
GSE197406	ISM1	235182_at	2	232888_at,235182_at	7	8	6.043438571428571	6.46555375	-0.42211517857142855	0.746329605521943	-1.5589977355254825	0.010442866265831076	0.12353174233758418
GSE197406	SIRPD	232891_at	1	232891_at	7	8	6.88814142857143	6.77796	0.11018142857142976	1.079363965223194	0.48266715605101734	0.3525152546277495	0.6845810751359213
GSE197406	MIR1-1HG	232892_at	1	232892_at	7	8	7.685287142857143	7.666561249999999	0.018725892857143656	1.0130644030874492	0.10057460511754168	0.8568235521333043	0.954649435115201
GSE197406	LOC101929177	232899_at	1	232899_at	7	8	6.657924285714287	6.671583749999999	-0.013659464285711742	0.9905766614124311	-0.033718592514313535	0.9498773937316791	0.9853472493615856
GSE197406	HERC2P7	235902_at	3	232900_at,233075_at,235902_at	7	8	6.835528571428571	6.751721250000001	0.08380732142857017	1.0598112312709032	0.45662219445360985	0.41909319235905296	0.7337385216379397
GSE197406	ZFP14	232911_at	1	232911_at	7	8	5.870691428571429	5.962723749999999	-0.09203232142857054	0.9382001772909005	-1.2074682879299938	0.035409705104177285	0.23252769956412359
GSE197406	ANKRD19P	232926_x_at	1	232926_x_at	7	8	6.264225714285715	6.41686125	-0.15263553571428545	0.8996055484470715	-0.8866781580506051	0.10292009777371067	0.39246452404642423
GSE197406	KCNA7	232936_at	1	232936_at	7	8	6.021980000000001	6.15669	-0.13470999999999922	0.9108529081775161	-1.4343674747908548	0.017134669150675377	0.16127354722209952
GSE197406	LINC00266-1	232953_at	1	232953_at	7	8	5.784107142857143	5.8601437500000015	-0.07603660714285887	0.9486602433992561	-0.9645663449643475	0.07980128610593035	0.34700356312587705
GSE197406	FLJ41170	232955_at	1	232955_at	7	8	6.37338	6.36785875	0.005521250000000144	1.0038343713348168	0.035264443525234994	0.9460779755199303	0.9840369625088718
GSE197406	SPDYE2B	232964_at	1	232964_at	7	8	6.4387542857142845	6.49461625	-0.05586196428571544	0.9620194953884782	-0.35774400761799735	0.5088040843957423	0.7935334626455041
GSE197406	SPDYE6	232964_at	1	232964_at	7	8	6.4387542857142845	6.49461625	-0.05586196428571544	0.9620194953884782	-0.35774400761799735	0.5088040843957423	0.7935334626455041
GSE197406	SPDYE5	232964_at	1	232964_at	7	8	6.4387542857142845	6.49461625	-0.05586196428571544	0.9620194953884782	-0.35774400761799735	0.5088040843957423	0.7935334626455041
GSE197406	SPDYE1	232964_at	1	232964_at	7	8	6.4387542857142845	6.49461625	-0.05586196428571544	0.9620194953884782	-0.35774400761799735	0.5088040843957423	0.7935334626455041
GSE197406	LOC400684	232965_at	1	232965_at	7	8	6.09645	6.066675	0.029774999999999885	1.0208529029963962	0.23606279802412597	0.6408273985443925	0.864775348391121
GSE197406	LPIN3	232966_at	1	232966_at	7	8	6.762032857142857	6.88233375	-0.12030089285714318	0.9199957535071763	-0.6728628028152346	0.2042182461884356	0.5372225081963393
GSE197406	FANK1	232968_at	1	232968_at	7	8	6.187382857142857	6.18142125	0.005961607142856984	1.0041408207876132	0.05372361020127555	0.9169691978277457	0.9741764362138616
GSE197406	PRR29	232972_at	1	232972_at	7	8	7.980601428571428	7.835092499999999	0.14550892857142905	1.106120782331523	0.8474654846806572	0.12288058076180872	0.4265199240938745
GSE197406	SNORD116-21	232976_at	1	232976_at	7	8	6.38359	6.52642625	-0.14283625000000022	0.9057367808905071	-1.2904359324952641	0.027685189984800088	0.20633939846412905
GSE197406	SNORD116-20	232976_at	1	232976_at	7	8	6.38359	6.52642625	-0.14283625000000022	0.9057367808905071	-1.2904359324952641	0.027685189984800088	0.20633939846412905
GSE197406	SNORD116-17	232976_at	1	232976_at	7	8	6.38359	6.52642625	-0.14283625000000022	0.9057367808905071	-1.2904359324952641	0.027685189984800088	0.20633939846412905
GSE197406	SNORD116-19	232976_at	1	232976_at	7	8	6.38359	6.52642625	-0.14283625000000022	0.9057367808905071	-1.2904359324952641	0.027685189984800088	0.20633939846412905
GSE197406	SNORD116@	232976_at	1	232976_at	7	8	6.38359	6.52642625	-0.14283625000000022	0.9057367808905071	-1.2904359324952641	0.027685189984800088	0.20633939846412905
GSE197406	MIR10A	232979_at	1	232979_at	7	8	6.618192857142857	6.7346925	-0.11649964285714365	0.9224229782337604	-0.7892332638048324	0.1445149162760278	0.45916995294990454
GSE197406	CCDC120	239403_at	2	232996_at,239403_at	7	8	6.689994285714286	6.596985	0.09300928571428546	1.0665926457910344	0.9496362357303397	0.09149445053719073	0.37066970621530726
GSE197406	DPH3P1	233000_x_at	1	233000_x_at	7	8	5.98854	6.0264862500000005	-0.03794625000000007	0.9740405573660389	-0.29641501502008555	0.5618199413214732	0.8228072200812614
GSE197406	LOC101929305	233016_at	2	233016_at,237203_at	7	8	7.121105714285713	7.100298749999999	0.020806964285713825	1.0145267916217116	0.14383434965599154	0.778822403212854	0.9253839526225913
GSE197406	LOC105373942	233038_at	1	233038_at	7	8	6.288351428571429	6.260389999999999	0.02796142857142936	1.0195704237283039	0.16873276837649834	0.7374979982009506	0.9092110226141552
GSE197406	LOC221814	233043_at	1	233043_at	7	8	6.222931428571428	6.224658750000001	-0.0017273214285724592	0.9988034284851494	-0.007245988091332531	0.9885707011156435	0.9964622079476754
GSE197406	FRMD7	233047_at	1	233047_at	7	8	5.927517142857142	6.038027500000001	-0.11051035714285895	0.9262603369109743	-1.1201434602411333	0.06002926899446165	0.30007496521942884
GSE197406	SLITRK2	233051_at	1	233051_at	7	8	6.277195714285715	6.321175	-0.04397928571428533	0.9699758372021009	-0.44232360007404253	0.4184871892444507	0.7333775647485598
GSE197406	DNAH8	233052_at	1	233052_at	7	8	6.363754285714286	6.542197499999999	-0.1784432142857133	0.8836560189796182	-0.6976592859097297	0.1907410143388557	0.5205051019569925
GSE197406	RSPH4A	233071_at	1	233071_at	7	8	5.643140000000001	5.6707025	-0.027562499999999268	0.9810764721782659	-0.498306118247784	0.3352270511506918	0.670891351516082
GSE197406	NTNG2	233072_at	1	233072_at	7	8	6.361834285714286	6.413692499999999	-0.05185821428571291	0.9646929883780979	-0.5494893299527532	0.3298153431153055	0.6658046774785604
GSE197406	LOC100421494	233074_at	1	233074_at	7	8	6.67531857142857	6.760773749999999	-0.08545517857142926	0.9424871289016112	-0.3587766112377804	0.49248545631539903	0.7828533695876796
GSE197406	JAKMIP3	233076_at	1	233076_at	7	8	6.047458571428571	6.11406125	-0.06660267857142887	0.9548839550994983	-0.5149940453786156	0.3251074981633298	0.6621289984202978
GSE197406	NAV2-AS4	233077_at	1	233077_at	7	8	6.814665714285715	6.710756249999999	0.10390946428571546	1.0746817295440338	0.27748916433317855	0.5914847883815343	0.8396798775707636
GSE197406	ZNF630	233082_at	1	233082_at	7	8	6.800721428571428	6.739945	0.06077642857142873	1.0430269453040821	0.4313538587051569	0.40278436547265395	0.7231345602825456
GSE197406	FAM209A	233086_at	1	233086_at	7	8	5.602415714285714	5.619145	-0.01672928571428578	0.9884711156076649	-0.29732534097392355	0.5582062177503669	0.8215101869532802
GSE197406	FRMD6-AS1	233106_at	1	233106_at	7	8	6.217287142857143	6.22963625	-0.01234910714285764	0.9914767815467431	-0.12775030675911836	0.8127523782614849	0.9394691677189557
GSE197406	BCL2L12	233110_s_at	1	233110_s_at	7	8	6.583228571428571	6.627268749999999	-0.044040178571427724	0.9699348976050696	-0.35938897105538453	0.48275681627216105	0.7763612250626627
GSE197406	PTCSC1	233111_at	1	233111_at	7	8	7.366012857142857	7.2472225	0.11879035714285635	1.0858240601201243	0.5243077626960719	0.3126174256156872	0.6516836108562489
GSE197406	ZFP92	233116_at	1	233116_at	7	8	8.435955714285715	8.4333225	0.0026332142857157237	1.001826871758575	0.00620615360574577	0.9903560056049235	0.9970302271529433
GSE197406	LINC01007	233135_at	1	233135_at	7	8	6.859252857142857	6.77126875	0.08798410714285687	1.0628839654695725	0.351562469018426	0.49827176355950936	0.7866426620644541
GSE197406	PABPC5	233136_at	1	233136_at	7	8	5.452165714285714	5.47825	-0.026084285714286004	0.9820822179820512	-0.32848478976424733	0.5329266949597424	0.8070832698229132
GSE197406	LINC01224	233142_at	1	233142_at	7	8	5.902497142857142	5.9993725	-0.09687535714285733	0.9350559792132653	-0.7448790943835915	0.16224989657205963	0.4845959300271693
GSE197406	C20orf173	233143_at	1	233143_at	7	8	6.305204285714285	6.245053749999999	0.060150535714285525	1.0425745409443181	0.25293901959350623	0.6247450561190481	0.8562919917428721
GSE197406	RPS11P6	233149_at	1	233149_at	7	8	6.12253	6.092979999999999	0.029550000000001297	1.020693705115738	0.09062591968240215	0.8636011444089439	0.9565487481366216
GSE197406	GALNTL5	233150_at	1	233150_at	7	8	5.832357142857142	5.85631375	-0.023956607142857855	0.9835316558890851	-0.18581959053277278	0.7177340848261818	0.9005854658252971
GSE197406	TTTY7B	233151_s_at	2	233151_s_at,234309_at	7	8	6.284234285714285	6.4037025	-0.11946821428571486	0.9205268996217426	-0.6307947826902687	0.2368862149167463	0.5765816587531988
GSE197406	LOC101930081	233153_at	1	233153_at	7	8	5.911752857142857	5.84605125	0.06570160714285667	1.0465937924175377	0.5083321249051197	0.3466102098903802	0.6803171031647235
GSE197406	CCDC114	233157_x_at	1	233157_x_at	7	8	6.401237142857142	6.388342500000001	0.012894642857141037	1.0089779475059972	0.0916615739605398	0.8662091183117616	0.9573810432880325
GSE197406	KRT82	233158_at	1	233158_at	7	8	6.816180000000001	6.645007499999998	0.17117250000000261	1.125973208327551	0.39857411907564394	0.43699275961540746	0.7460602383129556
GSE197406	STARD13-AS	233159_at	2	233159_at,233194_at	7	8	6.29047	6.25961875	0.03085125000000044	1.0216147430387477	0.21273628057491034	0.6792805962116477	0.8829784237576731
GSE197406	DEFB129	233160_at	1	233160_at	7	8	5.898565714285715	5.840036249999999	0.058529464285715704	1.041403719265378	0.6433617161058935	0.26443517973621894	0.6052653935381365
GSE197406	LOC101926892	233162_at	1	233162_at	7	8	6.120552857142856	6.11163	0.008922857142856344	1.0062040189680705	0.11745989602413205	0.8288157725817351	0.945155957157292
GSE197406	LOC731157	233200_at	2	233163_at,233200_at	7	8	6.511874285714286	6.59672625	-0.08485196428571395	0.9428812805100912	-0.4874812748669328	0.3575206567322992	0.6890180439491879
GSE197406	SELO	233168_s_at	2	233167_at,233168_s_at	7	8	9.111361428571428	9.782865000000001	-0.6715035714285733	0.627852001134121	-2.8765519816402443	8.195298829348381e-05	0.007521416468731134
GSE197406	LINC00348	233170_at	1	233170_at	7	8	5.552648571428572	5.6022099999999995	-0.04956142857142787	0.9662300129406106	-0.7837987077140729	0.14469844365029114	0.45940377309847885
GSE197406	GRIN3A	233220_at	2	233171_at,233220_at	7	8	6.413132857142857	6.3665537500000005	0.046579107142856735	1.0328130301336023	0.2421694849841046	0.6613733096506694	0.8743442772896377
GSE197406	LOC100507073	233249_at	2	233172_at,233249_at	7	8	6.609107142857143	6.6134812499999995	-0.004374107142856687	0.9969726915338052	-0.03351155224874879	0.9474520048493921	0.9844895844887624
GSE197406	LOC100507642	233176_at	1	233176_at	7	8	6.125575714285715	6.1609825	-0.03540678571428568	0.9757565953418066	-0.2626477265787655	0.6333583989884493	0.8603446496707754
GSE197406	TGIF2LY	233178_at	1	233178_at	7	8	6.334167142857143	6.27362625	0.06054089285714248	1.0428566736690181	0.3193308200532183	0.540753421164206	0.8114636304186646
GSE197406	CASC18	233190_at	1	233190_at	7	8	6.204274285714285	6.213582500000001	-0.009308214285716154	0.9935688067303705	-0.07425494092479351	0.8828257802554148	0.9632700619741923
GSE197406	KCNMB2-AS1	233205_at	1	233205_at	7	8	6.368511428571429	6.472605	-0.1040935714285709	0.9303893118379072	-0.5880496931580486	0.262509443454786	0.603484423400739
GSE197406	LOC200609	233209_at	1	233209_at	7	8	6.373591428571429	6.39517	-0.021578571428571003	0.9851541762507569	-0.2527601757374278	0.6288032108598812	0.8578818877768036
GSE197406	FLJ12120	233210_at	1	233210_at	7	8	5.945628571428571	5.955151249999999	-0.009522678571427967	0.9934211184240576	-0.12347267032228096	0.8236835106130773	0.9431425304134358
GSE197406	HSPC102	233217_at	1	233217_at	7	8	6.827618571428571	6.72744625	0.10017232142857146	1.0719014872119261	0.575049674311795	0.2715671768460001	0.612462789013532
GSE197406	DEFB118	233221_at	1	233221_at	7	8	6.746445714285714	6.615242500000001	0.1312032142857129	1.0952067279114133	0.48697192034883335	0.35896507784501414	0.6901698009071333
GSE197406	KCTD16	233234_at	2	233234_at,237384_x_at	7	8	6.468037142857144	6.450446249999999	0.01759089285714488	1.0122677164101155	0.11344493142898346	0.8348197782972601	0.947464367352707
GSE197406	TSPAN16	233236_at	3	233236_at,242179_s_at,242180_at	7	8	6.933107142857144	7.0976687499999995	-0.16456160714285595	0.8921995916120391	-0.9135699915749351	0.10054810838167702	0.38789217465705117
GSE197406	CTB-12O2.1	233238_s_at	2	233237_at,233238_s_at	7	8	6.009634285714285	5.9970725	0.012561785714285456	1.0087451839854307	0.13219089910183218	0.7928506611247618	0.9312158476378994
GSE197406	VN1R108P	233295_at	1	233295_at	7	8	5.506848571428571	5.51016875	-0.0033201785714291887	0.997701273711459	-0.04023003357331178	0.9402565927999231	0.982518904076329
GSE197406	NECAB1	233305_at	1	233305_at	7	8	5.591498571428571	5.67499125	-0.08349267857142895	0.943770067801654	-0.8311552120404483	0.12325786940892561	0.4270133069277029
GSE197406	LOC145845	233382_at	2	233311_at,233382_at	7	8	6.195371428571428	6.189995000000001	0.005376428571427283	1.0037336089233666	0.06561742205978056	0.9007298950392738	0.969182952307634
GSE197406	TCAM1P	233320_at	1	233320_at	7	8	5.905048571428572	5.8462162499999994	0.05883232142857242	1.0416223584462843	0.38263288427489894	0.4900506062319798	0.781038242114371
GSE197406	LOC90834	233321_x_at	1	233321_x_at	7	8	6.637602857142857	6.65328125	-0.015678392857142676	0.9891914034246639	-0.10322543587051061	0.8519235266558765	0.9526409821896701
GSE197406	LOC101928882	233326_at	1	233326_at	7	8	5.655831428571427	5.694966249999999	-0.03913482142857205	0.9732384197142452	-0.5337433225987233	0.3041193693206497	0.6437868405453974
GSE197406	CCDC39	233326_at	1	233326_at	7	8	5.655831428571427	5.694966249999999	-0.03913482142857205	0.9732384197142452	-0.5337433225987233	0.3041193693206497	0.6437868405453974
