curie,label,retrieved_at
hgnc:24123,B9D1,2026-04-19T19:39:31.799177
hgnc:24160,BEAN1,2026-04-26T00:00:00
hgnc:24212,CISD2,2026-04-19T19:12:20.246643
hgnc:24249,YARS2,2026-05-07T09:03:05.137825
hgnc:24259,TPRKB,2026-04-19T19:19:46.393429
hgnc:24337,C1GALT1,2026-04-19T19:28:57.978190
hgnc:2435,CSF2RA,2026-05-09T12:37:21.074772
hgnc:2436,CSF2RB,2026-05-09T12:37:21.079330
hgnc:24502,WDR62,2026-05-13T16:41:25.593660
hgnc:24519,TCTN3,2026-04-28T22:21:03.604174
hgnc:24525,MMACHC,2026-04-19T19:37:39.618924
hgnc:24565,KANSL1,2026-04-19T19:32:32.311348
hgnc:2457,CSNK2A1,2026-04-19T19:48:22.756687
hgnc:24650,EHMT1,2026-04-19T19:32:11.694511
hgnc:2468,SMC3,2026-05-03T19:23:06.532897
hgnc:2478,CST6,2026-05-11T12:39:46.806265
hgnc:24866,CEP104,2026-04-28T22:21:03.660248
hgnc:2488,NKX2-5,2026-04-19T19:25:59.023136
hgnc:2491,CTAG1B,2026-04-19T19:40:32.715311
hgnc:24931,ZC4H2,2026-05-08T00:55:06.471093
hgnc:2494,CTBP1,2026-04-30T20:28:32.653218
hgnc:24969,NPRL2,2026-05-10T15:09:11.746176
hgnc:25009,UBE2T,2026-04-19T19:18:11.268023
hgnc:25018,TMEM216,2026-04-19T19:39:31.790230
hgnc:2505,CTLA4,2026-04-19T17:39:55.686242
hgnc:2514,CTNNB1,2026-04-19T20:19:15.221517
hgnc:2518,CTNS,2026-05-03T07:08:14.817005
hgnc:2531,CTSF,2026-05-13T14:40:53.442760
hgnc:25415,PPM1K,2026-05-09T02:25:05.803856
hgnc:25419,ARL13B,2026-04-28T22:21:03.584932
hgnc:25443,C19orf12,2026-05-10T15:13:23.800161
hgnc:25539,RFWD3,2026-04-19T19:18:11.284040
hgnc:25568,FANCI,2026-04-19T19:18:10.941984
hgnc:2561,CXCR4,2026-04-19T17:39:32.519178
hgnc:2567,OFD1,2026-04-19T19:30:31.210766
hgnc:25671,RNASEH2B,2026-05-04T00:44:15.420585
hgnc:25675,CHMP6,2026-04-19T20:08:14.538676
hgnc:257,ADK,2026-04-30T14:18:01.513895
hgnc:25705,KCTD17,2026-05-07T14:46:51.462613
hgnc:25737,NHEJ1,2026-04-19T19:03:45.639665
hgnc:25774,TCTN2,2026-04-19T19:39:31.806356
hgnc:25789,EFL1,2026-04-20T12:05:03.114416
hgnc:25801,CPLANE1,2026-04-19T19:30:31.171501
hgnc:25875,NAA60,2026-04-19T17:47:34.176452
hgnc:25902,POMGNT2,2026-04-19T19:13:49.185307
hgnc:25903,ATAD1,2026-05-10T12:27:17.353064
hgnc:2591,CYP11B1,2026-05-03T17:02:28.854776
hgnc:2592,CYP11B2,2026-05-03T17:02:28.858667
hgnc:25928,WDR73,2026-04-19T19:19:46.373569
hgnc:2593,CYP17A1,2026-05-07T09:32:37.531111
hgnc:2594,CYP19A1,2026-05-08T02:02:20.095585
hgnc:25941,TET2,2026-04-19T19:52:52.114565
hgnc:25947,KLHL24,2026-04-19T19:15:50.011775
hgnc:25985,PIGG,2026-04-30T20:28:32.569847
hgnc:2600,CYP21A2,2026-05-07T08:57:30.283852
hgnc:2602,CYP24A1,2026-05-03T00:42:15.532446
hgnc:2605,CYP27A1,2026-05-03T12:52:23.977668
hgnc:26058,LAGE3,2026-04-19T19:19:46.379102
hgnc:26113,TCTN1,2026-04-19T19:30:31.213230
hgnc:26144,PALB2,2026-04-19T19:18:11.219760
hgnc:26193,CSPP1,2026-04-19T19:30:31.188845
hgnc:26267,POMK,2026-04-19T19:13:49.193677
hgnc:26291,BBS10,2026-04-19T17:46:25.765745
hgnc:26388,ARHGAP36,2026-05-07T02:16:54.598601
hgnc:26504,AGBL1,2026-05-11T11:00:35.057607
hgnc:26527,HGSNAT,2026-04-19T20:09:08.139543
hgnc:26558,HYLS1,2026-04-19T19:30:31.191532
hgnc:26623,TMEM17,2026-04-19T19:39:31.828539
hgnc:2666,DAG1,2026-04-19T19:13:49.187297
hgnc:26690,CEP120,2026-04-19T19:30:31.215757
hgnc:2681,DAXX,2026-05-09T09:19:48.612458
hgnc:26820,CYP4F22,2026-05-07T09:18:44.288381
hgnc:26837,AMER1,2026-04-19T20:19:15.215581
hgnc:26922,ERCC6L2,2026-04-19T17:39:55.692056
hgnc:2696,DBNL,2026-04-19T20:08:14.552289
hgnc:2698,DBT,2026-05-09T02:25:05.793890
hgnc:2701,DCC,2026-04-19T17:41:49.197959
hgnc:2711,DCTN1,2026-04-19T18:52:57.389862
hgnc:2719,DDC,2026-05-06T14:27:31.630050
hgnc:27344,TMEM218,2026-04-28T22:21:03.653431
hgnc:27405,NPNT,2026-05-07T15:48:48.240664
hgnc:27424,RBM20,2026-04-19T19:13:01.345365
hgnc:27960,SLC6A19,2026-05-04T03:34:24.841929
hgnc:27962,STING1,2026-04-19T19:34:34.903074
hgnc:28018,NIPAL4,2026-05-07T09:18:44.293668
hgnc:28128,TMEM107,2026-04-19T19:39:31.812031
hgnc:28235,ABHD14B,2026-04-19T20:08:14.531925
hgnc:283,ADRA2C,2026-04-19T20:07:14.954792
hgnc:28337,C9orf72,2026-04-19T17:41:49.185866
hgnc:28358,D2HGDH,2026-05-09T07:40:42.783130
hgnc:28396,TMEM67,2026-04-19T19:30:31.177753
hgnc:28423,STAC3,2026-05-09T09:04:13.301297
hgnc:2847,DGCR8,2026-04-19T19:54:11.846648
hgnc:28472,TMEM43,2026-05-08T12:56:55.395166
hgnc:2852,DGKE,2026-04-22T22:09:44.703539
hgnc:28526,EOGT,2026-04-30T14:17:46.966826
hgnc:28596,B3GALNT2,2026-04-19T19:13:49.191746
hgnc:2860,DHCR7,2026-04-19T20:12:10.114432
hgnc:28636,B9D2,2026-04-19T19:39:31.796398
hgnc:2865,DHH,2026-04-19T18:49:24.531008
hgnc:2873,CYB5R3,2026-05-09T06:10:15.040076
hgnc:28862,NIPBL,2026-05-03T19:23:06.525154
hgnc:28887,LEMD3,2026-04-19T19:11:03.161115
hgnc:2890,DKC1,2026-04-22T22:04:32.347982
hgnc:28905,YRDC,2026-04-19T19:19:46.420637
hgnc:28908,DNAJC12,2026-05-08T09:52:35.402236
hgnc:28912,WDR45,2026-05-10T15:13:23.793293
hgnc:2895,EDAR,2026-04-24T18:06:02.061847
hgnc:2896,DLAT,2026-05-05T13:29:01.271876
hgnc:2898,DLD,2026-05-05T13:29:01.275140
hgnc:29,ABCA1,2026-04-19T20:12:10.172736
hgnc:29013,CLEC16A,2026-04-19T18:51:09.972843
hgnc:29021,CEP290,2026-04-19T19:30:31.174891
hgnc:29068,KATNIP,2026-04-19T19:30:31.194282
hgnc:29077,IFT140,2026-05-08T09:32:46.628760
hgnc:29090,SMCHD1,2026-04-21T13:50:11.577383
hgnc:291,ADSL,2026-05-05T05:29:16.310841
hgnc:2910,DLL4,2026-04-30T14:17:46.972373
hgnc:29110,KIAA0753,2026-04-28T22:21:03.671093
hgnc:2916,DLX3,2026-04-19T20:15:06.889406
hgnc:29168,RPGRIP1L,2026-04-19T19:30:31.202477
hgnc:29170,FAN1,2026-04-19T19:26:56.522125
hgnc:29216,ARHGAP31,2026-04-30T14:17:46.941168
hgnc:29233,MAVS,2026-04-19T19:44:29.520625
hgnc:29253,CC2D2A,2026-04-19T19:30:31.208209
hgnc:2928,DMD,2026-04-25T22:27:23.269470
hgnc:29298,CEP152,2026-05-09T18:41:32.038362
hgnc:2934,DMRT1,2026-05-09T10:14:58.715761
hgnc:29415,ZNF526,2026-04-19T19:11:51.106179
hgnc:29437,CLTRN,2026-05-04T04:24:28.827961
hgnc:29450,GLIS2,2026-05-08T10:52:45.874425
hgnc:29499,ERAP2,2026-04-19T20:03:23.864201
hgnc:2950,DNAH5,2026-04-19T20:04:51.148775
hgnc:2954,DNAI1,2026-04-19T20:04:51.145282
hgnc:29569,LIPT1,2026-04-19T19:35:24.512957
hgnc:29605,SH2B3,2026-05-07T19:53:57.394406
hgnc:29670,GNPTAB,2026-05-07T21:43:50.462682
hgnc:2978,DNMT3A,2026-04-19T19:25:23.218797
hgnc:2979,DNMT3B,2026-05-09T23:37:57.629065
hgnc:29914,NUP107,2026-04-19T17:37:32.808182
hgnc:29958,SDR9C7,2026-05-07T09:18:44.312249
hgnc:3005,DPM1,2026-04-19T19:13:49.213965
hgnc:3006,DPM2,2026-04-19T19:13:49.216128
hgnc:30064,PBRM1,2026-04-19T19:05:21.340732
hgnc:3007,DPM3,2026-04-19T19:13:49.218331
hgnc:30213,ATP13A2,2026-04-19T19:32:52.640895
hgnc:30228,PREPL,2026-05-08T12:38:45.891436
hgnc:3033,ATN1,2026-04-19T19:11:44.429977
hgnc:3036,DSC2,2026-04-19T17:43:16.664929
hgnc:30372,KLHL40,2026-04-19T19:46:08.438801
hgnc:30417,SH2B1,2026-05-09T08:28:35.626277
hgnc:30469,FOXR2,2026-04-19T19:54:11.849805
hgnc:3049,DSG2,2026-04-19T17:43:16.663549
hgnc:30497,KIF7,2026-04-19T19:30:31.199770
hgnc:30500,PRRT2,2026-05-13T16:49:53.550979
hgnc:3052,DSP,2026-04-19T17:43:16.661005
hgnc:30720,CBY2,2026-05-07T15:48:48.246610
hgnc:30794,CEP57,2026-05-11T08:59:36.442708
hgnc:30860,LSM11,2026-05-04T00:44:15.412908
hgnc:3091,DYRK1A,2026-04-19T17:44:35.834788
hgnc:3148,TYMP,2026-05-12T13:18:31.301726
hgnc:3157,EDA,2026-04-24T18:02:55.858392
hgnc:318,AGA,2026-05-03T08:30:08.901407
hgnc:3188,EED,2026-04-19T19:38:32.519910
hgnc:321,AGL,2026-04-19T19:09:15.479178
hgnc:3238,EGR1,2026-04-19T17:46:18.902727
hgnc:3239,EGR2,2026-05-09T06:46:31.520982
hgnc:325,AGPAT2,2026-05-04T05:03:21.516709
hgnc:3255,EIF2AK3,2026-04-19T19:12:20.241875
hgnc:3349,ENG,2026-04-24T16:32:09.677353
hgnc:3356,ENPP1,2026-05-06T15:55:28.536822
hgnc:3377,EPB41,2026-05-09T04:57:52.241246
hgnc:3381,EPB42,2026-04-19T19:25:08.977510
hgnc:3395,EPHB4,2026-05-04T17:45:27.473711
hgnc:34,ABCA4,2026-04-19T20:13:35.645052
hgnc:34033,RNU7-1,2026-05-04T00:44:15.428023
hgnc:3413,EPM2A,2026-04-19T19:33:32.583233
hgnc:3416,EPOR,2026-04-19T19:52:17.609578
hgnc:3430,ERBB2,2026-05-09T09:53:48.163784
hgnc:3433,ERCC1,2026-05-14T14:08:54.659439
hgnc:3434,ERCC2,2026-04-19T17:48:01.034444
hgnc:3436,ERCC4,2026-04-19T19:18:11.238186
hgnc:3437,ERCC5,2026-05-14T14:08:54.655122
hgnc:3438,ERCC6,2026-04-19T19:08:00.052297
hgnc:3439,ERCC8,2026-04-19T19:08:00.054218
hgnc:348,AHR,2026-04-20T11:57:46.714077
hgnc:3481,ETFA,2026-05-09T01:59:43.807878
hgnc:3482,ETFB,2026-05-09T01:59:43.812451
hgnc:3483,ETFDH,2026-05-09T01:59:43.817047
hgnc:3495,ETV6,2026-05-07T15:45:21.644387
hgnc:3527,EZH2,2026-04-19T19:18:52.091106
hgnc:3530,F12,2026-05-09T03:16:35.199694
hgnc:3542,F5,2026-05-05T14:53:20.090629
hgnc:3546,F8,2026-04-25T22:42:37.232623
hgnc:358,AIP,2026-04-20T11:57:46.709038
hgnc:3582,FANCA,2026-04-19T19:18:10.917059
hgnc:3583,FANCB,2026-04-19T19:18:10.933348
hgnc:3584,FANCC,2026-04-19T19:18:10.935248
hgnc:3585,FANCD2,2026-04-19T19:18:10.939337
hgnc:3586,FANCE,2026-04-19T19:18:11.194414
hgnc:3587,FANCF,2026-04-19T19:18:11.199876
hgnc:3588,FANCG,2026-04-19T19:18:10.937188
hgnc:360,AIRE,2026-04-19T20:16:18.813784
hgnc:3603,FBN1,2026-04-19T19:39:09.872257
hgnc:3622,FKTN,2026-04-19T19:13:49.176203
hgnc:3647,FECH,2026-05-10T11:38:18.781390
hgnc:3656,MYOF,2026-05-09T03:16:35.236382
hgnc:3687,FGF9,2026-04-19T20:03:31.867380
hgnc:3688,FGFR1,2026-04-19T19:15:20.122884
hgnc:3689,FGFR2,2026-04-19T17:42:46.272623
hgnc:3690,FGFR3,2026-04-19T17:39:05.493918
hgnc:3719,FKBP3,2026-04-19T17:37:40.729687
hgnc:37212,KLLN,2026-04-19T19:09:43.078963
hgnc:37216,LIPT2,2026-04-19T19:45:26.610536
hgnc:37227,KBTBD13,2026-04-19T19:46:08.489881
hgnc:37234,TMEM231,2026-04-19T19:39:31.793335
hgnc:37276,CRPPA,2026-04-19T19:13:49.182957
hgnc:3748,FLG,2026-04-19T17:44:15.683492
hgnc:3754,FLNA,2026-04-19T19:17:22.959101
hgnc:3755,FLNB,2026-04-19T17:43:54.322720
hgnc:3767,FLT4,2026-04-19T17:42:17.755705
hgnc:3775,FMR1,2026-04-25T22:48:19.200565
hgnc:3800,FOXC1,2026-04-19T19:33:53.652508
hgnc:3808,FOXE3,2026-04-19T19:17:36.126365
hgnc:3809,FOXF1,2026-04-19T19:33:53.649897
hgnc:3811,FOXG1,2026-05-10T16:21:10.416394
hgnc:3826,FPR1,2026-04-26T20:14:08.168897
hgnc:391,AKT1,2026-05-09T15:28:17.945628
hgnc:395,ALAD,2026-05-05T02:52:39.805062
hgnc:3951,FXN,2026-04-25T22:45:12.565286
hgnc:396,ALAS1,2026-04-21T13:49:54.434969
hgnc:3969,FSHR,2026-04-19T17:37:32.812238
hgnc:397,ALAS2,2026-05-10T11:38:18.789066
hgnc:3999,FTL,2026-04-19T20:20:59.286288
hgnc:4006,FUCA1,2026-05-04T08:46:16.053645
hgnc:4010,FUS,2026-04-19T18:52:57.402168
hgnc:4016,FUT5,2026-04-19T17:41:49.207900
hgnc:4040,FZD2,2026-04-19T19:48:29.276770
hgnc:4056,G6PC1,2026-04-19T19:21:21.624027
hgnc:4057,G6PD,2026-05-09T03:13:22.946073
hgnc:4061,SLC37A4,2026-04-19T19:21:21.631814
hgnc:4065,GAA,2026-04-19T20:04:11.574266
hgnc:4079,GABRA5,2026-04-25T17:00:34.084497
hgnc:408,ALDH5A1,2026-05-11T02:35:51.375476
hgnc:4083,GABRB3,2026-04-25T17:00:34.075166
hgnc:4088,GABRG3,2026-04-25T17:00:34.128198
hgnc:4122,GALNS,2026-05-05T16:52:17.063771
hgnc:4138,GANAB,2026-05-08T09:32:46.619167
hgnc:417,ALDOB,2026-04-22T21:57:26.580026
hgnc:4170,GATA1,2026-04-19T19:12:27.445976
hgnc:4172,GATA3,2026-04-19T17:43:39.416861
hgnc:4173,GATA4,2026-04-19T19:25:58.992034
hgnc:4174,GATA6,2026-05-09T09:59:01.593414
hgnc:4175,GATM,2026-05-02T23:38:33.300622
hgnc:4177,GBA,2026-04-19T19:20:19.920775
hgnc:4180,GBE1,2026-05-07T11:52:39.194191
hgnc:4189,GCDH,2026-04-19T19:21:14.753153
hgnc:4193,GCH1,2026-05-05T23:18:56.711180
hgnc:4195,GCK,2026-04-19T19:12:20.239493
hgnc:4198,GCM2,2026-05-07T19:56:50.068583
hgnc:4200,BLOC1S1,2026-04-30T14:24:48.694614
hgnc:4208,GCSH,2026-04-19T19:47:36.623371
hgnc:4214,GDF1,2026-05-15T17:14:21.599107
hgnc:4217,GDF2,2026-04-24T16:32:09.718120
hgnc:4235,GFAP,2026-04-19T17:41:00.026028
hgnc:427,ALK,2026-04-19T17:41:56.154601
hgnc:4274,GJA1,2026-04-19T19:16:13.408808
hgnc:428,ALMS1,2026-04-19T17:41:27.516142
hgnc:4283,GJB1,2026-05-13T12:27:56.127023
hgnc:4284,GJB2,2026-04-19T19:31:49.621956
hgnc:4285,GJB3,2026-04-19T19:16:13.404240
hgnc:4286,GJB4,2026-04-19T19:16:13.406635
hgnc:4288,GJB6,2026-04-24T18:19:22.324991
hgnc:4296,GLA,2026-04-19T19:17:42.770618
hgnc:4298,GLB1,2026-05-05T16:52:17.068788
hgnc:430,ALOX12B,2026-05-07T09:18:44.275094
hgnc:4313,GLDC,2026-04-19T19:47:36.616707
hgnc:4318,GLI2,2026-05-10T15:16:39.476999
hgnc:4326,GLRA1,2026-05-10T12:27:17.229110
hgnc:4329,GLRB,2026-05-10T12:27:17.233657
hgnc:4332,BICRA,2026-04-19T19:08:13.908398
hgnc:438,ALPL,2026-05-04T23:08:35.503575
hgnc:4392,GNAS,2026-04-19T20:06:01.883846
hgnc:4394,GNAT2,2026-04-22T23:10:38.262001
hgnc:4414,GNLY,2026-04-26T20:11:37.088886
hgnc:4422,GNS,2026-04-19T20:09:08.147657
hgnc:4439,GP1BA,2026-05-09T18:41:13.920849
hgnc:445,SETX,2026-04-24T14:45:04.848848
hgnc:4452,GPC4,2026-04-19T19:31:41.795659
hgnc:4454,GPC6,2026-04-19T19:48:29.250623
hgnc:449,ALX3,2026-05-08T12:42:56.582917
hgnc:450,ALX4,2026-05-08T12:42:56.588745
hgnc:4586,GRIN2B,2026-05-07T05:22:37.024551
hgnc:4632,GSTM1,2026-04-19T17:43:24.711748
hgnc:4659,GTF2I,2026-04-19T20:16:18.803662
hgnc:4696,GUSB,2026-05-05T17:15:18.399931
hgnc:4704,GYPC,2026-05-09T04:57:52.246081
hgnc:4709,GZMB,2026-04-26T20:14:08.129836
hgnc:4711,GZMK,2026-04-19T20:08:14.524937
hgnc:473,AMT,2026-04-19T19:47:36.620117
hgnc:4795,H6PD,2026-05-10T01:30:29.684096
hgnc:4801,HADHA,2026-05-07T21:44:35.120389
hgnc:4803,HADHB,2026-05-07T21:44:35.125337
hgnc:4814,KALRN,2026-05-15T17:14:21.609673
hgnc:4823,HBA1,2026-04-19T17:41:20.358558
hgnc:4824,HBA2,2026-04-19T17:41:20.360160
hgnc:4827,HBB,2026-04-19T17:47:27.497177
hgnc:4834,HBS1L,2026-04-19T17:47:27.540278
hgnc:484,ANGPT1,2026-05-09T03:16:35.223622
hgnc:4851,HTT,2026-04-19T19:26:56.516217
hgnc:4855,HDC,2026-05-02T21:28:26.590070
hgnc:4861,HELLS,2026-05-09T23:37:57.669980
hgnc:4877,HESX1,2026-05-10T15:16:39.470077
hgnc:4878,HEXA,2026-04-19T20:15:13.370216
hgnc:4879,HEXB,2026-04-19T20:09:01.388104
hgnc:4883,CFH,2026-04-19T19:28:57.986576
hgnc:4886,HFE,2026-04-30T13:57:21.846108
hgnc:4888,CFHR1,2026-04-22T22:09:44.699506
hgnc:4892,HGD,2026-05-03T04:38:32.790547
hgnc:4908,HIBCH,2026-04-30T14:15:09.357615
hgnc:492,ANK1,2026-04-19T19:25:08.966526
hgnc:493,ANK2,2026-04-19T17:38:23.209376
hgnc:4931,HLA-A,2026-04-19T19:46:01.147835
hgnc:4932,HLA-B,2026-04-26T20:09:47.245201
hgnc:4942,HLA-DQA1,2026-04-19T19:12:20.107658
hgnc:4944,HLA-DQB1,2026-04-19T19:12:20.109440
hgnc:4948,HLA-DRB1,2026-04-19T19:42:39.570158
hgnc:4982,HMBS,2026-04-21T13:49:54.426243
hgnc:5008,HMGCS2,2026-05-04T02:29:43.564725
hgnc:5009,HMGA2,2026-05-07T09:27:37.903618
hgnc:5024,HNF4A,2026-04-19T19:12:20.232840
hgnc:5031,HNRNPA1,2026-05-08T22:50:06.058284
hgnc:5033,HNRNPA2B1,2026-05-08T22:50:06.053900
hgnc:50800,DUX4,2026-04-21T13:50:43.388883
hgnc:5157,HPRT1,2026-04-19T19:34:50.153502
hgnc:5173,HRAS,2026-04-19T19:09:29.114323
hgnc:5208,HSD11B1,2026-05-10T01:30:29.679278
hgnc:5212,HSD17B3,2026-05-10T20:19:45.332766
hgnc:5218,HSD3B2,2026-05-07T09:32:37.538680
hgnc:5320,HYAL1,2026-05-05T17:15:18.403299
hgnc:533,ANXA1,2026-04-26T20:14:08.165112
hgnc:5331,NOD2,2026-04-19T20:04:24.634832
hgnc:535,ANXA11,2026-04-26T23:04:20.606840
hgnc:5383,IDH2,2026-04-19T19:52:52.118915
hgnc:5389,IDS,2026-04-19T19:26:38.904684
hgnc:5391,IDUA,2026-04-19T19:27:19.788675
hgnc:5394,CFI,2026-04-22T22:09:44.688469
hgnc:5438,IFNG,2026-04-19T19:44:29.465143
hgnc:5466,IGF2,2026-04-19T20:19:15.231883
hgnc:5477,IGH,2026-04-19T19:44:00.397869
hgnc:559,AP1S1,2026-04-19T19:37:13.525262
hgnc:57,ABCC6,2026-05-06T15:55:28.541263
hgnc:5724,RBPJ,2026-04-30T14:17:46.962282
hgnc:583,APC,2026-04-19T19:07:05.046454
hgnc:59,ABCC8,2026-04-19T19:12:20.237032
hgnc:5961,IKBKG,2026-04-24T18:06:30.566287
hgnc:5962,IL10,2026-04-19T19:44:29.451527
hgnc:5970,IL12B,2026-05-01T07:31:44.343777
hgnc:5973,IL13,2026-04-19T17:43:39.395800
hgnc:5977,IL15,2026-04-26T20:14:08.148837
hgnc:5981,IL17A,2026-04-19T19:44:29.461537
hgnc:5982,IL17B,2026-04-19T17:46:18.899075
hgnc:5986,IL18,2026-04-19T19:44:29.457971
hgnc:5992,IL1B,2026-04-19T19:34:34.912840
hgnc:6008,IL2RA,2026-04-19T19:12:20.219276
hgnc:6014,IL4,2026-04-19T17:43:39.392722
hgnc:6015,IL4R,2026-04-19T17:43:39.397062
hgnc:6016,IL5,2026-04-19T17:43:39.403869
hgnc:6018,IL6,2026-04-19T19:44:29.448188
hgnc:603,APOB,2026-04-19T19:27:26.946209
hgnc:6053,IMPDH2,2026-05-05T23:18:56.736249
hgnc:6080,INPPL1,2026-04-19T19:48:42.607125
hgnc:6081,INS,2026-04-19T19:12:20.111550
hgnc:61,ABCD1,2026-04-19T20:20:26.802700
hgnc:610,APOC3,2026-04-19T19:27:26.953226
hgnc:6106,FOXP3,2026-05-07T15:31:48.345489
hgnc:6107,PDX1,2026-05-09T09:59:01.586755
hgnc:6112,IRAK1,2026-04-19T19:37:00.060689
hgnc:6116,IRF1,2026-04-19T20:08:14.517790
hgnc:6119,IRF4,2026-05-09T06:46:31.525776
hgnc:613,APOE,2026-04-19T19:27:26.951222
hgnc:6142,ITGA6,2026-04-19T19:15:42.447488
hgnc:6158,ITGB4,2026-04-19T19:15:42.449514
hgnc:6174,ITM2B,2026-04-19T17:37:49.042603
hgnc:6180,ITPR1,2026-04-25T18:24:24.022983
hgnc:6186,IVD,2026-04-19T19:30:02.155696
hgnc:6188,JAG1,2026-04-19T17:40:46.673590
hgnc:6190,JAK1,2026-04-19T17:41:56.169139
hgnc:6192,JAK2,2026-05-07T19:53:57.387437
hgnc:620,APP,2026-04-19T17:41:42.095260
hgnc:6207,JUP,2026-04-19T18:54:25.384446
hgnc:6250,KCNH1,2026-04-19T20:15:19.916844
hgnc:6251,KCNH2,2026-04-19T19:35:59.743825
hgnc:6255,KCNJ1,2026-04-22T22:11:11.231291
hgnc:6257,KCNJ11,2026-04-19T19:12:20.226219
hgnc:626,APRT,2026-05-10T02:53:05.512001
hgnc:6263,KCNJ2,2026-04-19T20:11:17.731985
hgnc:6266,KCNJ5,2026-05-07T15:36:32.204943
hgnc:6292,KCNN3,2026-05-09T14:34:54.843327
hgnc:6294,KCNQ1,2026-04-19T19:35:59.740526
hgnc:6296,KCNQ2,2026-05-07T13:12:21.485199
hgnc:6297,KCNQ3,2026-05-13T18:29:46.084602
hgnc:6307,KDR,2026-04-19T17:42:17.750268
hgnc:6323,KIF5A,2026-04-19T18:52:57.387666
hgnc:6345,KLF1,2026-04-19T17:47:27.536669
hgnc:6347,KLF2,2026-04-19T19:23:21.976098
hgnc:6348,KLF4,2026-05-09T15:28:17.941624
hgnc:637,AQP4,2026-05-10T07:24:50.301571
hgnc:6383,KNG1,2026-05-09T03:16:35.232085
hgnc:6407,KRAS,2026-04-19T19:47:43.419961
hgnc:6412,KRT1,2026-04-19T19:31:13.417691
hgnc:6416,KRT14,2026-04-19T19:15:42.433765
hgnc:644,AR,2026-05-05T17:58:49.747986
hgnc:6442,KRT5,2026-04-19T19:15:42.430648
hgnc:6446,KRT8,2026-05-09T09:04:24.526149
hgnc:646,ARAF,2026-05-14T09:59:39.654318
hgnc:6462,KRT85,2026-04-24T18:04:28.294972
hgnc:6483,LAMA3,2026-04-19T19:15:42.439438
hgnc:6490,LAMB3,2026-04-19T19:15:42.436538
hgnc:6493,LAMC2,2026-04-19T19:15:42.442035
hgnc:6501,LAMP2,2026-04-19T19:11:10.307088
hgnc:6511,LARGE1,2026-04-19T19:13:49.180324
hgnc:6547,LDLR,2026-04-19T19:27:26.940120
hgnc:6553,LEP,2026-05-09T08:28:35.603930
hgnc:6554,LEPR,2026-05-09T08:28:35.608361
hgnc:6556,LETM1,2026-04-30T20:28:32.392298
hgnc:6617,LIPA,2026-04-19T20:19:41.288966
hgnc:663,ARG1,2026-05-04T14:46:57.138091
hgnc:6636,LMNA,2026-04-19T19:13:01.340170
hgnc:6649,LMOD3,2026-04-19T19:46:08.422670
hgnc:6663,LORICRIN,2026-04-19T19:31:49.625846
hgnc:667,RHOA,2026-04-19T19:52:52.122331
hgnc:6677,LPL,2026-04-19T19:27:26.949016
hgnc:6692,LRP1,2026-04-19T17:41:42.139923
hgnc:6694,LRP2,2026-04-19T19:13:08.275452
hgnc:6697,LRP5,2026-05-08T23:53:10.041931
hgnc:6698,LRP6,2026-05-15T17:14:21.602782
hgnc:6716,LTBP3,2026-04-19T17:48:43.237856
hgnc:6717,LTBP4,2026-04-27T01:40:16.292575
hgnc:6742,LZTR1,2026-04-19T19:47:43.422937
hgnc:6764,MAD2L2,2026-04-19T19:18:11.278642
hgnc:6770,SMAD4,2026-04-19T19:30:51.805099
hgnc:6772,SMAD6,2026-04-19T17:42:39.466291
hgnc:6776,MAF,2026-04-19T17:45:30.661167
hgnc:6831,MANBA,2026-05-04T15:58:56.270889
hgnc:6840,MAP2K1,2026-04-22T17:41:17.717609
hgnc:6848,MAP3K1,2026-05-10T23:26:38.345039
hgnc:6893,MAPT,2026-04-19T17:41:42.116535
hgnc:6903,MAT1A,2026-05-10T14:06:06.096181
hgnc:6930,MC2R,2026-05-13T18:30:14.370028
hgnc:6932,MC4R,2026-05-09T08:28:35.621683
hgnc:6936,MCCC1,2026-05-05T05:29:00.793176
hgnc:6937,MCCC2,2026-05-05T05:29:00.796998
hgnc:694,ARL3,2026-04-28T22:21:03.665520
hgnc:6953,CD46,2026-04-22T22:09:44.684438
hgnc:6954,MCPH1,2026-05-13T16:41:25.589282
hgnc:6973,MDM2,2026-05-08T21:50:26.852258
hgnc:6990,MECP2,2026-04-19T19:37:00.057121
hgnc:6993,MEF2A,2026-05-15T17:14:21.606263
hgnc:7010,MEN1,2026-05-07T19:56:50.055818
hgnc:7045,MGAT2,2026-04-19T19:37:26.533363
hgnc:7067,CIITA,2026-04-19T18:51:09.979312
hgnc:7095,MID1,2026-05-09T10:50:32.497259
hgnc:7098,CXCL9,2026-04-19T19:44:29.470521
hgnc:7105,MITF,2026-04-19T19:37:33.188883
hgnc:7106,ATXN3,2026-04-25T18:17:07.884481
hgnc:7108,MKKS,2026-04-19T17:46:25.770997
hgnc:7121,MKS1,2026-04-19T19:30:31.205717
hgnc:7127,MLH1,2026-05-05T23:27:09.713460
hgnc:713,ARSA,2026-05-09T12:20:21.498236
hgnc:7132,KMT2A,2026-05-08T12:48:14.944830
hgnc:7133,KMT2D,2026-04-19T19:18:52.083570
hgnc:714,ARSB,2026-05-05T17:15:18.395911
hgnc:7154,MME,2026-04-26T00:00:00
hgnc:7176,MMP9,2026-04-19T17:46:18.904243
hgnc:7217,MPL,2026-04-22T22:04:32.359265
