RHEA_ID	DIRECTION	MASTER_ID	ID
33155	UN	33155	GO:0052642
33159	UN	33159	GO:0070290
33179	UN	33179	GO:0004435
33187	UN	33187	GO:0003841
33191	UN	33191	GO:0106263
33199	UN	33199	GO:1990362
33207	UN	33207	GO:0017084
33211	UN	33211	GO:0046428
33219	UN	33219	GO:0051777
33235	UN	33235	GO:0048529
33243	UN	33243	GO:0120526
33255	UN	33255	GO:0043770
33263	UN	33263	GO:0102684
33271	UN	33271	GO:0004806
33275	UN	33275	GO:0120516
33279	UN	33279	GO:0090489
33283	UN	33283	GO:0047095
33291	UN	33291	GO:0120526
33295	UN	33295	GO:0120526
33299	UN	33299	GO:0034038
33315	UN	33315	GO:0003841
33319	UN	33319	GO:0003841
33359	UN	33359	GO:0047184
33387	UN	33387	GO:0043918
33419	UN	33419	GO:0018855
33435	UN	33435	GO:0000247
33439	UN	33439	GO:0004031
33447	UN	33447	GO:0000252
33459	UN	33459	GO:0000253
33467	UN	33467	GO:0000249
33495	UN	33495	GO:0120536
33503	UN	33503	GO:0140394
33543	UN	33543	GO:0004771
33547	UN	33547	GO:0004771
33559	UN	33559	GO:0090447
33563	UN	33563	GO:0008481
33567	UN	33567	GO:0047645
33571	UN	33571	GO:0047645
33599	UN	33599	GO:0102772
33607	UN	33607	GO:0004467
33611	UN	33611	GO:0080031
33615	UN	33615	GO:0004467
33619	UN	33619	GO:0004467
33623	UN	33623	GO:0031956
33627	UN	33627	GO:0102391
33631	UN	33631	GO:0031956
33635	UN	33635	GO:0004467
33639	UN	33639	GO:0031957
33643	UN	33643	GO:0004467
33647	UN	33647	GO:0004467
33651	UN	33651	GO:0004467
33655	UN	33655	GO:0005324
33679	UN	33679	GO:0102772
33687	UN	33687	GO:0102923
33711	UN	33711	GO:0102998
33739	UN	33739	GO:0050061
33743	UN	33743	GO:0106235
33747	UN	33747	GO:0047620
33752	LR	33751	GO:0008962
33763	UN	33763	GO:0019166
33767	UN	33767	GO:0018812
33795	UN	33795	GO:0004575
33803	UN	33803	GO:0004029
33859	UN	33859	GO:0046572
33863	UN	33863	GO:0008177
33875	UN	33875	GO:0004771
33887	UN	33887	GO:0120529
33907	UN	33907	GO:0102317
33931	UN	33931	GO:0106422
33947	UN	33947	GO:0102319
33963	UN	33963	GO:0102043
33967	UN	33967	GO:0102355
33975	UN	33975	GO:0102726
33983	UN	33983	GO:0062205
33991	UN	33991	GO:0102877
34019	UN	34019	GO:0047372
34063	UN	34063	GO:0102318
34087	UN	34087	GO:0004607
34111	UN	34111	GO:0102143
34115	UN	34115	GO:0102143
34135	UN	34135	GO:0102778
34171	UN	34171	GO:0008840
34179	UN	34179	GO:0102390
34183	UN	34183	GO:0047600
34187	UN	34187	GO:0018771
34191	UN	34191	GO:0052823
34195	UN	34195	GO:0033793
34199	UN	34199	GO:0033793
34203	UN	34203	GO:0033793
34215	UN	34215	GO:0033721
34219	UN	34219	GO:0004029
34223	UN	34223	GO:0034909
34243	UN	34243	GO:0061603
34279	UN	34279	GO:0102389
34291	UN	34291	GO:0102890
34295	UN	34295	GO:0102890
34307	UN	34307	GO:0018592
34311	UN	34311	GO:0018592
34327	UN	34327	GO:0018632
34331	UN	34331	GO:0103075
34347	UN	34347	GO:0004022
34351	UN	34351	GO:0034832
34363	UN	34363	GO:0052630
34367	UN	34367	GO:0004040
34371	UN	34371	GO:0043864
34375	UN	34375	GO:0004040
34399	UN	34399	GO:0102395
34403	UN	34403	GO:0102396
34407	UN	34407	GO:0001730
34411	UN	34411	GO:0102779
34415	UN	34415	GO:0018684
34419	UN	34419	GO:0010283
34423	UN	34423	GO:0010284
34427	UN	34427	GO:0010283
34431	UN	34431	GO:0010284
34455	UN	34455	GO:0106365
34467	UN	34467	GO:0102412
34471	UN	34471	GO:0043958
34475	UN	34475	GO:0046905
34487	UN	34487	GO:0102096
34491	UN	34491	GO:0102388
34511	UN	34511	GO:0102335
34515	UN	34515	GO:0102334
34539	UN	34539	GO:0035797
34555	UN	34555	GO:0102443
34591	UN	34591	GO:0043777
34631	UN	34631	GO:0047748
34635	UN	34635	GO:0102285
34679	UN	34679	GO:0061693
34691	UN	34691	GO:0018819
34707	UN	34707	GO:0098848
34715	UN	34715	GO:0008481
34747	UN	34747	GO:0008481
34771	UN	34771	GO:0000252
34775	UN	34775	GO:0102175
34779	UN	34779	GO:0140169
34783	UN	34783	GO:0140169
34787	UN	34787	GO:0000253
34795	UN	34795	GO:0103043
34799	UN	34799	GO:0003988
34803	UN	34803	GO:0102452
34807	UN	34807	GO:0010298
34815	UN	34815	GO:0052849
34823	UN	34823	GO:0102106
34847	UN	34847	GO:0071172
34851	UN	34851	GO:0003857
34927	UN	34927	GO:0098622
34935	UN	34935	GO:0141192
34939	UN	34939	GO:0033797
34991	UN	34991	GO:0043858
34999	UN	34999	GO:0005471
35027	UN	35027	GO:1901238
35047	UN	35047	GO:0061599
35063	UN	35063	GO:0004040
35091	UN	35091	GO:0047671
35095	UN	35095	GO:0120525
35107	UN	35107	GO:0008131
35119	UN	35119	GO:0102103
35139	UN	35139	GO:0102103
35143	UN	35143	GO:0102735
35179	UN	35179	GO:0102973
35207	UN	35207	GO:1990003
35211	UN	35211	GO:0097383
35263	UN	35263	GO:0008970
35279	UN	35279	GO:0003988
35307	UN	35307	GO:0034785
35323	UN	35323	GO:0008839
35331	UN	35331	GO:0008839
35347	UN	35347	GO:0018812
35351	UN	35351	GO:0019166
35355	UN	35355	GO:0018812
35359	UN	35359	GO:0018812
35363	UN	35363	GO:0019166
35367	UN	35367	GO:0019166
35371	UN	35371	GO:0103015
35403	UN	35403	GO:0140860
35407	UN	35407	GO:0140859
35411	UN	35411	GO:0102453
35419	UN	35419	GO:0102455
35423	UN	35423	GO:0102816
35427	UN	35427	GO:0102506
35431	UN	35431	GO:0102457
35443	UN	35443	GO:0102580
35447	UN	35447	GO:0140393
35459	UN	35459	GO:0102294
35463	UN	35463	GO:0004022
35471	UN	35471	GO:0102671
35475	UN	35475	GO:0140396
35487	UN	35487	GO:0033770
35499	UN	35499	GO:0102375
35515	UN	35515	GO:0102801
35523	UN	35523	GO:0008748
35559	UN	35559	GO:0103036
35575	UN	35575	GO:0140395
35583	UN	35583	GO:0061677
35587	UN	35587	GO:0090711
35591	UN	35591	GO:0033796
35595	UN	35595	GO:0047074
35603	UN	35603	GO:0103026
35607	UN	35607	GO:0004090
35615	UN	35615	GO:0004022
35623	UN	35623	GO:0047823
35627	UN	35627	GO:0033837
35631	UN	35631	GO:0102454
35639	UN	35639	GO:0106009
35643	UN	35643	GO:0140175
35647	UN	35647	GO:0140701
35655	UN	35655	GO:0106408
35663	UN	35663	GO:0120516
35667	UN	35667	GO:0004806
35691	UN	35691	GO:0102974
35695	UN	35695	GO:0102975
35699	UN	35699	GO:0102976
35715	UN	35715	GO:0140397
35719	UN	35719	GO:0140397
35723	UN	35723	GO:0004366
35727	UN	35727	GO:0004366
35731	UN	35731	GO:0004366
35735	UN	35735	GO:0050578
35739	UN	35739	GO:0008386
35743	UN	35743	GO:0140398
35755	UN	35755	GO:0102982
35759	UN	35759	GO:0140399
35763	UN	35763	GO:0140399
35799	UN	35799	GO:0044688
35803	UN	35803	GO:0044688
35811	UN	35811	GO:0140859
35815	UN	35815	GO:0043793
35827	UN	35827	GO:0043920
35847	UN	35847	GO:0008481
35903	UN	35903	GO:0003841
35907	UN	35907	GO:0003841
35911	UN	35911	GO:0003841
35915	UN	35915	GO:0003841
35951	UN	35951	GO:0102041
35983	UN	35983	GO:0047184
35987	UN	35987	GO:0047184
35991	UN	35991	GO:0047184
35995	UN	35995	GO:0047184
35999	UN	35999	GO:0047184
36015	UN	36015	GO:0106262
36019	UN	36019	GO:0106262
36023	UN	36023	GO:0106262
36047	UN	36047	GO:0043795
36051	UN	36051	GO:0102478
36055	UN	36055	GO:0050228
36067	UN	36067	GO:0043776
36099	UN	36099	GO:0080150
36107	UN	36107	GO:0102118
36119	UN	36119	GO:0102117
36131	UN	36131	GO:0103007
36135	UN	36135	GO:0050061
36139	UN	36139	GO:0004467
36143	UN	36143	GO:0019166
36147	UN	36147	GO:0102720
36151	UN	36151	GO:0102720
36163	UN	36163	GO:0004516
36167	UN	36167	GO:0002953
36171	UN	36171	GO:0008609
36175	UN	36175	GO:0000140
36227	UN	36227	GO:0047359
36251	UN	36251	GO:0050563
36255	UN	36255	GO:0050479
36299	UN	36299	GO:0106286
36307	UN	36307	GO:0050547
36311	UN	36311	GO:0019108
36315	UN	36315	GO:0102965
36319	UN	36319	GO:0102965
36327	UN	36327	GO:0052622
36331	UN	36331	GO:0052622
36347	UN	36347	GO:0102521
36355	UN	36355	GO:0102522
36359	UN	36359	GO:0010242
36371	UN	36371	GO:0102443
36379	UN	36379	GO:0000253
36403	UN	36403	GO:0004771
36407	UN	36407	GO:0061710
36415	UN	36415	GO:0004164
36487	UN	36487	GO:0043919
36495	UN	36495	GO:0004340
36515	UN	36515	GO:0009922
36519	UN	36519	GO:0009922
36531	UN	36531	GO:0009922
36583	UN	36583	GO:0050573
36587	UN	36587	GO:0004090
36591	UN	36591	GO:0102523
36595	UN	36595	GO:0043914
36599	UN	36599	GO:0043914
36607	UN	36607	GO:0102525
36651	UN	36651	GO:0102526
36683	UN	36683	GO:0019706
36687	UN	36687	GO:0050291
36691	UN	36691	GO:0050291
36699	UN	36699	GO:0102527
36731	UN	36731	GO:0032440
36763	UN	36763	GO:0016263
36779	UN	36779	GO:0102933
36783	UN	36783	GO:0090560
36795	UN	36795	GO:0004050
36799	UN	36799	GO:0017110
36803	UN	36803	GO:0033987
36807	UN	36807	GO:0009922
36819	UN	36819	GO:0009922
36843	UN	36843	GO:0009922
36847	UN	36847	GO:7770036
36851	UN	36851	GO:0009922
36855	UN	36855	GO:0004046
36859	UN	36859	GO:0009922
36871	UN	36871	GO:0009922
36875	UN	36875	GO:0009922
36899	UN	36899	GO:0052906
36907	UN	36907	GO:0009922
36911	UN	36911	GO:0009922
36915	UN	36915	GO:0009922
36919	UN	36919	GO:0009922
36923	UN	36923	GO:0009922
36927	UN	36927	GO:0009922
36931	UN	36931	GO:0032896
36943	UN	36943	GO:0009922
36947	UN	36947	GO:0009922
36963	UN	36963	GO:0009922
36967	UN	36967	GO:0009922
36979	UN	36979	GO:0009922
36983	UN	36983	GO:0009922
36995	UN	36995	GO:0009922
37035	UN	37035	GO:0050018
37047	UN	37047	GO:0015333
37059	UN	37059	GO:0061711
37067	UN	37067	GO:0035597
37075	UN	37075	GO:0035598
37087	UN	37087	GO:0103039
37095	UN	37095	GO:0009922
37099	UN	37099	GO:0140932
37103	UN	37103	GO:0140932
37111	UN	37111	GO:0050291
37115	UN	37115	GO:0050291
37123	UN	37123	GO:0050291
37131	UN	37131	GO:0003841
37135	UN	37135	GO:0003841
37139	UN	37139	GO:0003841
37143	UN	37143	GO:0003841
37147	UN	37147	GO:0003841
37151	UN	37151	GO:0003841
37155	UN	37155	GO:0003841
37159	UN	37159	GO:0003841
37163	UN	37163	GO:0003841
37167	UN	37167	GO:0004022
37171	UN	37171	GO:0003841
37175	UN	37175	GO:0003841
37179	UN	37179	GO:0003841
37183	UN	37183	GO:0003841
37187	UN	37187	GO:0003841
37191	UN	37191	GO:0004113
37195	UN	37195	GO:0004366
37199	UN	37199	GO:0004366
37203	UN	37203	GO:0004366
37211	UN	37211	GO:0004113
37219	UN	37219	GO:0008718
37223	UN	37223	GO:0003841
37239	UN	37239	GO:0004113
37243	UN	37243	GO:0009922
37255	UN	37255	GO:0008718
37259	UN	37259	GO:0050018
37347	UN	37347	GO:0160220
37371	UN	37371	GO:0140933
37375	UN	37375	GO:0106263
37379	UN	37379	GO:0106263
37383	UN	37383	GO:0047184
37387	UN	37387	GO:0047184
37391	UN	37391	GO:0047184
37395	UN	37395	GO:0047184
37399	UN	37399	GO:0106263
37403	UN	37403	GO:0106263
37407	UN	37407	GO:0106263
37415	UN	37415	GO:0106263
37419	UN	37419	GO:0106262
37427	UN	37427	GO:0003841
37435	UN	37435	GO:0003841
37439	UN	37439	GO:0003841
37443	UN	37443	GO:0003841
37451	UN	37451	GO:0003841
37455	UN	37455	GO:0003841
37459	UN	37459	GO:0052723
37463	UN	37463	GO:0004366
37475	UN	37475	GO:0047184
37479	UN	37479	GO:0047184
37483	UN	37483	GO:0047184
37487	UN	37487	GO:0047184
37495	UN	37495	GO:0106262
37499	UN	37499	GO:0106262
37503	UN	37503	GO:0106262
37511	UN	37511	GO:0047184
37515	UN	37515	GO:0047184
37519	UN	37519	GO:0047184
37523	UN	37523	GO:0106262
37527	UN	37527	GO:0047184
37531	UN	37531	GO:0106263
37535	UN	37535	GO:0106263
37539	UN	37539	GO:0106263
37547	UN	37547	GO:0103074
37559	UN	37559	GO:0047184
37563	UN	37563	GO:0047184
37567	UN	37567	GO:0106263
37571	UN	37571	GO:0106263
37575	UN	37575	GO:0106262
37579	UN	37579	GO:0106262
37583	UN	37583	GO:0003884
37587	UN	37587	GO:0043911
37595	UN	37595	GO:0003841
37603	UN	37603	GO:0003841
37607	UN	37607	GO:0003841
37627	UN	37627	GO:0047159
37631	UN	37631	GO:0047166
37635	UN	37635	GO:0047166
37655	UN	37655	GO:0047184
37699	UN	37699	GO:0047192
37703	UN	37703	GO:0047184
37707	UN	37707	GO:0047184
37711	UN	37711	GO:0047159
37715	UN	37715	GO:0047191
37719	UN	37719	GO:0047192
37727	UN	37727	GO:0106262
37731	UN	37731	GO:0106262
37735	UN	37735	GO:0106263
37739	UN	37739	GO:0106263
37743	UN	37743	GO:0106141
37747	UN	37747	GO:0047191
37755	UN	37755	GO:0047166
37759	UN	37759	GO:0047166
37763	UN	37763	GO:0047166
37767	UN	37767	GO:0106262
37771	UN	37771	GO:0106262
37775	UN	37775	GO:0106262
37783	UN	37783	GO:0047191
37787	UN	37787	GO:0047191
37803	UN	37803	GO:0047184
37811	UN	37811	GO:0047191
37819	UN	37819	GO:0047159
37839	UN	37839	GO:0047191
37843	UN	37843	GO:0047184
37855	UN	37855	GO:0047184
37859	UN	37859	GO:0047184
37863	UN	37863	GO:0047184
37867	UN	37867	GO:0047184
37871	UN	37871	GO:0102164
37883	UN	37883	GO:0036412
37887	UN	37887	GO:0090486
37891	UN	37891	GO:0102530
37899	UN	37899	GO:0102524
37911	UN	37911	GO:0003846
37927	UN	37927	GO:0106256
37931	UN	37931	GO:0106255
37935	UN	37935	GO:0106256
37939	UN	37939	GO:0106255
37943	UN	37943	GO:0106256
37947	UN	37947	GO:0106256
37951	UN	37951	GO:0106255
37955	UN	37955	GO:0106255
37959	UN	37959	GO:0106255
37975	UN	37975	GO:0010176
37979	UN	37979	GO:0051741
37983	UN	37983	GO:0009976
37987	UN	37987	GO:0009976
37991	UN	37991	GO:0050342
37995	UN	37995	GO:0010357
37999	UN	37999	GO:0051742
38003	UN	38003	GO:0010356
38007	UN	38007	GO:0102550
38011	UN	38011	GO:0047746
38015	UN	38015	GO:0009976
38023	UN	38023	GO:0009976
38039	UN	38039	GO:0102431
38051	UN	38051	GO:0003846
38055	UN	38055	GO:0010276
38059	UN	38059	GO:0003846
38063	UN	38063	GO:0003846
38067	UN	38067	GO:0003846
38071	UN	38071	GO:0003846
38075	UN	38075	GO:0003846
38079	UN	38079	GO:0003846
38083	UN	38083	GO:0003846
38087	UN	38087	GO:0003846
38091	UN	38091	GO:0050342
38095	UN	38095	GO:0050342
38099	UN	38099	GO:0102763
38111	UN	38111	GO:0008106
38155	UN	38155	GO:0080013
38163	UN	38163	GO:0004144
38167	UN	38167	GO:0047196
38171	UN	38171	GO:0047196
38175	UN	38175	GO:0050252
38191	UN	38191	GO:0070330
38195	UN	38195	GO:0070330
38215	UN	38215	GO:0004022
38219	UN	38219	GO:0004144
38227	UN	38227	GO:0047196
38231	UN	38231	GO:0047196
38235	UN	38235	GO:0047196
38239	UN	38239	GO:0047196
38243	UN	38243	GO:0047196
38247	UN	38247	GO:0047196
38251	UN	38251	GO:0047196
38259	UN	38259	GO:0043959
38275	UN	38275	GO:0044101
38279	UN	38279	GO:0043961
38287	UN	38287	GO:0047370
38291	UN	38291	GO:0016289
38295	UN	38295	GO:0051990
38299	UN	38299	GO:0004144
38307	UN	38307	GO:0004144
38351	UN	38351	GO:0097256
38363	UN	38363	GO:0047372
38379	UN	38379	GO:0004806
38383	UN	38383	GO:0120516
38387	UN	38387	GO:0004806
38391	UN	38391	GO:0004806
38395	UN	38395	GO:0004806
38399	UN	38399	GO:0004806
38403	UN	38403	GO:0004806
38407	UN	38407	GO:0004806
38411	UN	38411	GO:0004806
38415	UN	38415	GO:0004806
38419	UN	38419	GO:0004806
38423	UN	38423	GO:0004806
38427	UN	38427	GO:0004806
38431	UN	38431	GO:0004806
38443	UN	38443	GO:0047196
38455	UN	38455	GO:0120516
38467	UN	38467	GO:0003846
38471	UN	38471	GO:0052706
38475	UN	38475	GO:0052706
38479	UN	38479	GO:0052706
38483	UN	38483	GO:0120516
38487	UN	38487	GO:0047372
38491	UN	38491	GO:0047372
38495	UN	38495	GO:0004806
38499	UN	38499	GO:0004806
38507	UN	38507	GO:0120516
38511	UN	38511	GO:0120516
38515	UN	38515	GO:0120516
38519	UN	38519	GO:0120516
38523	UN	38523	GO:0120516
38551	UN	38551	GO:0120520
38555	UN	38555	GO:0106435
38559	UN	38559	GO:0120520
38563	UN	38563	GO:0047378
38567	UN	38567	GO:0090556
38575	UN	38575	GO:0004806
38579	UN	38579	GO:0102556
38583	UN	38583	GO:0090554
38595	UN	38595	GO:0120516
38611	UN	38611	GO:0061809
38615	UN	38615	GO:0061809
38651	UN	38651	GO:0120516
38659	UN	38659	GO:0120516
38675	UN	38675	GO:0036403
38779	UN	38779	GO:0004623
38783	UN	38783	GO:0008970
38787	UN	38787	GO:0008970
38847	UN	38847	GO:0004623
38855	UN	38855	GO:0120520
38867	UN	38867	GO:0160136
38871	UN	38871	GO:0160137
38875	UN	38875	GO:0160138
38883	UN	38883	GO:0120515
38891	UN	38891	GO:0017040
38907	UN	38907	GO:0102917
38947	UN	38947	GO:0140981
38959	UN	38959	GO:0003997
38963	UN	38963	GO:0015431
38971	UN	38971	GO:0120524
38987	UN	38987	GO:0120523
39015	UN	39015	GO:0050061
39019	UN	39019	GO:0052629
39023	UN	39023	GO:0120250
39039	UN	39039	GO:0004029
39063	UN	39063	GO:0102497
39071	UN	39071	GO:0003997
39087	UN	39087	GO:0003997
39111	UN	39111	GO:0102978
39119	UN	39119	GO:0044535
39123	UN	39123	GO:0018812
39131	UN	39131	GO:0003988
39135	UN	39135	GO:0044535
39139	UN	39139	GO:0018812
39147	UN	39147	GO:0003988
39151	UN	39151	GO:0018454
39155	UN	39155	GO:0080023
39159	UN	39159	GO:0080023
39163	UN	39163	GO:0018454
39171	UN	39171	GO:0018454
39175	UN	39175	GO:0080023
39179	UN	39179	GO:0019166
39183	UN	39183	GO:0018454
39187	UN	39187	GO:0080023
39191	UN	39191	GO:0019166
39195	UN	39195	GO:0018454
39199	UN	39199	GO:0102158
39203	UN	39203	GO:0019166
39207	UN	39207	GO:0018454
39211	UN	39211	GO:0102158
39215	UN	39215	GO:0019166
39219	UN	39219	GO:0018454
39223	UN	39223	GO:0102158
39227	UN	39227	GO:0019166
39231	UN	39231	GO:0018454
39235	UN	39235	GO:0102158
39239	UN	39239	GO:0019166
39243	UN	39243	GO:0018454
39247	UN	39247	GO:0080023
39251	UN	39251	GO:0019166
39255	UN	39255	GO:0018454
39259	UN	39259	GO:0080023
39263	UN	39263	GO:0019166
39267	UN	39267	GO:0141040
39271	UN	39271	GO:0102158
39275	UN	39275	GO:0019166
39283	UN	39283	GO:0005324
39287	UN	39287	GO:0043834
39291	UN	39291	GO:0009922
39299	UN	39299	GO:0018454
39303	UN	39303	GO:0080023
39307	UN	39307	GO:0019166
39311	UN	39311	GO:0018454
39315	UN	39315	GO:0080023
39319	UN	39319	GO:0019166
39323	UN	39323	GO:0018454
39327	UN	39327	GO:0080023
39331	UN	39331	GO:0019166
39335	UN	39335	GO:0018454
39339	UN	39339	GO:0018454
39343	UN	39343	GO:0080023
39347	UN	39347	GO:0019166
39351	UN	39351	GO:0080023
39355	UN	39355	GO:0019166
39359	UN	39359	GO:0018454
39363	UN	39363	GO:0080023
39367	UN	39367	GO:0019166
39371	UN	39371	GO:0018454
39375	UN	39375	GO:0080023
39379	UN	39379	GO:0019166
39383	UN	39383	GO:0018454
39387	UN	39387	GO:0080023
39391	UN	39391	GO:0019166
39395	UN	39395	GO:0018454
39399	UN	39399	GO:0080023
39403	UN	39403	GO:0019166
39407	UN	39407	GO:0018454
39411	UN	39411	GO:0080023
39415	UN	39415	GO:0019166
39419	UN	39419	GO:0018454
39423	UN	39423	GO:0080023
39427	UN	39427	GO:0019166
39435	UN	39435	GO:0018454
39439	UN	39439	GO:0080023
39443	UN	39443	GO:0019166
39447	UN	39447	GO:0018454
39451	UN	39451	GO:0080023
39455	UN	39455	GO:0019166
39459	UN	39459	GO:0018454
39463	UN	39463	GO:0080023
39467	UN	39467	GO:0019166
39471	UN	39471	GO:0018454
39475	UN	39475	GO:0080023
39479	UN	39479	GO:0019166
39483	UN	39483	GO:0018454
39487	UN	39487	GO:0080023
39491	UN	39491	GO:0019166
39495	UN	39495	GO:0018454
39499	UN	39499	GO:0080023
39503	UN	39503	GO:0019166
39507	UN	39507	GO:0018454
39511	UN	39511	GO:0080023
39515	UN	39515	GO:0019166
39519	UN	39519	GO:0018454
39523	UN	39523	GO:0080023
39527	UN	39527	GO:0019166
39531	UN	39531	GO:0018454
39535	UN	39535	GO:0080023
39539	UN	39539	GO:0019166
39543	UN	39543	GO:0018454
39547	UN	39547	GO:0080023
39551	UN	39551	GO:0019166
39555	UN	39555	GO:0018454
39559	UN	39559	GO:0080023
39563	UN	39563	GO:0019166
39575	UN	39575	GO:0018454
39579	UN	39579	GO:0080023
39587	UN	39587	GO:0018454
39591	UN	39591	GO:0080023
39599	UN	39599	GO:0018454
39603	UN	39603	GO:0080023
39611	UN	39611	GO:0018454
39615	UN	39615	GO:0080023
39623	UN	39623	GO:0018454
39627	UN	39627	GO:0080023
39635	UN	39635	GO:0018454
39639	UN	39639	GO:0080023
39651	UN	39651	GO:0018807
39663	UN	39663	GO:0052755
39687	UN	39687	GO:0080023
39699	UN	39699	GO:0080023
39711	UN	39711	GO:0052765
39719	UN	39719	GO:0140692
39751	UN	39751	GO:0120502
39755	UN	39755	GO:0052869
39759	UN	39759	GO:0120502
39803	UN	39803	GO:0050061
39807	UN	39807	GO:0005324
39835	UN	39835	GO:0052642
39847	UN	39847	GO:0047620
39895	UN	39895	GO:0102970
39931	UN	39931	GO:0004806
39935	UN	39935	GO:0120516
39939	UN	39939	GO:0120516
39951	UN	39951	GO:0003846
39959	UN	39959	GO:0047372
39975	UN	39975	GO:0120242
40027	UN	40027	GO:0062204
40047	UN	40047	GO:0004806
40055	UN	40055	GO:0004806
40059	UN	40059	GO:0052815
40079	UN	40079	GO:0120250
40083	UN	40083	GO:0140692
40095	UN	40095	GO:0050061
40103	UN	40103	GO:0141126
40111	UN	40111	GO:0141126
40115	UN	40115	GO:0052815
40119	UN	40119	GO:0052816
40131	UN	40131	GO:0052816
40135	UN	40135	GO:0052816
40139	UN	40139	GO:0052816
40143	UN	40143	GO:0052816
40147	UN	40147	GO:0052816
40151	UN	40151	GO:0052816
40163	UN	40163	GO:0043796
40167	UN	40167	GO:0120524
40171	UN	40171	GO:0120523
40175	UN	40175	GO:0120523
40179	UN	40179	GO:0120523
40183	UN	40183	GO:0120524
40187	UN	40187	GO:0018812
40191	UN	40191	GO:0106386
40199	UN	40199	GO:0102033
40203	UN	40203	GO:0102033
40207	UN	40207	GO:0018812
40211	UN	40211	GO:0003857
40219	UN	40219	GO:0016289
40223	UN	40223	GO:0052815
40239	UN	40239	GO:0047851
40243	UN	40243	GO:0106386
40271	UN	40271	GO:0003997
40275	UN	40275	GO:0003997
40287	UN	40287	GO:0047851
40291	UN	40291	GO:0047851
40295	UN	40295	GO:0047851
40311	UN	40311	GO:0120523
40315	UN	40315	GO:0003997
40319	UN	40319	GO:0044535
40323	UN	40323	GO:0004143
40327	UN	40327	GO:0004143
40335	UN	40335	GO:0004143
40359	UN	40359	GO:0004143
40363	UN	40363	GO:0016308
40367	UN	40367	GO:0016308
40415	UN	40415	GO:0052816
40419	UN	40419	GO:0052816
40427	UN	40427	GO:0004623
40439	UN	40439	GO:0061593
40443	UN	40443	GO:0061594
40459	UN	40459	GO:0016402
40471	UN	40471	GO:0003997
40475	UN	40475	GO:0004806
40479	UN	40479	GO:0003847
40487	UN	40487	GO:0008970
40511	UN	40511	GO:0061596
40519	UN	40519	GO:0004623
40523	UN	40523	GO:0008177
40551	UN	40551	GO:0052624
40575	UN	40575	GO:0016289
40583	UN	40583	GO:0016289
40587	UN	40587	GO:0016289
40591	UN	40591	GO:0016289
40595	UN	40595	GO:0016289
40607	UN	40607	GO:0047372
40627	UN	40627	GO:0004806
40643	UN	40643	GO:0004623
40651	UN	40651	GO:0004623
40659	UN	40659	GO:0008609
40671	UN	40671	GO:0120243
40715	UN	40715	GO:0016287
40723	UN	40723	GO:0052816
40775	UN	40775	GO:0000257
40783	UN	40783	GO:0052816
40787	UN	40787	GO:0052817
40791	UN	40791	GO:0052817
40799	UN	40799	GO:0141126
40811	UN	40811	GO:0004623
40939	UN	40939	GO:0000140
40955	UN	40955	GO:0090710
40963	UN	40963	GO:0050149
40967	UN	40967	GO:0120516
41079	UN	41079	GO:0047620
41147	UN	41147	GO:0102091
41167	UN	41167	GO:0008970
41171	UN	41171	GO:0008970
41175	UN	41175	GO:0043791
41183	UN	41183	GO:0003847
41207	UN	41207	GO:0008970
41219	UN	41219	GO:0120516
41223	UN	41223	GO:0004623
41227	UN	41227	GO:0003973
41251	UN	41251	GO:0106255
41255	UN	41255	GO:0008195
41267	UN	41267	GO:0017040
41275	UN	41275	GO:0017040
41279	UN	41279	GO:0017040
41283	UN	41283	GO:0017040
41287	UN	41287	GO:0017040
41291	UN	41291	GO:0017040
41295	UN	41295	GO:0017040
41299	UN	41299	GO:0017040
41336	UN	41336	GO:0106237
41368	UN	41368	GO:0003847
41372	UN	41372	GO:0003847
41376	UN	41376	GO:0003847
41380	UN	41380	GO:0018638
41396	UN	41396	GO:0047179
41412	UN	41412	GO:0004630
41416	UN	41416	GO:0004630
41436	UN	41436	GO:0034736
41448	UN	41448	GO:0102394
41464	UN	41464	GO:0102596
41468	UN	41468	GO:0102597
41472	UN	41472	GO:0102598
41508	UN	41508	GO:0031172
41556	UN	41556	GO:0106157
41592	UN	41592	GO:0036185
41612	UN	41612	GO:0102561
41616	UN	41616	GO:0102561
41672	UN	41672	GO:0047649
41680	UN	41680	GO:0008694
41724	UN	41724	GO:0120502
41728	UN	41728	GO:0102033
41732	UN	41732	GO:0004645
41740	UN	41740	GO:0043827
41744	UN	41744	GO:0001733
41760	UN	41760	GO:0003828
41768	UN	41768	GO:0003828
41772	UN	41772	GO:0003828
41788	UN	41788	GO:0004313
41800	UN	41800	GO:0004315
41808	UN	41808	GO:0019171
41812	UN	41812	GO:0141148
41820	UN	41820	GO:0004315
41828	UN	41828	GO:0019171
41836	UN	41836	GO:0004315
41844	UN	41844	GO:0019171
41852	UN	41852	GO:0004315
41860	UN	41860	GO:0019171
41868	UN	41868	GO:0004315
41876	UN	41876	GO:0019171
41884	UN	41884	GO:0004315
41892	UN	41892	GO:0019171
41900	UN	41900	GO:0004315
41908	UN	41908	GO:0019171
41916	UN	41916	GO:0004315
41924	UN	41924	GO:0019171
41932	UN	41932	GO:0016297
41944	UN	41944	GO:0043744
41948	UN	41948	GO:0043870
41956	UN	41956	GO:0004113
41964	UN	41964	GO:0120522
