slug	name	parent	mendelian	solver_status	boomer_icd10_terms	direct_icd10cm_count	mondo_icd10_count	exact_ordo_links	ordo_icd10_count	ordo_predicates	no_mapping_found
PCDH19_Clustering_Epilepsy	PCDH19 Clustering Epilepsy	MONDO:0010246	1	ALL_MAPPINGS_CONSISTENT	ICD10:G40.8	0	0	ORDO:101039	1	skos:broadMatch	0
PCWH_syndrome	PCWH syndrome	MONDO:0012198	1	ALL_MAPPINGS_CONSISTENT	ICD10:E75.2	0	0	ORDO:163746	1	skos:broadMatch	0
PDE6A-Related_Retinopathy	PDE6A-Related Retinopathy	MONDO:0700224	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
PET100-Related_COX_Deficiency	PET100-Related COX Deficiency	MONDO:0033646	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
PET117-Related_COX_Deficiency	PET117-Related COX Deficiency	MONDO:0033654	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
PGM1-Congenital_Disorder_of_Glycosylation	PGM1-congenital disorder of glycosylation	MONDO:0013968	1	ALL_MAPPINGS_CONSISTENT	ICD10:E77.8	0	0	ORDO:319646	1	skos:broadMatch	0
PGM2L1_Deficiency	PGM2L1 Deficiency	MONDO:0700092	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
PHARC_syndrome	PHARC syndrome	MONDO:0012984	1	ALL_MAPPINGS_CONSISTENT	ICD10:G60.1	0	0	ORDO:171848	1	skos:broadMatch	0
PHF21A_Related_Neurodevelopmental_Disorder	PHF21A Related Neurodevelopmental Disorder	MONDO:0032883	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
PNPO_Deficiency	PNPO Deficiency	MONDO:0012407	1	RETRACTED	ICD10:G40.8	0	0	ORDO:79096	1	skos:broadMatch	0
POLR-Related_Leukodystrophy	POLR-Related Leukodystrophy	MONDO:0100605	1	TIMED_OUT	ICD10:G37.8|ICD10:Q87.8	0	0	ORDO:289494	1	skos:broadMatch	0
POT1_Tumor_Predisposition_Syndrome	POT1 Tumor Predisposition Syndrome	MONDO:0014368	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
PPP2R3C-Related_Gonadal_Dysgenesis_Syndrome	PPP2R3C-Related Gonadal Dysgenesis Syndrome	MONDO:0032738	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
PRKAG2_Cardiac_Syndrome	PRKAG2 Cardiac Syndrome	MONDO:0800484	1	TIMED_OUT	ICD10:E74.0	0	0		0		0
PRKN-Related_Juvenile_Parkinson_Disease	PRKN-Related Juvenile Parkinson Disease	MONDO:0010820	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
PRMT7-Related_Short_Stature-Brachydactyly_Syndrome	PRMT7-Related Short Stature-Brachydactyly Syndrome	MONDO:0014944	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.8	0	0	ORDO:464288	1	skos:broadMatch	0
PRPF31-Related_Retinopathy	PRPF31-Related Retinopathy	MONDO:0800395	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
PRPH2-Related_Retinopathy	PRPH2-Related Retinopathy	MONDO:1040055	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
PRPS1_Deficiency_Spectrum	PRPS1 Deficiency Spectrum	MONDO:0100061	0	ALL_MAPPINGS_CONSISTENT		0	0		0		1
PRR12-Related_Neuroocular_Syndrome	PRR12-Related Neuroocular Syndrome	MONDO:0971007	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.8	0	0	ORDO:659904	1	skos:broadMatch	0
PTCH1-related_Nevoid_Basal_Cell_Carcinoma_Syndrome	PTCH1-related nevoid basal cell carcinoma syndrome	MONDO:0958174	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
PTEN_Hamartoma_Tumor_Syndrome	PTEN Hamartoma Tumor Syndrome	MONDO:0017623	1	TIMED_OUT	ICD10:Q04.8|ICD10:Q85.8|ICD10:Q87.3|ICD10:Q87.8|ICD10CM:E71.440	0	0	ORDO:306498	1	skos:broadMatch	0
PUS3-Related_Neurodevelopmental_Disorder	PUS3-Related Neurodevelopmental Disorder	MONDO:0014886	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.8	0	0	ORDO:488627	1	skos:broadMatch	0
PUS7-Related_Neurodevelopmental_Disorder	PUS7-Related Neurodevelopmental Disorder	MONDO:0032687	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Pachyonychia_Congenita	Pachyonychia Congenita	MONDO:0016471	1	TIMED_OUT	ICD10:Q84.5	0	0	ORDO:2309	1	skos:broadMatch	0
Paget_Disease_of_Bone	Paget Disease of Bone	MONDO:0005382	0	ALL_MAPPINGS_CONSISTENT	ICD10CM:M88	0	2		0		0
Pallister-Hall_Syndrome	Pallister-Hall Syndrome	MONDO:0007804	1	TIMED_OUT	ICD10:Q87.8	0	0	ORDO:672	1	skos:broadMatch	0
Pancreatic_Agenesis	Pancreatic Agenesis	MONDO:0009832	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q45.0	0	0	ORDO:2805	1	skos:broadMatch	0
Pancytopenia-Developmental_Delay_Syndrome	Pancytopenia-Developmental Delay Syndrome	MONDO:0014317	1	ALL_MAPPINGS_CONSISTENT	ICD10:D61.0	0	0	ORDO:401764	1	skos:broadMatch	0
Pantothenate_Kinase-Associated_Neurodegeneration	pantothenate kinase-associated neurodegeneration	MONDO:0009319	1	ALL_MAPPINGS_CONSISTENT	ICD10:G23.0|ICD10CM:G23.0	0	2	ORDO:157850	1	skos:exactMatch	0
Parenti-Mignot_Neurodevelopmental_Syndrome	Parenti-Mignot Neurodevelopmental Syndrome	MONDO:0859249	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Parkinson_Disease_Mitochondrial	Parkinson Disease, Mitochondrial	MONDO:0010796	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Paroxysmal_Dyskinesia	Paroxysmal Dyskinesia	MONDO:0015427	1	TIMED_OUT	ICD10:G24.8|ICD10:G40.3|ICD10:G40.4|ICD10:G51.4	0	0	ORDO:1431	0		0
Paroxysmal_Extreme_Pain_Disorder	Paroxysmal Extreme Pain Disorder	MONDO:0008179	1	TIMED_OUT	ICD10:G90.8	0	0	ORDO:46348	1	skos:broadMatch	0
Paroxysmal_Familial_Ventricular_Fibrillation	Paroxysmal Familial Ventricular Fibrillation	MONDO:0100234	0	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:228140	1	skos:broadMatch	0
Patent_Ductus_Arteriosus_3	Patent Ductus Arteriosus 3	MONDO:0024266	1	ALL_MAPPINGS_CONSISTENT		1	0		0		0
Pearson_Syndrome	Pearson syndrome	MONDO:0010797	1	ALL_MAPPINGS_CONSISTENT	ICD10:D64.0	0	0	ORDO:699	1	skos:broadMatch	0
Peeling_Skin_Syndrome	Peeling Skin Syndrome	MONDO:0019347	1	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:817	0		1
Pelizaeus_Merzbacher_Disease	Pelizaeus-Merzbacher Disease	MONDO:0010714	0	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:702	1	skos:broadMatch	0
Pendred_Syndrome	Pendred Syndrome	MONDO:0010134	1	TIMED_OUT	ICD10:E07.1	0	0	ORDO:705	1	skos:broadMatch	0
Pentanucleotide_Repeat_Familial_Adult_Myoclonus_Epilepsy	Pentanucleotide Repeat Familial Adult Myoclonus Epilepsy	MONDO:0019448	1	ALL_MAPPINGS_CONSISTENT	ICD10:G40.3	0	0	ORDO:86814	1	skos:broadMatch	0
Pericarditis	Pericarditis	MONDO:0005904	0	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Periodic_Fever_Immunodeficiency_and_Thrombocytopenia_Syndrome	Periodic Fever, Immunodeficiency, and Thrombocytopenia Syndrome	MONDO:0007883	1	ALL_MAPPINGS_CONSISTENT	ICD10:D84.8	0	0	ORDO:652522	1	skos:broadMatch	0
Peripheral_T_Cell_Lymphoma	Peripheral T-Cell Lymphoma	MONDO:0015760	0	ALL_MAPPINGS_CONSISTENT	ICD10CM:C84.6|ICD10CM:C84.7|ICD10CM:C86.5	0	0	ORDO:171918	0		0
Peroxisome_Biogenesis_Disorder_11A_Zellweger	Peroxisome Biogenesis Disorder 11A (Zellweger)	MONDO:0013949	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Peroxisome_Biogenesis_Disorder_11B	Peroxisome Biogenesis Disorder 11B	MONDO:0013950	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Peroxisome_Biogenesis_Disorder_1B	Peroxisome Biogenesis Disorder 1B	MONDO:0011101	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Peroxisome_Biogenesis_Disorder_2B	Peroxisome Biogenesis Disorder 2B	MONDO:0008736	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Peroxisome_Biogenesis_Disorder_3A_Zellweger	Peroxisome Biogenesis Disorder 3A (Zellweger)	MONDO:0013927	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Peroxisome_Biogenesis_Disorder_4A_Zellweger	Peroxisome Biogenesis Disorder 4A (Zellweger)	MONDO:0013930	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Peroxisome_Biogenesis_Disorder_4B	Peroxisome Biogenesis Disorder 4B	MONDO:0013931	1	ALL_MAPPINGS_CONSISTENT	ICD10:G11.1	0	0	ORDO:95433	1	skos:broadMatch	0
Perrault_Syndrome	Perrault Syndrome	MONDO:0017312	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.8	0	0	ORDO:2855	1	skos:broadMatch	0
Peters_Plus_Syndrome	Peters plus syndrome	MONDO:0009856	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q13.8	0	0	ORDO:709	1	skos:broadMatch	0
Pfeiffer_Syndrome	Pfeiffer Syndrome	MONDO:0007043	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.0	0	0	ORDO:710	1	skos:broadMatch	0
Phelan-McDermid_Syndrome	Phelan-McDermid Syndrome	MONDO:0011652	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q93.5	0	0	ORDO:48652	1	skos:broadMatch	0
Pheochromocytoma_Paraganglioma	Pheochromocytoma and Paraganglioma	MONDO:0035540	0	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:573163	0		1
Photosensitive_Epilepsy	Photosensitive Epilepsy	MONDO:0015643	0	ALL_MAPPINGS_CONSISTENT	ICD10CM:G40.83|ICD10CM:G40.B	0	0	ORDO:166409	1	skos:broadMatch	0
Pilarowski-Bjornsson_syndrome	Pilarowski-Bjornsson syndrome	MONDO:0060568	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.0	0	0	ORDO:529965	1	skos:broadMatch	0
Pilocytic_Astrocytoma	Pilocytic Astrocytoma	MONDO:0016691	0	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:251612	1	skos:broadMatch	0
Pitt-Hopkins_Syndrome	Pitt-Hopkins Syndrome	MONDO:0012589	1	TIMED_OUT	ICD10:Q87.0	0	0	ORDO:2896	1	skos:broadMatch	0
Pituitary_Tumor	Pituitary Tumor	MONDO:0017611	0	ALL_MAPPINGS_CONSISTENT	ICD10CM:C75.1	0	0	ORDO:304055	0		0
Plasma_Cell_Neoplasm	Plasma Cell Neoplasm	MONDO:0004959	0	RETRACTED	ICD10CM:C90.0|ICD10CM:C90.1	0	0	ORDO:98282	0		0
Platelet-type_Bleeding_Disorder_12	Platelet-type Bleeding Disorder 12	MONDO:0011588	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Platelet-type_Bleeding_Disorder_15	Platelet-type Bleeding Disorder 15	MONDO:0014078	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Platelet-type_Bleeding_Disorder_18	Platelet-type bleeding disorder 18	MONDO:0014386	1	ALL_MAPPINGS_CONSISTENT	ICD10:D69.1	0	0	ORDO:420566	1	skos:broadMatch	0
Platelet-type_Bleeding_Disorder_19	Platelet-type Bleeding Disorder 19	MONDO:0014518	1	ALL_MAPPINGS_CONSISTENT	ICD10:D69.1	0	0	ORDO:438207	1	skos:broadMatch	0
Platelet-type_Bleeding_Disorder_20	Platelet-type Bleeding Disorder 20	MONDO:0014830	1	ALL_MAPPINGS_CONSISTENT	ICD10:D69.4	0	0	ORDO:466806	1	skos:broadMatch	0
Platelet-type_Bleeding_Disorder_8	Platelet-type bleeding disorder 8	MONDO:0012354	1	ALL_MAPPINGS_CONSISTENT	ICD10:D69.1	0	0	ORDO:36355	1	skos:broadMatch	0
Pleuropulmonary_Blastoma	Pleuropulmonary Blastoma	MONDO:0011014	0	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:64742	5	skos:narrowMatch	0
Polycystic_Kidney_Disease	Polycystic Kidney Disease	MONDO:0020642	1	TIMED_OUT	ICD10:Q61.1|ICD10:Q61.2	0	0		0		0
Polycystic_Kidney_Disease_2	Polycystic Kidney Disease 2	MONDO:0013131	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Polycystic_Kidney_Disease_3	Polycystic Kidney Disease 3	MONDO:0010916	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Polymicrogyria_Perisylvian_With_Cerebellar_Hypoplasia_And_Arthrogryposis	Perisylvian Polymicrogyria with Cerebellar Hypoplasia and Arthrogryposis	MONDO:0014679	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Pompe_Disease	Pompe Disease	MONDO:0009290	1	TIMED_OUT	ICD10:E74.0|ICD10CM:E74.02	0	2	ORDO:365	1	skos:broadMatch	0
Pontocerebellar_Hypoplasia	Pontocerebellar Hypoplasia	MONDO:0020135	1	TIMED_OUT	ICD10:Q04.3	0	0	ORDO:98523	0		0
Porokeratosis	Porokeratosis	MONDO:0006602	1	TIMED_OUT	ICD10:Q82.8|ICD10CM:L56.5	0	0	ORDO:79358	0		0
Porphyria-Related_Leukoencephalopathy	Porphyria-Related Leukoencephalopathy	MONDO:0958226	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Porphyria_due_to_ALA_Dehydratase_Deficiency	Porphyria due to ALA Dehydratase Deficiency	MONDO:0013000	1	ALL_MAPPINGS_CONSISTENT	ICD10:E80.2	0	0	ORDO:100924	1	skos:broadMatch	0
Portal_Hypertension_Noncirrhotic_2	Portal_Hypertension_Noncirrhotic_2	MONDO:0030397	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Posterior_Polymorphous_Corneal_Dystrophy	Posterior Polymorphous Corneal Dystrophy	MONDO:0020364	1	ALL_MAPPINGS_CONSISTENT	ICD10:H18.5	0	0	ORDO:98973	1	skos:broadMatch	0
Prader-Willi_Syndrome	Prader-Willi Syndrome	MONDO:0008300	1	TIMED_OUT	ICD10:Q87.1|ICD10CM:Q87.11	0	2	ORDO:739	1	skos:broadMatch	0
Primary_Bile_Acid_Malabsorption	Primary Bile Acid Malabsorption	MONDO:0013214	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Primary_Carnitine_Deficiency	Primary Carnitine Deficiency	MONDO:0008919	1	TIMED_OUT	ICD10:E71.3|ICD10CM:E71.41	0	2	ORDO:158	1	skos:broadMatch	0
Primary_Cutaneous_Amyloidosis	Primary Cutaneous Amyloidosis	MONDO:0015301	0	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:137807	0		1
Primary_Erythermalgia	Primary Erythermalgia	MONDO:0007571	1	ALL_MAPPINGS_CONSISTENT	ICD10:I73.8	0	0	ORDO:90026	1	skos:broadMatch	0
Primary_Hypertrophic_Osteoarthropathy	Primary Hypertrophic Osteoarthropathy	MONDO:0016620	0	RETRACTED		0	0	ORDO:248095|ORDO:2796	1	skos:broadMatch	0
Primary_Pigmented_Nodular_Adrenocortical_Disease	Primary Pigmented Nodular Adrenocortical Disease	MONDO:0015999	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Primary_Triglyceride_Deposit_Cardiomyovasculopathy	Primary Triglyceride Deposit Cardiomyovasculopathy	MONDO:0035423	1	ALL_MAPPINGS_CONSISTENT	ICD10:E75.5	0	2	ORDO:565612	1	skos:broadMatch	0
Primrose_Syndrome	Primrose Syndrome	MONDO:0009798	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.8	0	0	ORDO:3042	1	skos:broadMatch	0
Progressive_Familial_Heart_Block	Progressive Familial Heart Block	MONDO:0019490	0	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:871	1	skos:broadMatch	0
Progressive_Familial_Intrahepatic_Cholestasis	Progressive Familial Intrahepatic Cholestasis	MONDO:0015762	1	TIMED_OUT	ICD10:K76.8	0	0	ORDO:172	1	skos:broadMatch	0
Progressive_Myoclonic_Epilepsy_Type_8	Progressive Myoclonic Epilepsy Type 8	MONDO:0014545	1	ALL_MAPPINGS_CONSISTENT	ICD10:G40.3	0	0	ORDO:424027	1	skos:broadMatch	0
Progressive_Pseudorheumatoid_Arthropathy_Of_Childhood	Progressive Pseudorheumatoid Arthropathy of Childhood	MONDO:0008827	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q77.7	0	0	ORDO:1159	1	skos:broadMatch	0
Propionic_Acidemia	Propionic Acidemia	MONDO:0011628	1	TIMED_OUT	ICD10:E71.1|ICD10CM:E71.121	0	2	ORDO:35	1	skos:broadMatch	0
Proteasome_Associated_Autoinflammatory_Syndrome	Proteasome-Associated Autoinflammatory Syndrome	MONDO:0009726	1	RETRACTED	ICD10:D89.8	0	0	ORDO:324977	1	skos:broadMatch	0
Protein_S_Deficiency	Protein S Deficiency	MONDO:0012868	1	ALL_MAPPINGS_CONSISTENT	ICD10:D68.8	0	0	ORDO:26349	1	skos:broadMatch	0
Proteus_syndrome	Proteus syndrome	MONDO:0008318	1	TIMED_OUT	ICD10:Q87.3	0	0	ORDO:744	1	skos:broadMatch	0
Proximal_Tubulopathy-Diabetes_Mellitus-Cerebellar_Ataxia_Syndrome	Proximal tubulopathy-diabetes mellitus-cerebellar ataxia syndrome	MONDO:0010798	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Pseudoxanthoma_Elasticum	Pseudoxanthoma Elasticum	MONDO:0100091	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Psoriasis_14_Pustular	Psoriasis 14, Pustular	MONDO:0013626	1	TIMED_OUT	ICD10:L40.1|ICD10:L40.2	0	0	ORDO:163931|ORDO:404546	2	skos:broadMatch	0
Pulmonary_Alveolar_Microlithiasis	Pulmonary Alveolar Microlithiasis	MONDO:0009928	1	TIMED_OUT	ICD10:J84.0|ICD10CM:J84.02	0	2	ORDO:60025	1	skos:broadMatch	0
Pulmonary_hypertension	Pulmonary_hypertension	MONDO:0005149	0	RETRACTED		0	0		0		1
Punctate_Palmoplantar_Keratoderma	Punctate Palmoplantar Keratoderma	MONDO:0017675	1	TIMED_OUT	ICD10:Q82.8	0	0	ORDO:307967	0		0
Pycnodysostosis	Pycnodysostosis	MONDO:0009940	1	TIMED_OUT	ICD10:Q78.8	0	0	ORDO:763	1	skos:broadMatch	0
Pyoderma_Gangrenosum	Pyoderma Gangrenosum	MONDO:0018824	0	ALL_MAPPINGS_CONSISTENT	ICD10CM:L88	0	2	ORDO:48104	1	skos:exactMatch	0
Pyridoxine-Dependent_Epilepsy	Pyridoxine-Dependent Epilepsy	MONDO:0020741	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Pyruvate_Carboxylase_Deficiency_Disease	Pyruvate Carboxylase Deficiency Disease	MONDO:0009949	0	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:3008	1	skos:broadMatch	0
Pyruvate_Dehydrogenase_Deficiency	Pyruvate Dehydrogenase Deficiency	MONDO:0019169	1	TIMED_OUT	ICD10:E74.4	0	0	ORDO:765	1	skos:broadMatch	0
Pyruvate_Kinase_Deficiency	Pyruvate Kinase Deficiency	MONDO:0009950	1	ALL_MAPPINGS_CONSISTENT	ICD10:D55.2	0	0	ORDO:766	1	skos:broadMatch	0
RAB23-Related_Carpenter_Syndrome	RAB23-related Carpenter Syndrome	MONDO:0008710	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
RAB33B-Related_Smith-McCort_Dysplasia_2	RAB33B-Related Smith-McCort Dysplasia 2	MONDO:0014087	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
RARB-related_syndromic_microphthalmia	RARB-related syndromic microphthalmia	MONDO:0014229	1	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:689829	0		1
RCBTB1-Related_Retinopathy	RCBTB1-Related Retinopathy	MONDO:0014955	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
RDH5-Related_Retinopathy	RDH5-Related Retinopathy	MONDO:0100443	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
RFT1-congenital_disorder_of_glycosylation	RFT1-congenital disorder of glycosylation	MONDO:0012783	1	ALL_MAPPINGS_CONSISTENT	ICD10:E77.8	0	0	ORDO:244310	1	skos:broadMatch	0
RHO-Related_Retinopathy	RHO-Related Retinopathy	MONDO:0700380	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
RHOBTB2-Related_Developmental_and_Epileptic_Encephalopathy	RHOBTB2-Related Developmental and Epileptic Encephalopathy	MONDO:0033373	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
RHYNS_Syndrome	RHYNS Syndrome	MONDO:0011202	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.8	0	0	ORDO:140976	1	skos:broadMatch	0
RLBP1-Related_Retinopathy	RLBP1-Related Retinopathy	MONDO:0100444	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
RNU12-related_Minor_Spliceopathy	RNU12-related minor spliceopathy	MONDO:1060223	1	TIMED_OUT	ICD10:Q87.8	0	0		0		0
RP1-Related_Retinopathy	RP1-Related Retinopathy	MONDO:0800400	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
RP2-Related_Retinopathy	RP2-Related Retinopathy	MONDO:0100442	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
RPE65-Related_Retinopathy	RPE65-Related Retinopathy	MONDO:0100368	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
RPGR-Related_Retinopathy	RPGR-Related Retinopathy	MONDO:0100437	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
RTN4IP1-Related_Optic_Atrophy	RTN4IP1-Related Optic Atrophy	MONDO:0020737	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
RUNX1_Familial_Platelet_Disorder	RUNX1 Familial Platelet Disorder with Associated Myeloid Malignancy	MONDO:0100083	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
RYR1-Related_Myopathy	RYR1-Related Myopathy	MONDO:0100150	1	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:98742	0		1
RYR2_CPVT	RYR2 CPVT	MONDO:0017990	0	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:3286	1	skos:broadMatch	0
Raine_Syndrome	Raine Syndrome	MONDO:0009821	1	RETRACTED	ICD10:Q78.2	0	0	ORDO:1832	1	skos:broadMatch	0
Rajab_Interstitial_Lung_Disease_With_Brain_Calcifications_1	Rajab Interstitial Lung Disease With Brain Calcifications 1	MONDO:0100215	1	ALL_MAPPINGS_CONSISTENT	ICD10:G93.8	0	0	ORDO:178506	1	skos:broadMatch	0
ReNU_Syndrome	ReNU Syndrome	MONDO:0971172	1	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:686488	0		1
Reelin_Pathway_Lissencephaly	Reelin Pathway Lissencephaly	MONDO:0019450	1	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:86823	0		1
Renal_Tubular_Acidosis_Distal_2_With_Progressive_Sensorineural_Hearing_Loss	Renal Tubular Acidosis, Distal, 2, With Progressive Sensorineural Hearing Loss	MONDO:0009968	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Renal_Tubular_Acidosis_Distal_3_With_Or_Without_Sensorineural_Hearing_Loss	Renal Tubular Acidosis, Distal, 3, With or Without Sensorineural Hearing Loss	MONDO:0011268	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Renal_Tubular_Acidosis_Distal_4_with_Hemolytic_Anemia	Renal Tubular Acidosis Distal 4 with Hemolytic Anemia	MONDO:0012700	1	ALL_MAPPINGS_CONSISTENT	ICD10:N25.8	0	0	ORDO:93610	1	skos:broadMatch	0
Renpenning_syndrome	Renpenning syndrome	MONDO:0010653	1	TIMED_OUT	ICD10:Q87.5	0	0	ORDO:3242	1	skos:broadMatch	0
Restrictive_Cardiomyopathy	Restrictive Cardiomyopathy	MONDO:0005201	0	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:217632	0		1
Retinal_Arterial_Tortuosity	Retinal Arterial Tortuosity	MONDO:0008373	1	ALL_MAPPINGS_CONSISTENT	ICD10:H35.0	0	0	ORDO:75326	1	skos:broadMatch	0
Retinitis_Pigmentosa_With_or_Without_Situs_Inversus	Retinitis Pigmentosa With or Without Situs Inversus	MONDO:0014186	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Rett_Syndrome	Rett Syndrome	MONDO:0010726	0	RETRACTED		1	0	ORDO:778	1	skos:exactMatch	0
Reversible_Infantile_Cytochrome_c_Oxidase_Deficiency	Reversible Infantile Cytochrome c Oxidase Deficiency	MONDO:0957524	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Revesz_Syndrome	Revesz Syndrome	MONDO:0009990	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q82.8	0	0	ORDO:3088	1	skos:broadMatch	0
Rh_Deficiency_Syndrome	Rh Deficiency Syndrome	MONDO:0019107	1	ALL_MAPPINGS_CONSISTENT	ICD10:D58.8	0	0	ORDO:71275	1	skos:broadMatch	0
Rhabdoid_Tumor_Predisposition_Syndrome_1	Rhabdoid Tumor Predisposition Syndrome 1	MONDO:0012252	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Rhabdoid_Tumor_Predisposition_Syndrome_2	Rhabdoid Tumor Predisposition Syndrome 2	MONDO:0013224	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Rhizomelic_Chondrodysplasia_Punctata_Plasmalogen_Synthesis_Defect	Rhizomelic Chondrodysplasia Punctata, Plasmalogen-Synthesis Defect	MONDO:0015776	1	TIMED_OUT	ICD10:E71.3|ICD10:Q77.3|ICD10CM:E71.540	0	2	ORDO:177	1	skos:broadMatch	0
Rhizomelic_Chondrodysplasia_Punctata_Type_1	Rhizomelic Chondrodysplasia Punctata Type 1	MONDO:0008972	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q77.3	0	0	ORDO:309789	1	skos:broadMatch	0
Rhizomelic_Chondrodysplasia_Punctata_Type_5	Rhizomelic Chondrodysplasia Punctata Type 5	MONDO:0014743	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q77.3	0	0	ORDO:468717	1	skos:broadMatch	0
Rienhoff_Syndrome	Rienhoff Syndrome	MONDO:0014262	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Ritscher-Schinzel_Syndrome	Ritscher-Schinzel Syndrome	MONDO:0019078	1	TIMED_OUT	ICD10:Q87.8	0	0	ORDO:7	1	skos:broadMatch	0
Ritscher-Schinzel_Syndrome_1	Ritscher-Schinzel Syndrome 1	MONDO:0009073	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Robinow_Syndrome_Autosomal_Recessive_2	Robinow Syndrome, Autosomal Recessive 2	MONDO:0032800	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Rothmund-Thomson_Syndrome	Rothmund-Thomson Syndrome	MONDO:0010002	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q82.8	0	0	ORDO:2909	1	skos:broadMatch	0
Rotor_Syndrome	Rotor Syndrome	MONDO:0009379	1	ALL_MAPPINGS_CONSISTENT	ICD10:E80.6	0	0	ORDO:3111	1	skos:broadMatch	0
