mondo_id,label,definition,ordo_mappings,orphanet_mappings,omim_mappings,omimps_mappings,has_icd11f,icd11f_xrefs,has_icd10cm,icd10cm_xrefs,has_any_icd,any_icd_xrefs,independent_candidate_icd11f_count,independent_candidate_icd11f_ids,independent_candidate_icd11f_labels,independent_candidate_match_on,search_status,search_method,search_date,searched_by,selected_icd11f_id,selected_icd11f_label,search_confidence,search_notes
MONDO:0021321,malignant tumor of extrahepatic bile duct,A cancer that involves the extrahepatic bile duct.,,,,,0,,1,ICD10CM:C24.0,1,ICD10CM:C24.0|ICD9:156.1|ICD9:156.8,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0021322,malignant tumor of meninges,A cancer that involves the meningeal cluster.,,,,,0,,1,ICD10CM:C70,1,ICD10CM:C70,1,icd11f:1845893753,Malignant neoplasms of meninges,icd11f:1845893753:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0007650,MALT lymphoma,"An indolent, extranodal type of non-Hodgkin lymphoma composed of small B-lymphocytes (centrocyte-like cells). The gastrointestinal tract is the most common site of involvement. Other common sites of involvement include lung, head and neck, ocular adnexae, skin, thyroid, and breast. Gastric involvement is associated with the presence of H. pylori infection. (WHO, 2001)",,Orphanet:52417,OMIM:137245,,0,,1,ICD10CM:C88.4,1,ICD10CM:C88.4|ICD9:202.80,1,icd11f:2113585758,Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue,icd11f:2113585758:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0002266,malt worker's lung,An extrinsic allergic alveolitis caused by infection with Aspergillus.,,,,,0,,0,,1,ICD9:495.4,1,icd11f:553164358,Malt worker lung,icd11f:553164358:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0005837,mandibular cancer,A malignant neoplasm involving the mandible,,,,,0,,1,ICD10CM:C41.1,1,ICD10CM:C41.1|ICD9:170.1,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0017638,manganese poisoning,"Manganese poisoning is associated with chronic inhalation of manganese particles by individuals who work with manganese ore. Clinical features include confusion; hallucinations; and an extrapyramidal syndrome (Parkinson disease, secondary) that includes rigidity; dystonia; retropulsion; and tremor. (Adams, Principles of Neurology, 6th ed, p1213)",,Orphanet:306682,,,0,,0,,1,ICD9:503,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0013714,mannose-binding lectin deficiency,,,,OMIM:614372,,0,,0,,1,ICD9:279.19,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0020959,Mansonella ozzardi infection,An infection that is caused by the organism Mansonella ozzardi.,,,,,0,,0,,1,ICD9:125.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0004584,maple bark strippers' lung,A hypersensitivity pneumonitis associated with the inhalation of fungal spores of Cryptostroma corticale in workers stripping the bark from maple and sycamore logs affected by sooty bark disease.,,,,,0,,1,ICD10CM:J67.6,1,ICD10CM:J67.6|ICD9:495.6,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0009567,Marinesco-Sjogren syndrome,"Marinesco-Sjogren syndrome (MSS) belongs to the group of autosomal recessive cerebellar ataxias. Cardinal features of MSS are cerebellar ataxia, congenital cataract, and delayed psychomotor development.",,Orphanet:559,OMIM:248800,,0,,0,,1,ICD9:742.4,1,icd11f:417951600,Marshall-Smith syndrome,icd11f:417951600:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0002724,mast cell neoplasm,"A heterogeneous group of disorders characterized by the abnormal growth and accumulation of mast cells in one or more organ systems. Recent data suggest that most variants of mast cell neoplasms are clonal disorders. (WHO, 2001)",,,,,0,,0,,1,ICD9:238.79,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0003079,mastocytoma,"A localized tumor composed of sheets of mast cells without atypia. It includes the cutaneous mastocytoma which involves the dermis and subcutaneous tissue, and the extracutaneous mastocytoma. Most cases of extracutaneous mastocytoma have been reported in the lung.",,,,,0,,0,,1,ICD9:238.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0019016,maternally-inherited progressive external ophthalmoplegia,,,Orphanet:663,,,0,,1,ICD10CM:H49.4,1,ICD10CM:H49.4,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0000430,mature T-cell and NK-cell non-Hodgkin lymphoma,"This type of lymphoma is not frequently seen in the western hemisphere. Clinically, with the exception of anaplastic large cell lymphoma, mature T- and NK-cell lymphomas are among the most aggressive of all hematopoietic neoplasms. Representative disease entities include mycosis fungoides, angioimmunoblastic T-cell lymphoma, hepatosplenic T-cell lymphoma, and anaplastic large cell lymphoma.",,,,,0,,1,ICD10CM:C84.4,1,ICD10CM:C84.4,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0001748,maxillary sinus carcinoma,"A carcinoma that arises from the maxillary sinus. Representative examples include squamous cell carcinoma, adenocarcinoma, and adenoid cystic carcinoma.",,,,,0,,0,,1,ICD9:160.2,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0010173,Mayer-Rokitansky-Kuster-Hauser syndrome type 1,"Mayer-Rokitansky-Küster-Hauser (MRKH) syndrome type 1, a form of MRKH syndrome, is an isolated form of congenital aplasia of the uterus and 2/3 of the vagina occurring in otherwise phenotypically normal females.",,Orphanet:247775,OMIM:277000,,0,,0,,1,ICD9:752.49,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0009367,McKusick-Kaufman syndrome,"McKusick-Kaufman syndrome is a very rare, genetic developmental disorder presenting in the neonatal period characterized by genitourinary malformations, polydactyly, and more rarely, congenital heart disease or gastrointestinal malformations.",,Orphanet:2473,OMIM:236700,,0,,0,,1,ICD9:758.89,1,icd11f:1068723140,McKusick Kaufman syndrome,icd11f:1068723140:exact_synonym+label,NOT_REVIEWED,,,,,,,
MONDO:0000954,Meckel diverticulum cancer,A cancer involving a Meckel's diverticulum.,,,,,0,,0,,1,ICD9:152.3,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0003598,median nerve neuropathy,"Disease involving the median nerve, from its origin at the brachial plexus to its termination in the hand. Clinical features include weakness of wrist and finger flexion, forearm pronation, thenar abduction, and loss of sensation over the lateral palm, first three fingers, and radial half of the ring finger. Common sites of injury include the elbow, where the nerve passes through the two heads of the pronator teres muscle (pronator syndrome) and in the carpal tunnel (carpal tunnel syndrome).",,,,,0,,0,,1,ICD9:354.1,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0007379,Meesmann corneal dystrophy,"Meesmann corneal dystrophy (MECD) is a rare form of superficial corneal dystrophy characterized by distinct tiny bubble-like, round-to-oval punctate bilateral opacities in the central corneal epithelium, and to a lesser extent in the peripheral cornea, with little impact on vision.",,Orphanet:98954,,OMIMPS:122100,0,,0,,1,ICD9:371.51,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0011240,megalencephaly-capillary malformation-polymicrogyria syndrome,"A polymalfomative syndrome characterized by cutaneous capillary malformations, megalencephaly, cortical brain malformations (most distinctively polymicrogyria), abnormalities of somatic growth with body and brain asymmetry, developmental delay, and characteristic facial dysmorphism.",,Orphanet:60040,OMIM:602501,,0,,0,,1,ICD9:759.89,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0001700,megaloblastic anemia,Anemia characterized by the presence of unusually large erythroblasts in the bone marrow called megaloblasts. It is usually caused by vitamin B12 or folic acid deficiency. Other causes include toxins and drugs.,,,,,0,,0,,1,ICD9:281.3,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0009143,Meier-Gorlin syndrome 1,Any Meier-Gorlin syndrome in which the cause of the disease is a mutation in the ORC1 gene.,,,OMIM:224690,,0,,0,,1,ICD9:759.89,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0002558,melanotic neurilemmoma,"A rare circumscribed, non-encapsulated and grossly pigmented nerve sheath tumor. It is composed of cells with the immunophenotypic and electron microscopic features of Schwann cells which contain melanosomes and are positive for melanoma markers. It usually involves spinal nerve roots but may occur in other locations. It may be associated with PRKAR1A gene mutation and Carney complex. Malignant behavior has been reported in a significant number of patients.",,,,,0,,0,,1,ICD9:215.8,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0010789,MELAS syndrome,"MELAS (Mitochondrial myopathy, encephalopathy, lactic acidosis, and stroke) syndrome is a rare progressive multisystemic disorder characterized by encephalomyopathy, lactic acidosis, and stroke-like episodes. Other features include endocrinopathy, heart disease, diabetes, hearing loss, and neurological and psychiatric manifestations.",,Orphanet:550,OMIM:540000,,0,,1,ICD10CM:E88.41,1,ICD10CM:E88.41|ICD9:277.87,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0007969,Melkersson-Rosenthal syndrome,"The Melkersson-Rosenthal syndrome is a rare disorder characterized by a triad of recurrent orofacial swelling, relapsing facial paralysis and fissured tongue and onset in childhood or early adolescence. It has an estimated incidence of 8/10,000. The etiology is unknown but hereditary predisposition is suspected.",,Orphanet:2483,OMIM:155900,,0,,1,ICD10CM:G51.2,1,ICD10CM:G51.2,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0010650,Melnick-Needles syndrome,"A otopalatodigital syndrome spectrum disorder and is associated with a short stature, facial dysmorphism, osseous abnormalities involving the majority of the axial and appendicular skeleton resulting in impaired speech and masticatory problems.",,Orphanet:2484,OMIM:309350,,0,,0,,1,ICD9:756.59,1,icd11f:2100781650,Melnick-Needles osteodysplasty,icd11f:2100781650:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0005376,membranous glomerulonephritis,"A slowly progressive inflammation of the glomeruli characterized by immune complex deposits at the glomerular basement membrane, resulting in a thickened membrane, and nephrotic syndrome.",,,,,0,,0,,1,ICD9:582.1|ICD9:583.1,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0006042,meningeal tuberculosis,A bacterial infection of the membranes covering the brain and the spinal cord caused by Mycobacterium tuberculosis.,,Orphanet:499004,,,0,,1,ICD10CM:A17.0,1,ICD10CM:A17.0,1,icd11f:1820468614,Tuberculous meningitis,icd11f:1820468614:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0017079,meningoencephalocele,A congenital abnormality in which the meninges protrude through a defect in the cranium.,,Orphanet:268820,,,0,,1,ICD10CM:Q01.0|ICD10CM:Q01.2,1,ICD10CM:Q01.0|ICD10CM:Q01.2,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0023757,meralgia paresthetica,"Meralgia paresthetica is a condition characterized by tingling, numbness and burning pain in the outer thigh. These symptoms may become worse after walking or standing. The condition generally only affects one side of the body, although both sides may be involved in up to 20% of cases. Meralgia paresthetica is caused by compression of the lateral femoral cutaneous nerve (a sensory nerve to the skin on the outer thigh). This may be associated with a variety of causes such as tight clothing, obesity, and/or pregnancy. Treatment is based on the signs and symptoms present in each person and may include medications to manage pain. In most cases, conservative treatment by wearing looser clothing and/or losing weight generally resolves symptoms.",,,,,0,,1,ICD10CM:G57.1,1,ICD10CM:G57.1|ICD9:355.1,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0018020,mercury poisoning,"Mercury poisoning is caused mainly through ingestion or inhalation of any of the 3 forms of mercury, elemental, organic, and inorganic. Exposure to elemental mercury affects the pulmonary (inhalation of mercury vapors causes coughing, chills, fever, shortness of breath), dermatological (mild swelling, vesiculation, scaling, irritation, urticaria, erythema and allergic contact dermatitis accompanied by pain), and peripheral and central nervous (CNS) systems (depression, paranoia, extreme irritability, hallucinations, inability to concentrate, memory loss, hands, head, lips, tongue, jaw and eyelids tremors, weight loss, perpetually low body temperature, drowsiness, headaches, insomnia, fatigue). Exposure to inorganic mercury generally causes development of a metallic taste, local oropharyngeal pain, nausea, vomiting, bloody diarrhea, colic abdominal pain, renal dysfunction and, neurologic abnormalities; while that to organic mercury can lead to delayed neurotoxicity.",,Orphanet:330021,,,0,,0,,1,ICD9:985.0,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0010790,MERRF syndrome,"A rare mitochondrial oxidative phosphorylation disorder characterized by myoclonic seizures, ataxia, generalized epilepsy, muscle weakness and ragged red fibers in the muscle biopsy.",,Orphanet:551,OMIM:545000,,0,,1,ICD10CM:E88.42,1,ICD10CM:E88.42|ICD9:277.87,1,icd11f:1630114989,"Myoclonic epilepsy, ragged red fibres",icd11f:1630114989:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0020123,metabolic myopathy,A group of rare inherited disorders characterized by a deficiency of enzymes that are involved in metabolic pathways that affect muscles. The disorders are characterized by muscle dysfunction.,,Orphanet:98486,,,0,,0,,1,ICD9:359.89,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0011565,metabolic syndrome X,,,,OMIM:605552,,0,,0,,1,ICD9:277.7,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0001117,methemoglobinemia,An inherited or acquired condition characterized by abnormally increased levels of methemoglobin in the blood.,,,,,0,,1,ICD10CM:D74,1,ICD10CM:D74|ICD9:289.7,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0002012,methylmalonic acidemia,"A genetically heterogenous inherited disorder characterized by abnormalities in the metabolism of lipids and proteins. Signs and symptoms usually appear early in life and vary from mild to life threatening. They include vomiting, dehydration, hypotonia, developmental delays, hepatomegaly, lethargy, intellectual disabilities, and chronic kidney disease.",,,,OMIMPS:251000,0,,1,ICD10CM:E71.120,1,ICD10CM:E71.120|ICD9:270.7,1,icd11f:2139816011,Methylmalonic aciduria,icd11f:2139816011:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0013659,microcephaly-capillary malformation syndrome,,,Orphanet:294016,OMIM:614261,,0,,0,,1,ICD9:759.89,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0008800,microphthalmia with limb anomalies,"Microphthalmia with limb anomalies, also known as ophthalmo-acromelic syndrome (OAS), is a rare developmental disorder characterized by bilateral microphthalmia or anophthalmia, synostosis, syndactyly, oligodactyly and/or polydactyly.",,Orphanet:1106,OMIM:206920,,0,,0,,1,ICD9:755.8,1,icd11f:1788103611,Ophthalmoacromelic syndrome,icd11f:1788103611:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0010671,"microphthalmia, syndromic 1",,,Orphanet:85275,OMIM:309800,,0,,0,,1,ICD9:759.89,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0010261,"microphthalmia, syndromic 2",,,Orphanet:2712,OMIM:300166,,0,,0,,1,ICD9:759.89,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0009532,Miller-Dieker lissencephaly syndrome,"A rare syndrome caused by deletion of genetic material in the short arm of chromosome 17. It is characterized by an abnormally smooth brain with fewer folds and grooves. It results in intellectual disability, developmental delay, seizures, spasticity, hypotonia, and feeding difficulties. Affected individuals have distinctive facial features that include a prominent forehead, midface hypoplasia, small, upturned nose, low-set ears, small jaw, and thick upper lip.",,Orphanet:531,OMIM:247200,,0,,0,,1,ICD9:758.33,1,icd11f:478783491,Miller-Dieker syndrome,icd11f:478783491:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0018136,minimal pigment oculocutaneous albinism type 1,"Type 1 minimal pigment oculocutaneous albinism (OCA1-MP) is an extremely rare form of OCA1 with minimal pigment present, characterized by blond hair, variable iris transillumination, visual acuity ranging from 20/80-20/200 and white skin, with or without skin nevi.",,Orphanet:352734,,,0,,0,,1,ICD9:270.2,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0004991,minimally invasive lung adenocarcinoma,"A solitary adenocarcinoma arising from the lung measuring 3 cm or less. It is characterized by a predominantly lepidic pattern and 5 mm or less invasion in greatest dimension. It is usually a non-mucinous adenocarcinoma, but rarely may be mucinous.",,,,,0,,0,,1,ICD9:162.9,1,icd11f:298757296,Bronchiolo-alveolar carcinoma of lung,icd11f:298757296:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0100294,"mitochondrial complex II deficiency, nuclear type 1","Complex II deficiency is a mitochondrial disease. Mitochondria are specialized compartments in cells that create more than 90% of the energy needed by the body. In mitochondrial diseases, the mitochondria don't work correctly resulting in less energy in the cell, cell injury and cell death. The signs and symptoms of mitochondrial complex II deficiency can vary greatly from severe life-threatening symptoms in infancy to muscle disease beginning in adulthood. Complex II deficiency can be caused by mutations in the SDHA, SDHB, SDHD, or SDHAF1 genes. In many cases the underlying gene mutations cannot be identified. Complex II deficiency is inherited in an autosomal recessive fashion. Complex II deficiency gene mutation carriers may be at an increased risk for certain cancers.",,Orphanet:3208,OMIM:252011,,0,,0,,1,ICD9:277.6,1,icd11f:369066691,Isolated mitochondrial respiratory chain complex II deficiency,icd11f:369066691:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0008758,mitochondrial DNA depletion syndrome 4a,"A cerebrohepatopathy and a rare and severe form of mitochondrial DNA (mtDNA) depletion syndrome characterized by the triad of progressive developmental regression, intractable seizures, and hepatic failure.",,Orphanet:726,OMIM:203700,,0,,1,ICD10CM:G31.81,1,ICD10CM:G31.81|ICD9:330.8,1,icd11f:664465901,Alpers-Huttenlocher syndrome,icd11f:664465901:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0004675,mitochondrial encephalomyopathy,"A heterogenous group of disorders characterized by alterations of mitochondrial metabolism that result in muscle and nervous system dysfunction. These are often multisystemic and vary considerably in age at onset (usually in the first or second decade of life), distribution of affected muscles, severity, and course. (From Adams et al., Principles of Neurology, 6th ed, pp984-5)",,,,,0,,0,,1,ICD9:277.87,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0019727,mixed cryoglobulinemia type III,"Type III mixed cryoglobulinemia, a relatively rare clinico-serological subtype of mixed cryoglobulinemia (MC), is an immune complex disorder characterized by purpura, weakness and arthralgia and defined immunochemically by cryoglobulins containing both polyclonal IgGs and polyclonal IgMs.",,Orphanet:93555,,,0,,1,ICD10CM:D89.1,1,ICD10CM:D89.1,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0022745,mixed dust pneumoconiosis,,,,,,0,,0,,1,ICD9:504,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0001944,mixed malaria,A malaria that involves infection with more than one species of Plasmodium at the same time.,,,,,0,,0,,1,ICD9:084.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0001000,mixed mineral dust pneumoconiosis,Pneumoconiosis caused by the inhalation of mixed mineral dust particles.,,,,,0,,0,,1,ICD9:503,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0035639,mixed phenotype acute leukemia with t(9;22)(q34.1;q11.2),,,Orphanet:589534,,,0,,1,ICD10CM:C92.7,1,ICD10CM:C92.7,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0035642,mixed phenotype acute leukemia with t(v;11q23.3),,,Orphanet:589595,,,0,,1,ICD10CM:C92.6,1,ICD10CM:C92.6,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0001261,Mobitz type II atrioventricular block,"A disorder characterized by an electrocardiographic finding of intermittent failure of atrial electrical impulse conduction to the ventricles, characterized by a relatively constant PR interval prior to the block of an atrial impulse. (CDISC)",,,,,0,,0,,1,ICD9:426.12,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0008006,Mobius syndrome,Moebius syndrome is a very rare congenital cranial dysinnervation disorder characterized by complete or incomplete facial paralysis in association with bilateral palsy of the abducens nerve causing impairment of ocular abduction. The syndrome also includes various other congenital anomalies.,,Orphanet:570,OMIM:157900,,0,,0,,1,ICD9:759.89,1,icd11f:1902386985,Moebius syndrome,icd11f:1902386985:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0004960,monoclonal gammopathy,A condition characterized by the abnormal presence of monoclonal immunoglobulins in the blood or urine.,,,,,0,,1,ICD10CM:D47.2,1,ICD10CM:D47.2,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0004225,monoclonal gammopathy of uncertain significance,"A condition characterized by the presence of a monoclonal gammopathy (MG) in which the clonal mass has not reached a predefined state in which the condition is considered malignant. Up to 25% of cases of monoclonal gammopathy of undetermined significance (MGUS) progress to a B-cell malignancy or myeloma. MGUS may occur in conjunction with various carcinomas, chronic inflammatory and infectious conditions, and other diseases.",,,,,0,,0,,1,ICD9:238.6,1,icd11f:45411563,Monoclonal gammopathy of undetermined significance,icd11f:45411563:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0033954,monoclonal mast cell activation syndrome,Mast cell activation syndrome where KIT-mutated and clonal mast cells are detected.,,Orphanet:529468,,,0,,1,ICD10CM:D89.41,1,ICD10CM:D89.41,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0002274,monoclonal paraproteinemia disease,"A disease characterized by the presence of excessive amounts of paraprotein or single monoclonal gammaglobulin in the blood. It is usually due to an underlying immunoproliferative disorder or hematologic neoplasms, especially multiple myeloma.",,,,,0,,0,,1,ICD9:273.1,1,icd11f:15601696,Monoclonal paraproteinaemia,icd11f:15601696:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0004600,monocytic leukemia,,,,,,0,,1,ICD10CM:C93,1,ICD10CM:C93|ICD9:206.8|ICD9:206.80|ICD9:206.81|ICD9:206.90|ICD9:206.91,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0004797,mononeuritis of lower limb,A mononeuritis simplex that involves the hindlimb.,,,,,0,,0,,1,ICD9:355|ICD9:355.8,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0002121,mononeuritis simplex,Neuritis of a single nerve.,,,,,0,,0,,1,ICD9:355.9,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0020601,mosquito-borne viral encephalitis,Viral encephalitis that is transmitted by mosquitos.,,,,,0,,1,ICD10CM:A83,1,ICD10CM:A83|ICD10WHO:A83,1,icd11f:1471769026,Mosquito-borne viral encephalitis,icd11f:1471769026:exact_synonym+label,NOT_REVIEWED,,,,,,,
MONDO:0002316,motor peripheral neuropathy,Inflammation or degeneration of the peripheral motor nerves.,,,,,0,,0,,1,ICD9:356.9,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0010148,Mounier-Kuhn syndrome,"Mounier-Kuhn syndrome, also known as idiopathic tracheobronchomegaly, is a congenital disorder characterized by marked dilatation of the trachea and proximal bronchi that leads to impaired airway secretion clearance and recurrent lower respiratory tract infections.",,Orphanet:3347,OMIM:275300,,0,,0,,1,ICD9:748.3,2,icd11f:2120724910|icd11f:230363847,Congenital tracheobronchomegaly|Tracheobronchomegaly,icd11f:2120724910:exact_synonym|icd11f:230363847:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0009649,moyamoya disease 1,,,,OMIM:252350,,0,,0,,1,ICD9:437.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0035404,mucinous cystadenoma of childhood,,,Orphanet:563671,,,0,,1,ICD10CM:D27,1,ICD10CM:D27,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0009653,mucolipidosis type IV,"A lysosomal disease characterized by psychomotor delay, progressive visual impairment, and achlorhydria.",,Orphanet:578,OMIM:252650,,0,,1,ICD10CM:E75.11,1,ICD10CM:E75.11,1,icd11f:597963317,Mucolipidosis type 4,icd11f:597963317:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0018979,multifocal motor neuropathy,"Multifocal motor neuropathy (MMN) is a rare acquired immune-mediatedneuropathy characterized clinically by a purely motor deficit with conduction block and asymmetric multifocal weakness, fasciculations, and cramping.",,Orphanet:641,,,0,,1,ICD10CM:G61.82,1,ICD10CM:G61.82|ICD9:357.89,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0003010,multilocular clear cell renal cell carcinoma,A rare type of renal cell carcinoma. It is a well-circumscribed multicystic mass without solid areas. The inner lining of the cystic structures is composed of clear cells.,,Orphanet:319287,,,0,,0,,1,ICD9:189.0,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0017169,multiple endocrine neoplasia,"Multiple endocrine neoplasia (MEN) is a group of rare inherited cancer syndromes characterized by the development of two or more endocrine gland tumors, sometimes with tumor development in other tissues or organs.",,Orphanet:276161,,OMIMPS:131100,0,,1,ICD10CM:E31.2,1,ICD10CM:E31.2|ICD9:258.0,1,icd11f:381371591,Multiple endocrine adenomatosis,icd11f:381371591:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0012254,"multiple epiphyseal dysplasia, with miniepiphyses","Multiple epiphyseal dysplasia, with miniepiphyses is a rare primary bone dysplasia disorder characterized by strikingly small secondary ossification centers (mini-epiphyses) in all or only some joints, resulting in severe bone dysplasia of the proximal femoral heads. Short stature, increased lumbar lordosis, genua vara and generalized joint laxity have also been reported.",,Orphanet:166032,OMIM:609325,,0,,1,ICD10CM:Q77.3,1,ICD10CM:Q77.3,1,icd11f:1929277234,Multiple epiphyseal dysplasia with miniepiphyses,icd11f:1929277234:label,NOT_REVIEWED,,,,,,,
MONDO:0012253,"multiple epiphyseal dysplasia, with severe proximal femoral dysplasia","Multiple epiphyseal dysplasia, with severe proximal femoral dysplasia is a rare primary bone dysplasia characterized by severe, early-onset dysplasia of the proximal femurs, with almost complete absence of the secondary ossification centers and abnormal development of the femoral necks (short and broad with irregular metaphyses). It is associated with gait abnormality, mild short stature, arthralgia, joint stiffness with limited mobility of the hips and irregular acetabula, and hip and knee pain. Coxa vara and mild spinal changes are also associated.",,Orphanet:166029,OMIM:609324,,0,,1,ICD10CM:Q77.3,1,ICD10CM:Q77.3,1,icd11f:1488207821,Multiple epiphyseal dysplasia with severe proximal femoral dysplasia,icd11f:1488207821:label,NOT_REVIEWED,,,,,,,
MONDO:0009465,multiple intestinal atresia,"A rare form of intestinal atresia characterized by the presence of numerous atresic segments in the small bowel (duodenum) or large bowel and leading to symptoms of intestinal obstruction: vomiting, abdominal bloating and inability to pass meconium in newborns.",,Orphanet:2300,,,0,,0,,1,ICD9:751.8,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0018939,muscle-eye-brain disease,"A rare, congenital muscular dystrophy due to dystroglycanopathy characterized by early onset muscular dystrophy, severe muscular hypotonia, severe mental retardation and typical brain and eye malformations, including pachygyria, polymicrogyria, agyria, brainstem and cerebellar structural anomalies, severe myopia, glaucoma, optic nerve and retinal hypoplasia. Patients may present with seizures, macrocephaly or microcephaly, microphthalmia, and congenital contractures. Depending on the severity, limited motor function is acquired. Less severe cases have been reported.",,Orphanet:588,,,0,,0,,1,ICD9:742.4,1,icd11f:1330230975,Muscle Eye Brain disease,icd11f:1330230975:label,NOT_REVIEWED,,,,,,,
MONDO:0004323,muscular atrophy,The loss of muscle tissue due to inactivity or disease.,,,,,0,,0,,1,ICD9:728.2,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0008023,muscular atrophy-ataxia-retinitis pigmentosa-diabetes mellitus syndrome,"This disorder is characterized by muscular atrophy, ataxia, retinitis pigmentosa, and diabetes mellitus.",,Orphanet:2579,OMIM:158500,,0,,0,,1,ICD9:728.2,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0029133,"muscular dystrophy, limb-girdle, autosomal dominant 4",,,Orphanet:565909,OMIM:618129,,0,,1,ICD10CM:G71.0,1,ICD10CM:G71.0,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0005865,mushroom workers' lung,"An extrinsic allergic alveolitis involving inflammation of the alveoli within the lung caused by hypersensitivity to the inhalation of organic dust particles derived from either the mushrooms, their spores or the compost in which the mushrooms are grown. It is usually caused by the spores of thermophilic actinomycetes.",,,,,0,,0,,1,ICD9:495.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0016823,mycetoma,Mycetomas are subcutaneous inflammatory pseudotumors containing fungal or actinomycetic (bacteria with branched filaments) granules or grains.,,Orphanet:2583,,,0,,1,ICD10CM:B47,1,ICD10CM:B47|ICD10WHO:B47,0,,,,NOT_REVIEWED,,,,,,,
